_c0,signal_std_final,signal_rad_final,pluie
2022-05-30T02:52:00.000+02:00,-22.29304,-29.236576,0
2022-05-30T02:53:00.000+02:00,-22.297302,-29.235512,0
2022-05-30T02:54:00.000+02:00,-22.298721,-29.233381,0
2022-05-30T02:55:00.000+02:00,-22.310795,-29.236221,0
2022-05-30T02:56:00.000+02:00,-22.290909,-29.238352,0
2022-05-30T02:57:00.000+02:00,-22.301563,-29.23693,0
2022-05-30T02:58:00.000+02:00,-22.303339,-29.235512,0
2022-05-30T02:59:00.000+02:00,-22.304403,-29.240128,0
2022-05-30T03:00:00.000+02:00,-22.305824,-29.23409,0
2022-05-30T03:01:00.000+02:00,-22.290909,-29.233736,0
2022-05-30T03:02:00.000+02:00,-22.295881,-29.233381,0
2022-05-30T03:03:00.000+02:00,-22.289133,-29.239773,0
2022-05-30T03:04:00.000+02:00,-22.302273,-29.240837,0
2022-05-30T03:05:00.000+02:00,-22.30902,-29.238708,0
2022-05-30T03:06:00.000+02:00,-22.313637,-29.24652,0
2022-05-30T03:07:00.000+02:00,-22.301563,-29.235867,0
2022-05-30T03:08:00.000+02:00,-22.301918,-29.244034,0
2022-05-30T03:09:00.000+02:00,-22.298012,-29.240839,0
2022-05-30T03:10:00.000+02:00,-22.29233,-29.237286,0
2022-05-30T03:11:00.000+02:00,-22.313992,-29.236221,0
2022-05-30T03:12:00.000+02:00,-22.308664,-29.235157,0
2022-05-30T03:13:00.000+02:00,-22.3076,-29.236576,0
2022-05-30T03:14:00.000+02:00,-22.31115,-29.241549,0
2022-05-30T03:15:00.000+02:00,-22.31044,-29.23196,0
2022-05-30T03:16:00.000+02:00,-22.308664,-29.228054,0
2022-05-30T03:17:00.000+02:00,-22.315413,-29.237288,0
2022-05-30T03:18:00.000+02:00,-22.305115,-29.23409,0
2022-05-30T03:19:00.000+02:00,-22.301208,-29.23409,0
2022-05-30T03:20:00.000+02:00,-22.312925,-29.239063,0
2022-05-30T03:21:00.000+02:00,-22.320383,-29.2174,0
2022-05-30T03:22:00.000+02:00,-22.312925,-29.216335,0
2022-05-30T03:23:00.000+02:00,-22.320738,-29.218466,0
2022-05-30T03:24:00.000+02:00,-22.310795,-29.241549,0
2022-05-30T03:25:00.000+02:00,-22.315056,-29.24297,0
2022-05-30T03:26:00.000+02:00,-22.312927,-29.246164,0
2022-05-30T03:27:00.000+02:00,-22.3076,-29.239773,0
2022-05-30T03:28:00.000+02:00,-22.307955,-29.236221,0
2022-05-30T03:29:00.000+02:00,-22.3076,-29.237288,0
2022-05-30T03:30:00.000+02:00,-22.298367,-29.235157,0
2022-05-30T03:31:00.000+02:00,-22.297657,-29.236576,0
2022-05-30T03:32:00.000+02:00,-22.305115,-29.238708,0
2022-05-30T03:33:00.000+02:00,-22.304049,-29.23693,0
2022-05-30T03:34:00.000+02:00,-22.306889,-29.236933,0
2022-05-30T03:35:00.000+02:00,-22.299076,-29.234802,0
2022-05-30T03:36:00.000+02:00,-22.29446,-29.228409,0
2022-05-30T03:37:00.000+02:00,-22.294815,-29.234447,0
2022-05-30T03:38:00.000+02:00,-22.295525,-29.23196,0
2022-05-30T03:39:00.000+02:00,-22.297302,-29.23267,0
2022-05-30T03:40:00.000+02:00,-22.295881,-29.230541,0
2022-05-30T03:41:00.000+02:00,-22.29375,-29.224857,0
2022-05-30T03:42:00.000+02:00,-22.297302,-29.225569,0
2022-05-30T03:43:00.000+02:00,-22.302628,-29.228764,0
2022-05-30T03:44:00.000+02:00,-22.300497,-29.23338,0
2022-05-30T03:45:00.000+02:00,-22.291618,-29.225924,0
2022-05-30T03:46:00.000+02:00,-22.29446,-29.225569,0
2022-05-30T03:47:00.000+02:00,-22.301208,-29.229118,0
2022-05-30T03:48:00.000+02:00,-22.288067,-29.22983,0
2022-05-30T03:49:00.000+02:00,-22.311152,-29.233381,0
2022-05-30T03:50:00.000+02:00,-22.304758,-29.235867,0
2022-05-30T03:51:00.000+02:00,-22.287003,-29.229475,0
2022-05-30T03:52:00.000+02:00,-22.300852,-29.220242,0
2022-05-30T03:53:00.000+02:00,-22.304049,-29.222727,0
2022-05-30T03:54:00.000+02:00,-22.291975,-29.226278,0
2022-05-30T03:55:00.000+02:00,-22.302273,-29.224503,0
2022-05-30T03:56:00.000+02:00,-22.29517,-29.22699,0
2022-05-30T03:57:00.000+02:00,-22.299076,-29.227345,0
2022-05-30T03:58:00.000+02:00,-22.301563,-29.225567,0
2022-05-30T03:59:00.000+02:00,-22.299786,-29.230185,0
2022-05-30T04:00:00.000+02:00,-22.30618,-29.228764,0
2022-05-30T04:01:00.000+02:00,-22.303337,-29.225924,0
2022-05-30T04:02:00.000+02:00,-22.302982,-29.22983,0
2022-05-30T04:03:00.000+02:00,-22.311152,-29.224148,0
2022-05-30T04:04:00.000+02:00,-22.30902,-29.214914,0
2022-05-30T04:05:00.000+02:00,-22.289133,-29.20213,0
2022-05-30T04:06:00.000+02:00,-22.345951,-29.163069,0
2022-05-30T04:07:00.000+02:00,-22.329617,-29.163778,0
2022-05-30T04:08:00.000+02:00,-22.305115,-29.18615,0
2022-05-30T04:09:00.000+02:00,-22.313637,-29.211008,0
2022-05-30T04:10:00.000+02:00,-22.30831,-29.210299,0
2022-05-30T04:11:00.000+02:00,-22.304758,-29.194319,0
2022-05-30T04:12:00.000+02:00,-22.287714,-29.21456,0
2022-05-30T04:13:00.000+02:00,-22.289845,-29.204971,0
2022-05-30T04:14:00.000+02:00,-22.307243,-29.193607,0
2022-05-30T04:15:00.000+02:00,-22.284517,-29.188992,0
2022-05-30T04:16:00.000+02:00,-22.29943,-29.208523,0
2022-05-30T04:17:00.000+02:00,-22.29375,-29.21385,0
2022-05-30T04:18:00.000+02:00,-22.292685,-29.217045,0
2022-05-30T04:19:00.000+02:00,-22.280254,-29.206392,0
2022-05-30T04:20:00.000+02:00,-22.283096,-29.20355,0
2022-05-30T04:21:00.000+02:00,-22.278126,-29.215271,0
2022-05-30T04:22:00.000+02:00,-22.272917,-29.199528,0
2022-05-30T04:23:00.000+02:00,-22.268538,-29.21669,0
2022-05-30T04:24:00.000+02:00,-22.262144,-29.215271,0
2022-05-30T04:25:00.000+02:00,-22.264275,-29.212784,0
2022-05-30T04:26:00.000+02:00,-22.255398,-29.208878,0
2022-05-30T04:27:00.000+02:00,-22.249716,-29.206747,0
2022-05-30T04:28:00.000+02:00,-22.24723,-29.206038,0
2022-05-30T04:29:00.000+02:00,-22.252201,-29.21243,0
2022-05-30T04:30:00.000+02:00,-22.246164,-29.207813,0
2022-05-30T04:31:00.000+02:00,-22.246521,-29.213493,0
2022-05-30T04:32:00.000+02:00,-22.231606,-29.212784,0
2022-05-30T04:33:00.000+02:00,-22.233381,-29.209944,0
2022-05-30T04:34:00.000+02:00,-22.220951,-29.206392,0
2022-05-30T04:35:00.000+02:00,-22.226635,-29.203552,0
2022-05-30T04:36:00.000+02:00,-22.21598,-29.206392,0
2022-05-30T04:37:00.000+02:00,-22.206038,-29.206747,0
2022-05-30T04:38:00.000+02:00,-22.217045,-29.215626,0
2022-05-30T04:39:00.000+02:00,-22.23409,-29.21456,0
2022-05-30T04:40:00.000+02:00,-22.223793,-29.214205,0
2022-05-30T04:41:00.000+02:00,-22.220596,-29.206392,0
2022-05-30T04:42:00.000+02:00,-22.21172,-29.201065,0
2022-05-30T04:43:00.000+02:00,-22.201065,-29.20071,0
2022-05-30T04:44:00.000+02:00,-22.21882,-29.196804,0
2022-05-30T04:45:00.000+02:00,-22.201775,-29.198935,0
2022-05-30T04:46:00.000+02:00,-22.19645,-29.201065,0
2022-05-30T04:47:00.000+02:00,-22.197868,-29.199291,0
2022-05-30T04:48:00.000+02:00,-22.195383,-29.20071,0
2022-05-30T04:49:00.000+02:00,-22.2,-29.196804,0
2022-05-30T04:50:00.000+02:00,-22.197514,-29.199646,0
2022-05-30T04:51:00.000+02:00,-22.188992,-29.195028,0
2022-05-30T04:52:00.000+02:00,-22.190413,-29.187216,0
2022-05-30T04:53:00.000+02:00,-22.183666,-29.180824,0
2022-05-30T04:54:00.000+02:00,-22.179403,-29.178694,0
2022-05-30T04:55:00.000+02:00,-22.18757,-29.180824,0
2022-05-30T04:56:00.000+02:00,-22.192543,-29.188282,0
2022-05-30T04:57:00.000+02:00,-22.195028,-29.183664,0
2022-05-30T04:58:00.000+02:00,-22.191832,-29.1826,0
2022-05-30T04:59:00.000+02:00,-22.195383,-29.191122,0
2022-05-30T05:00:00.000+02:00,-22.189701,-29.1826,0
2022-05-30T05:01:00.000+02:00,-22.191833,-29.179403,0
2022-05-30T05:02:00.000+02:00,-22.192188,-29.18331,0
2022-05-30T05:03:00.000+02:00,-22.19645,-29.182243,0
2022-05-30T05:04:00.000+02:00,-22.192543,-29.18331,0
2022-05-30T05:05:00.000+02:00,-22.191832,-29.18047,0
2022-05-30T05:06:00.000+02:00,-22.193964,-29.179758,0
2022-05-30T05:07:00.000+02:00,-22.182953,-29.18402,0
2022-05-30T05:08:00.000+02:00,-22.195383,-29.180115,0
2022-05-30T05:09:00.000+02:00,-22.18544,-29.180113,0
2022-05-30T05:10:00.000+02:00,-22.19361,-29.188637,0
2022-05-30T05:11:00.000+02:00,-22.18757,-29.190056,0
2022-05-30T05:12:00.000+02:00,-22.196804,-29.186506,0
2022-05-30T05:13:00.000+02:00,-22.185797,-29.192543,0
2022-05-30T05:14:00.000+02:00,-22.192543,-29.190767,0
2022-05-30T05:15:00.000+02:00,-22.180115,-29.193962,0
2022-05-30T05:16:00.000+02:00,-22.188992,-29.187927,0
2022-05-30T05:17:00.000+02:00,-22.189346,-29.188282,0
2022-05-30T05:18:00.000+02:00,-22.186861,-29.192188,0
2022-05-30T05:19:00.000+02:00,-22.180115,-29.192543,0
2022-05-30T05:20:00.000+02:00,-22.183666,-29.191122,0
2022-05-30T05:21:00.000+02:00,-22.175142,-29.184021,0
2022-05-30T05:22:00.000+02:00,-22.182955,-29.187927,0
2022-05-30T05:23:00.000+02:00,-22.172657,-29.18473,0
2022-05-30T05:24:00.000+02:00,-22.175497,-29.188992,0
2022-05-30T05:25:00.000+02:00,-22.18473,-29.188282,0
2022-05-30T05:26:00.000+02:00,-22.169106,-29.185795,0
2022-05-30T05:27:00.000+02:00,-22.179403,-29.18615,0
2022-05-30T05:28:00.000+02:00,-22.177982,-29.186506,0
2022-05-30T05:29:00.000+02:00,-22.177628,-29.188992,0
2022-05-30T05:30:00.000+02:00,-22.177982,-29.18544,0
2022-05-30T05:31:00.000+02:00,-22.175142,-29.186506,0
2022-05-30T05:32:00.000+02:00,-22.186152,-29.18402,0
2022-05-30T05:33:00.000+02:00,-22.182598,-29.192188,0
2022-05-30T05:34:00.000+02:00,-22.188637,-29.188637,0
2022-05-30T05:35:00.000+02:00,-22.18544,-29.190058,0
2022-05-30T05:36:00.000+02:00,-22.186861,-29.188992,0
2022-05-30T05:37:00.000+02:00,-22.182955,-29.191477,0
2022-05-30T05:38:00.000+02:00,-22.18331,-29.190058,0
2022-05-30T05:39:00.000+02:00,-22.178694,-29.186506,0
2022-05-30T05:40:00.000+02:00,-22.177273,-29.186506,0
2022-05-30T05:41:00.000+02:00,-22.183664,-29.184376,0
2022-05-30T05:42:00.000+02:00,-22.177982,-29.187572,0
2022-05-30T05:43:00.000+02:00,-22.185085,-29.183664,0
2022-05-30T05:44:00.000+02:00,-22.187927,-29.18544,0
2022-05-30T05:45:00.000+02:00,-22.187216,-29.188282,0
2022-05-30T05:46:00.000+02:00,-22.182955,-29.185795,0
2022-05-30T05:47:00.000+02:00,-22.18757,-29.188282,0
2022-05-30T05:48:00.000+02:00,-22.187927,-29.187216,0
2022-05-30T05:49:00.000+02:00,-22.185795,-29.188282,0
2022-05-30T05:50:00.000+02:00,-22.184376,-29.190413,0
2022-05-30T05:51:00.000+02:00,-22.188992,-29.185795,0
2022-05-30T05:52:00.000+02:00,-22.18473,-29.18544,0
2022-05-30T05:53:00.000+02:00,-22.186861,-29.190767,0
2022-05-30T05:54:00.000+02:00,-22.186861,-29.18473,0
2022-05-30T05:55:00.000+02:00,-22.179403,-29.179758,0
2022-05-30T05:56:00.000+02:00,-22.18118,-29.180115,0
2022-05-30T05:57:00.000+02:00,-22.18047,-29.18331,0
2022-05-30T05:58:00.000+02:00,-22.186504,-29.184021,0
2022-05-30T05:59:00.000+02:00,-22.17976,-29.18047,0
2022-05-30T06:00:00.000+02:00,-22.179758,-29.1826,0
2022-05-30T06:01:00.000+02:00,-22.190767,-29.177628,0
2022-05-30T06:02:00.000+02:00,-22.187927,-29.18047,0
2022-05-30T06:03:00.000+02:00,-22.179049,-29.173367,0
2022-05-30T06:04:00.000+02:00,-22.175497,-29.16946,0
2022-05-30T06:05:00.000+02:00,-22.176918,-29.17159,0
2022-05-30T06:06:00.000+02:00,-22.171946,-29.176207,0
2022-05-30T06:07:00.000+02:00,-22.170881,-29.16875,0
2022-05-30T06:08:00.000+02:00,-22.171946,-29.172302,0
2022-05-30T06:09:00.000+02:00,-22.168041,-29.164845,0
2022-05-30T06:10:00.000+02:00,-22.173367,-29.167685,0
2022-05-30T06:11:00.000+02:00,-22.16733,-29.171946,0
2022-05-30T06:12:00.000+02:00,-22.168396,-29.173367,0
2022-05-30T06:13:00.000+02:00,-22.173367,-29.171946,0
2022-05-30T06:14:00.000+02:00,-22.1723,-29.175497,0
2022-05-30T06:15:00.000+02:00,-22.173721,-29.175497,0
2022-05-30T06:16:00.000+02:00,-22.17159,-29.179758,0
2022-05-30T06:17:00.000+02:00,-22.173012,-29.179049,0
2022-05-30T06:18:00.000+02:00,-22.178694,-29.177982,0
2022-05-30T06:19:00.000+02:00,-22.176563,-29.175852,0
2022-05-30T06:20:00.000+02:00,-22.171236,-29.179403,0
2022-05-30T06:21:00.000+02:00,-22.17443,-29.182955,0
2022-05-30T06:22:00.000+02:00,-22.176563,-29.184376,0
2022-05-30T06:23:00.000+02:00,-22.171946,-29.183664,0
2022-05-30T06:24:00.000+02:00,-22.18473,-29.184376,0
2022-05-30T06:25:00.000+02:00,-22.181534,-29.18473,0
2022-05-30T06:26:00.000+02:00,-22.18118,-29.188637,0
2022-05-30T06:27:00.000+02:00,-22.179758,-29.187925,0
2022-05-30T06:28:00.000+02:00,-22.171236,-29.185795,0
2022-05-30T06:29:00.000+02:00,-22.179403,-29.18544,0
2022-05-30T06:30:00.000+02:00,-22.178337,-29.187216,0
2022-05-30T06:31:00.000+02:00,-22.182955,-29.190056,0
2022-05-30T06:32:00.000+02:00,-22.182243,-29.190056,0
2022-05-30T06:33:00.000+02:00,-22.187216,-29.19645,0
2022-05-30T06:34:00.000+02:00,-22.18615,-29.193607,0
2022-05-30T06:35:00.000+02:00,-22.18331,-29.19645,0
2022-05-30T06:36:00.000+02:00,-22.193607,-29.19645,0
2022-05-30T06:37:00.000+02:00,-22.193253,-29.20284,0
2022-05-30T06:38:00.000+02:00,-22.178337,-29.186506,0
2022-05-30T06:39:00.000+02:00,-22.182243,-29.187216,0
2022-05-30T06:40:00.000+02:00,-22.17017,-29.188992,0
2022-05-30T06:41:00.000+02:00,-22.18757,-29.193607,0
2022-05-30T06:42:00.000+02:00,-22.176563,-29.192188,0
2022-05-30T06:43:00.000+02:00,-22.175142,-29.190056,0
2022-05-30T06:44:00.000+02:00,-22.184021,-29.19929,0
2022-05-30T06:45:00.000+02:00,-22.186504,-29.202486,0
2022-05-30T06:46:00.000+02:00,-22.191833,-29.209232,0
2022-05-30T06:47:00.000+02:00,-22.197868,-29.212784,0
2022-05-30T06:48:00.000+02:00,-22.206747,-29.216335,0
2022-05-30T06:49:00.000+02:00,-22.209944,-29.225924,0
2022-05-30T06:50:00.000+02:00,-22.208878,-29.226633,0
2022-05-30T06:51:00.000+02:00,-22.210653,-29.2277,0
2022-05-30T06:52:00.000+02:00,-22.210653,-29.22983,0
2022-05-30T06:53:00.000+02:00,-22.232315,-29.240837,0
2022-05-30T06:54:00.000+02:00,-22.223793,-29.244745,0
2022-05-30T06:55:00.000+02:00,-22.227345,-29.245455,0
2022-05-30T06:56:00.000+02:00,-22.2348,-29.224148,0
2022-05-30T06:57:00.000+02:00,-22.234446,-29.238708,0
2022-05-30T06:58:00.000+02:00,-22.22912,-29.236221,1
2022-05-30T06:59:00.000+02:00,-22.239418,-29.235157,1
2022-05-30T07:00:00.000+02:00,-22.256462,-29.248295,1
2022-05-30T07:01:00.000+02:00,-22.261435,-29.211365,1
2022-05-30T07:02:00.000+02:00,-22.296947,-29.165554,1
2022-05-30T07:03:00.000+02:00,-22.355185,-29.051918,1
2022-05-30T07:04:00.000+02:00,-22.350924,-28.969887,1
2022-05-30T07:05:00.000+02:00,-22.373652,-29.036293,1
2022-05-30T07:06:00.000+02:00,-22.24368,-29.116903,1
2022-05-30T07:07:00.000+02:00,-22.262144,-29.191122,1
2022-05-30T07:08:00.000+02:00,-22.249716,-29.204971,1
2022-05-30T07:09:00.000+02:00,-22.223083,-29.212784,1
2022-05-30T07:10:00.000+02:00,-22.290909,-29.218111,1
2022-05-30T07:11:00.000+02:00,-22.259659,-29.210299,1
2022-05-30T07:12:00.000+02:00,-22.228764,-29.215271,1
2022-05-30T07:13:00.000+02:00,-22.254333,-29.18402,1
2022-05-30T07:14:00.000+02:00,-22.255753,-29.241903,1
2022-05-30T07:15:00.000+02:00,-22.25895,-29.276705,1
2022-05-30T07:16:00.000+02:00,-22.258238,-29.293396,0
2022-05-30T07:17:00.000+02:00,-22.275639,-29.306534,0
2022-05-30T07:18:00.000+02:00,-22.288424,-29.334589,0
2022-05-30T07:19:00.000+02:00,-22.305824,-29.350212,0
2022-05-30T07:20:00.000+02:00,-22.307955,-29.361933,0
2022-05-30T07:21:00.000+02:00,-22.30902,-29.369034,0
2022-05-30T07:22:00.000+02:00,-22.313282,-29.375427,0
2022-05-30T07:23:00.000+02:00,-22.313637,-29.380398,0
2022-05-30T07:24:00.000+02:00,-22.318962,-29.39105,0
2022-05-30T07:25:00.000+02:00,-22.323225,-29.405966,0
2022-05-30T07:26:00.000+02:00,-22.335299,-29.419815,0
2022-05-30T07:27:00.000+02:00,-22.345242,-29.432243,0
