_c0,signal_std,signal_rad,signal_temperature,critere,pluie,baseline_std,baseline_rad,rainfall_db,rainfall_mmh,model,is_rain_assimilated
2022-12-14 18:39:00,,,,0.0003004372,0,-20.04446,-31.246166,,,dual_WUH_WLV,True
2022-12-14 18:40:00,-20.009659,-31.23409,26.78125,0.0003284514,0,-20.009659,-31.23409,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:41:00,-20.038778,-31.256817,26.78125,0.00034978986,0,-20.038778,-31.256817,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:42:00,-20.039488,-31.26108,26.875,0.00031873584,0,-20.039488,-31.26108,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:43:00,-20.098438,-31.25895,26.8125,0.0002809167,0,-20.098438,-31.25895,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:44:00,-20.098438,-31.245455,26.75,0.00023913383,0,-20.098438,-31.245455,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:45:00,-20.062218,-31.254688,26.78125,0.0001937747,0,-20.062218,-31.254688,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:46:00,-20.031677,-31.250427,26.71875,0.0001565516,0,-20.031677,-31.250427,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:47:00,-20.05014,-31.250427,26.71875,0.00013577938,0,-20.05014,-31.250427,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:48:00,-20.050852,-31.244743,26.6875,0.00013241172,0,-20.050852,-31.244743,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:49:00,-20.069319,-31.256817,26.71875,0.00014731288,0,-20.069319,-31.256817,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:50:00,-20.00753,-31.246166,26.71875,0.00015178323,0,-20.00753,-31.246166,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:51:00,-20.045881,-31.249006,26.625,0.00014930964,0,-20.045881,-31.249006,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:52:00,-20.081392,-31.250427,26.6875,0.00014978647,0,-20.081392,-31.250427,0.0,0.0,dual_WUH_WLV,True
2022-12-14 18:53:00,-20.04375,-31.254688,26.65625,0.00016105175,0,-20.04375,-31.254688,0.0,0.0,dual_WUH_WLV,True
