_c0,signal_std,signal_rad,signal_temperature,critere,pluie,baseline_std,baseline_rad,rainfall_db,rainfall_mmh,model,is_rain_assimilated
2022-11-16 23:59:00,-19.901705,-31.20284,24.125,0.00013911724,0,-19.901705,-31.20284,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:00:00,-19.842756,-31.206392,24.125,0.0001538992,0,-19.842756,-31.206392,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:01:00,-19.843466,-31.207102,24.09375,0.00018769503,0,-19.843466,-31.207102,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:02:00,-19.884659,-31.202843,24.09375,0.00022485852,0,-19.884659,-31.202843,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:03:00,-19.828552,-31.20142,24.0625,0.00025704503,0,-19.828552,-31.20142,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:04:00,-19.884659,-31.19929,24.09375,0.00025358796,0,-19.884659,-31.19929,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:05:00,-19.88324,-31.207813,24.15625,0.0002619326,0,-19.88324,-31.207813,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:06:00,-19.89034,-31.211365,24.125,0.00027787685,0,-19.89034,-31.211365,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:07:00,-19.88608,-31.20071,24.09375,0.00030347705,0,-19.88608,-31.20071,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:08:00,-19.970596,-31.217756,24.09375,0.00033408403,0,-19.970596,-31.217756,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:09:00,-19.880398,-31.197159,24.0625,0.0003864467,0,-19.880398,-31.197159,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:10:00,-19.927273,-31.197159,24.125,0.0004528165,0,-19.927273,-31.197159,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:11:00,-19.88892,-31.214914,24.0625,0.00053188205,0,-19.88892,-31.214914,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:12:00,-19.88608,-31.197868,24.0625,0.0005749762,0,-19.88608,-31.197868,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:13:00,-19.832102,-31.204971,24.0,0.0005673468,0,-19.832102,-31.204971,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:14:00,-19.896732,-31.2,23.9375,0.00055375695,0,-19.896732,-31.2,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:15:00,-19.824291,-31.194317,23.9375,0.00051656365,0,-19.824291,-31.194317,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:16:00,-19.947159,-31.188637,23.9375,0.00051647425,0,-19.947159,-31.188637,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:17:00,-19.892471,-31.204262,23.875,0.0005324185,0,-19.892471,-31.204262,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:18:00,-19.89034,-31.193607,23.875,0.000544399,0,-19.89034,-31.193607,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:19:00,-19.834942,-31.210653,23.84375,0.00057551265,0,-19.834942,-31.210653,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:20:00,-19.906677,-31.187216,23.84375,0.00057551265,0,-19.906677,-31.187216,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:21:00,-19.922302,-31.187218,23.875,0.00056287646,0,-19.922302,-31.187218,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:22:00,-19.859093,-31.195028,23.90625,0.00055265427,0,-19.859093,-31.195028,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:23:00,-19.923012,-31.191479,23.84375,0.00052654743,0,-19.923012,-31.191479,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:24:00,-19.842756,-31.194317,23.90625,0.00048455596,0,-19.842756,-31.194317,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:25:00,-19.842756,-31.19858,23.90625,0.00044614077,0,-19.842756,-31.19858,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:26:00,-19.827843,-31.19574,23.90625,0.00043943524,0,-19.827843,-31.19574,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:27:00,-19.866192,-31.187218,23.96875,0.00044065714,0,-19.866192,-31.187218,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:28:00,-19.898865,-31.188637,23.9375,0.00041368604,0,-19.898865,-31.188637,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:29:00,-19.929403,-31.195028,24.0625,0.0003965199,0,-19.929403,-31.195028,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:30:00,-19.817898,-31.19858,24.0,0.00017350912,0,-19.817898,-31.19858,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:31:00,-19.922302,-31.19858,24.0,0.00016117096,0,-19.922302,-31.19858,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:32:00,-19.874006,-31.19645,23.9375,0.00013563037,0,-19.874006,-31.19645,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:33:00,-19.86193,-31.19645,24.0625,0.00011466269,0,-19.86193,-31.19645,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:34:00,-19.851278,-31.198578,24.0625,0.00010580412,0,-19.851278,-31.198578,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:35:00,-19.827131,-31.185795,24.0,9.42873e-05,0,-19.827131,-31.185795,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:36:00,-19.847017,-31.189346,24.0625,8.930365e-05,0,-19.847017,-31.189346,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:37:00,-19.900993,-31.190056,24.03125,8.664279e-05,0,-19.900993,-31.190056,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:38:00,-19.83068,-31.192188,24.09375,8.2558276e-05,0,-19.83068,-31.192188,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:39:00,-19.829971,-31.19645,24.03125,8.279332e-05,0,-19.829971,-31.19645,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:40:00,-19.844177,-31.182243,23.9375,0.00010221943,0,-19.844177,-31.182243,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:41:00,-19.795881,-31.181534,23.96875,0.00011526471,0,-19.795881,-31.181534,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:42:00,-19.839205,-31.178694,23.9375,0.00012785196,0,-19.839205,-31.178694,0.0,0.0,dual_WUH_WLV,True
2022-11-17 00:43:00,-19.88892,-31.185085,23.90625,0.00014865398,0,-19.88892,-31.185085,0.0,0.0,dual_WUH_WLV,True
