_c0,signal_std,signal_rad,signal_temperature,critere,pluie,baseline_std,baseline_rad,rainfall_db,rainfall_mmh,model,is_rain_assimilated
2022-12-21 17:19:00,-20.131107,-31.297302,29.125,7.451942e-05,0,-20.131107,-31.297302,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:20:00,-20.077131,-31.29446,29.125,8.4595114e-05,0,-20.077131,-31.29446,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:21:00,-20.168041,-31.29304,29.25,0.00010442238,0,-20.168041,-31.29304,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:22:00,-20.13324,-31.296593,29.3125,0.00015205145,0,-20.13324,-31.296593,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:23:00,-20.07784,-31.298012,29.3125,0.00020337105,0,-20.07784,-31.298012,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:24:00,-20.156677,-31.310795,29.375,0.00025123358,0,-20.156677,-31.310795,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:25:00,-20.185795,-31.305824,29.375,0.00026980042,0,-20.185795,-31.305824,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:26:00,-20.13892,-31.310085,29.28125,0.00025707483,0,-20.13892,-31.310085,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:27:00,-20.16946,-31.293041,29.28125,0.00022947788,0,-20.16946,-31.293041,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:28:00,-20.229118,-31.29588,29.15625,0.0002296269,0,-20.229118,-31.29588,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:29:00,-20.10696,-31.284517,29.09375,0.0002040267,0,-20.10696,-31.284517,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:30:00,-20.17017,-31.29517,29.15625,4.1604977e-05,0,-20.17017,-31.29517,0.0,0.0,dual_WUH_WLV,True
2022-12-21 17:31:00,-20.160229,-31.29375,29.21875,3.730435e-05,0,-20.160229,-31.29375,0.0,0.0,dual_WUH_WLV,True
