_c0,signal_std_final,signal_rad_final,pluie
2022-06-18T02:52:00.000+02:00,-23.266762,-30.05547,0
2022-06-18T02:53:00.000+02:00,-23.273508,-30.050852,0
2022-06-18T02:54:00.000+02:00,-23.295881,-30.039845,0
2022-06-18T02:55:00.000+02:00,-23.284872,-30.038424,0
2022-06-18T02:56:00.000+02:00,-23.27493,-30.034872,0
2022-06-18T02:57:00.000+02:00,-23.269602,-30.030256,0
2022-06-18T02:58:00.000+02:00,-23.283096,-30.02848,0
2022-06-18T02:59:00.000+02:00,-23.272444,-30.032742,0
2022-06-18T03:00:00.000+02:00,-23.287712,-30.02848,0
2022-06-18T03:01:00.000+02:00,-23.291975,-30.021732,0
2022-06-18T03:02:00.000+02:00,-23.261435,-30.022442,0
2022-06-18T03:03:00.000+02:00,-23.29233,-30.019957,0
2022-06-18T03:04:00.000+02:00,-23.278126,-30.019602,0
2022-06-18T03:05:00.000+02:00,-23.313282,-30.010368,0
2022-06-18T03:06:00.000+02:00,-23.305824,-30.008595,0
2022-06-18T03:07:00.000+02:00,-23.270668,-30.020313,0
2022-06-18T03:08:00.000+02:00,-23.255753,-30.012856,0
2022-06-18T03:09:00.000+02:00,-23.27351,-30.022799,0
2022-06-18T03:10:00.000+02:00,-23.259659,-30.017826,0
2022-06-18T03:11:00.000+02:00,-23.273865,-30.011435,0
2022-06-18T03:12:00.000+02:00,-23.255043,-30.030256,0
2022-06-18T03:13:00.000+02:00,-23.306534,-30.031677,0
2022-06-18T03:14:00.000+02:00,-23.282387,-30.016762,0
2022-06-18T03:15:00.000+02:00,-23.280966,-30.033451,0
2022-06-18T03:16:00.000+02:00,-23.297655,-30.018892,0
2022-06-18T03:17:00.000+02:00,-23.267471,-30.034517,0
2022-06-18T03:18:00.000+02:00,-23.269602,-30.030611,0
2022-06-18T03:19:00.000+02:00,-23.302273,-30.031322,0
2022-06-18T03:20:00.000+02:00,-23.271023,-30.029545,0
2022-06-18T03:21:00.000+02:00,-23.282742,-30.025284,0
2022-06-18T03:22:00.000+02:00,-23.273153,-30.028835,0
2022-06-18T03:23:00.000+02:00,-23.287712,-30.03132,0
2022-06-18T03:24:00.000+02:00,-23.282387,-30.03132,0
2022-06-18T03:25:00.000+02:00,-23.266762,-30.030611,0
2022-06-18T03:26:00.000+02:00,-23.270668,-30.035583,0
2022-06-18T03:27:00.000+02:00,-23.280256,-30.039488,0
2022-06-18T03:28:00.000+02:00,-23.278835,-30.025993,0
2022-06-18T03:29:00.000+02:00,-23.2902,-30.017826,0
2022-06-18T03:30:00.000+02:00,-23.255043,-30.017471,0
2022-06-18T03:31:00.000+02:00,-23.272444,-30.021732,0
2022-06-18T03:32:00.000+02:00,-23.249361,-30.016052,0
2022-06-18T03:33:00.000+02:00,-23.291975,-30.0299,0
2022-06-18T03:34:00.000+02:00,-23.273153,-30.027416,0
2022-06-18T03:35:00.000+02:00,-23.269958,-30.019604,0
2022-06-18T03:36:00.000+02:00,-23.268536,-30.033808,0
2022-06-18T03:37:00.000+02:00,-23.27706,-30.022087,0
2022-06-18T03:38:00.000+02:00,-23.278126,-30.028835,0
2022-06-18T03:39:00.000+02:00,-23.250427,-30.018538,0
2022-06-18T03:40:00.000+02:00,-23.255398,-30.025284,0
2022-06-18T03:41:00.000+02:00,-23.245455,-30.033096,0
2022-06-18T03:42:00.000+02:00,-23.259659,-30.030966,0
2022-06-18T03:43:00.000+02:00,-23.260368,-30.017117,0
2022-06-18T03:44:00.000+02:00,-23.269958,-30.018892,0
2022-06-18T03:45:00.000+02:00,-23.269602,-30.021378,0
