_c0,signal_std,signal_rad,pluie
2022-11-20T11:19:00.000+01:00,-20.534517,-31.54304,0
2022-11-20T11:20:00.000+01:00,-20.506819,-31.540909,0
2022-11-20T11:21:00.000+01:00,-20.553692,-31.536648,0
2022-11-20T11:22:00.000+01:00,-20.533806,-31.519604,0
2022-11-20T11:23:00.000+01:00,-20.464205,-31.504688,0
2022-11-20T11:24:00.000+01:00,-20.362642,-31.467045,0
2022-11-20T11:25:00.000+01:00,-20.425852,-31.473438,0
2022-11-20T11:26:00.000+01:00,-20.413067,-31.45568,0
2022-11-20T11:27:00.000+01:00,-20.425854,-31.454971,0
2022-11-20T11:28:00.000+01:00,-20.418041,-31.465626,0
2022-11-20T11:29:00.000+01:00,-20.38963,-31.44929,0
2022-11-20T11:30:00.000+01:00,-20.409517,-31.462784,0
2022-11-20T11:31:00.000+01:00,-20.408806,-31.45142,0
2022-11-20T11:32:00.000+01:00,-20.430824,-31.44503,0
2022-11-20T11:33:00.000+01:00,-20.344887,-31.442898,0
2022-11-20T11:34:00.000+01:00,-20.403835,-31.435795,0
2022-11-20T11:35:00.000+01:00,-20.378265,-31.435795,0
2022-11-20T11:36:00.000+01:00,-20.386791,-31.442188,0
2022-11-20T11:37:00.000+01:00,-20.334232,-31.427982,0
2022-11-20T11:38:00.000+01:00,-20.343466,-31.425142,0
2022-11-20T11:39:00.000+01:00,-20.360512,-31.434376,0
2022-11-20T11:40:00.000+01:00,-20.38892,-31.430115,0
2022-11-20T11:41:00.000+01:00,-20.362642,-31.430824,0
2022-11-20T11:42:00.000+01:00,-20.377556,-31.437218,0
2022-11-20T11:43:00.000+01:00,-20.371166,-31.462074,0
2022-11-20T11:44:00.000+01:00,-20.381819,-31.470596,0
2022-11-20T11:45:00.000+01:00,-20.472017,-31.48409,0
2022-11-20T11:46:00.000+01:00,-20.464203,-31.479118,0
2022-11-20T11:47:00.000+01:00,-20.432955,-31.472017,0
2022-11-20T11:48:00.000+01:00,-20.45213,-31.447159,0
2022-11-20T11:49:00.000+01:00,-20.39318,-31.464205,0
2022-11-20T11:50:00.000+01:00,-20.436504,-31.494743,0
2022-11-20T11:51:00.000+01:00,-20.474148,-31.506107,0
2022-11-20T11:52:00.000+01:00,-20.507528,-31.525993,0
