_c0,signal_std,signal_rad,pluie
2022-12-09T05:19:00.000+01:00,-19.947868,-30.974148,0
2022-12-09T05:20:00.000+01:00,-19.929403,-30.964914,0
2022-12-09T05:21:00.000+01:00,-19.891052,-30.97983,0
2022-12-09T05:22:00.000+01:00,-19.920881,-30.989773,0
2022-12-09T05:23:00.000+01:00,-20.021023,-30.975569,0
2022-12-09T05:24:00.000+01:00,-20.01321,-30.983381,0
2022-12-09T05:25:00.000+01:00,-20.036648,-30.972729,0
2022-12-09T05:26:00.000+01:00,-19.969177,-30.957813,0
2022-12-09T05:27:00.000+01:00,-19.95284,-30.974857,0
2022-12-09T05:28:00.000+01:00,-19.939346,-30.990482,0
2022-12-09T05:29:00.000+01:00,-19.935795,-30.984802,0
2022-12-09T05:30:00.000+01:00,-19.999716,-30.973438,0
2022-12-09T05:31:00.000+01:00,-19.989063,-30.958523,0
2022-12-09T05:32:00.000+01:00,-19.959232,-30.965626,0
2022-12-09T05:33:00.000+01:00,-19.901705,-30.978409,0
2022-12-09T05:34:00.000+01:00,-19.994743,-30.969887,0
2022-12-09T05:35:00.000+01:00,-20.014631,-30.983381,0
2022-12-09T05:36:00.000+01:00,-20.003265,-30.986221,0
2022-12-09T05:37:00.000+01:00,-19.942188,-30.976278,0
2022-12-09T05:38:00.000+01:00,-20.004688,-30.98196,0
2022-12-09T05:39:00.000+01:00,-19.98196,-30.97983,0
2022-12-09T05:40:00.000+01:00,-19.943607,-30.985512,0
2022-12-09T05:41:00.000+01:00,-19.986221,-30.974857,0
2022-12-09T05:42:00.000+01:00,-19.986221,-30.98338,0
2022-12-09T05:43:00.000+01:00,-19.989773,-30.989063,0
2022-12-09T05:44:00.000+01:00,-19.965626,-30.974857,0
2022-12-09T05:45:00.000+01:00,-19.963493,-30.985512,0
2022-12-09T05:46:00.000+01:00,-19.979828,-30.97699,0
2022-12-09T05:47:00.000+01:00,-19.940765,-30.966335,0
2022-12-09T05:48:00.000+01:00,-20.003977,-30.980541,0
2022-12-09T05:49:00.000+01:00,-19.933666,-30.978409,0
2022-12-09T05:50:00.000+01:00,-19.957102,-30.98125,0
2022-12-09T05:51:00.000+01:00,-19.993324,-30.974148,0
2022-12-09T05:52:00.000+01:00,-19.983381,-30.979828,0
2022-12-09T05:53:00.000+01:00,-19.996876,-30.978409,0
2022-12-09T05:54:00.000+01:00,-20.0125,-30.98196,0
2022-12-09T05:55:00.000+01:00,-19.98196,-30.979118,0
2022-12-09T05:56:00.000+01:00,-19.9777,-30.984802,0
2022-12-09T05:57:00.000+01:00,-19.990482,-30.98267,0
2022-12-09T05:58:00.000+01:00,-19.95,-30.98196,0
2022-12-09T05:59:00.000+01:00,-19.999004,-30.985512,0
2022-12-09T06:00:00.000+01:00,-19.969177,-30.98054,0
2022-12-09T06:01:00.000+01:00,-19.913069,-30.983381,0
2022-12-09T06:02:00.000+01:00,-20.0125,-30.988354,0
2022-12-09T06:03:00.000+01:00,-19.995455,-30.986221,0
2022-12-09T06:04:00.000+01:00,-19.95568,-30.983381,0
2022-12-09T06:05:00.000+01:00,-19.974148,-30.990482,0
2022-12-09T06:06:00.000+01:00,-19.973438,-30.984802,0
2022-12-09T06:07:00.000+01:00,-20.019602,-30.975569,0
2022-12-09T06:08:00.000+01:00,-19.949291,-30.972017,0
2022-12-09T06:09:00.000+01:00,-20.017471,-30.989773,0
2022-12-09T06:10:00.000+01:00,-19.990482,-30.979828,0
2022-12-09T06:11:00.000+01:00,-19.964205,-30.979118,0
2022-12-09T06:12:00.000+01:00,-20.002556,-30.968468,0
2022-12-09T06:13:00.000+01:00,-19.932245,-30.978409,0
2022-12-09T06:14:00.000+01:00,-19.947159,-30.967756,0
2022-12-09T06:15:00.000+01:00,-19.990482,-30.974857,0
2022-12-09T06:16:00.000+01:00,-19.98693,-30.969887,0
2022-12-09T06:17:00.000+01:00,-19.991903,-30.98196,0
2022-12-09T06:18:00.000+01:00,-20.028835,-30.98409,0
2022-12-09T06:19:00.000+01:00,-20.002556,-30.986933,0
2022-12-09T06:20:00.000+01:00,-20.033096,-30.98196,0
2022-12-09T06:21:00.000+01:00,-19.971306,-30.983381,0
2022-12-09T06:22:00.000+01:00,-19.904545,-30.97699,0
2022-12-09T06:23:00.000+01:00,-19.975567,-30.98125,0
2022-12-09T06:24:00.000+01:00,-19.972017,-30.986221,0
2022-12-09T06:25:00.000+01:00,-19.964205,-30.974148,0
2022-12-09T06:26:00.000+01:00,-19.986221,-30.975569,0
2022-12-09T06:27:00.000+01:00,-20.088493,-30.978409,0
2022-12-09T06:28:00.000+01:00,-19.969887,-30.974857,0
2022-12-09T06:29:00.000+01:00,-20.01179,-30.97699,0
2022-12-09T06:30:00.000+01:00,-19.913778,-30.98267,0
2022-12-09T06:31:00.000+01:00,-20.04659,-30.996166,0
2022-12-09T06:32:00.000+01:00,-20.033096,-30.994743,0
2022-12-09T06:33:00.000+01:00,-19.959942,-30.98693,0
2022-12-09T06:34:00.000+01:00,-19.9777,-31.002556,0
2022-12-09T06:35:00.000+01:00,-20.002556,-30.994034,0
2022-12-09T06:36:00.000+01:00,-19.968466,-30.994743,0
2022-12-09T06:37:00.000+01:00,-19.963493,-30.993324,0
2022-12-09T06:38:00.000+01:00,-19.97983,-30.997585,0
2022-12-09T06:39:00.000+01:00,-19.987642,-30.993324,0
2022-12-09T06:40:00.000+01:00,-19.975569,-30.999004,0
2022-12-09T06:41:00.000+01:00,-19.990482,-30.996164,0
2022-12-09T06:42:00.000+01:00,-20.001137,-30.991192,0
2022-12-09T06:43:00.000+01:00,-19.985512,-31.008238,0
2022-12-09T06:44:00.000+01:00,-19.963493,-31.01108,0
2022-12-09T06:45:00.000+01:00,-19.996876,-31.000427,0
2022-12-09T06:46:00.000+01:00,-20.024574,-31.005398,0
2022-12-09T06:47:00.000+01:00,-20.01321,-30.994034,0
2022-12-09T06:48:00.000+01:00,-20.0125,-31.009659,0
2022-12-09T06:49:00.000+01:00,-19.974857,-31.010368,0
2022-12-09T06:50:00.000+01:00,-19.994034,-31.01463,0
2022-12-09T06:51:00.000+01:00,-20.001137,-31.006107,0
2022-12-09T06:52:00.000+01:00,-19.963493,-31.004688,0
2022-12-09T06:53:00.000+01:00,-20.006107,-31.01392,0
2022-12-09T06:54:00.000+01:00,-19.994743,-31.003267,0
2022-12-09T06:55:00.000+01:00,-20.01321,-31.007528,0
2022-12-09T06:56:00.000+01:00,-20.023865,-31.016052,0
2022-12-09T06:57:00.000+01:00,-20.016762,-31.023863,0
2022-12-09T06:58:00.000+01:00,-20.01108,-31.01818,0
2022-12-09T06:59:00.000+01:00,-20.002556,-31.033096,0
2022-12-09T07:00:00.000+01:00,-20.018892,-31.021023,0
2022-12-09T07:01:00.000+01:00,-19.998295,-31.016052,0
2022-12-09T07:02:00.000+01:00,-20.023865,-31.024574,0
2022-12-09T07:03:00.000+01:00,-19.9777,-31.018183,0
2022-12-09T07:04:00.000+01:00,-20.04659,-31.036648,0
2022-12-09T07:05:00.000+01:00,-19.985512,-31.034517,0
2022-12-09T07:06:00.000+01:00,-20.050852,-31.031677,0
2022-12-09T07:07:00.000+01:00,-20.021732,-31.025993,0
