_c0,signal_std,signal_rad,pluie
2022-12-05T01:19:00.000+01:00,-19.844177,-31.050852,0
2022-12-05T01:20:00.000+01:00,-19.833523,-31.048012,0
2022-12-05T01:21:00.000+01:00,-19.82145,-31.048721,0
2022-12-05T01:22:00.000+01:00,-19.814346,-31.054403,0
2022-12-05T01:23:00.000+01:00,-19.780966,-31.054405,0
2022-12-05T01:24:00.000+01:00,-19.791618,-31.047302,0
2022-12-05T01:25:00.000+01:00,-19.854118,-31.054403,0
2022-12-05T01:26:00.000+01:00,-19.831392,-31.060795,0
2022-12-05T01:27:00.000+01:00,-19.806534,-31.060085,0
2022-12-05T01:28:00.000+01:00,-19.815056,-31.050852,0
2022-12-05T01:29:00.000+01:00,-19.819317,-31.058664,0
2022-12-05T01:30:00.000+01:00,-19.82642,-31.048012,0
2022-12-05T01:31:00.000+01:00,-19.801563,-31.048721,0
2022-12-05T01:32:00.000+01:00,-19.845596,-31.060085,0
2022-12-05T01:33:00.000+01:00,-19.807243,-31.048721,0
2022-12-05T01:34:00.000+01:00,-19.82287,-31.056534,0
2022-12-05T01:35:00.000+01:00,-19.825,-31.055824,0
2022-12-05T01:36:00.000+01:00,-19.822159,-31.060085,0
2022-12-05T01:37:00.000+01:00,-19.809376,-31.04375,0
2022-12-05T01:38:00.000+01:00,-19.838493,-31.055824,0
2022-12-05T01:39:00.000+01:00,-19.792328,-31.055824,0
2022-12-05T01:40:00.000+01:00,-19.79233,-31.052273,0
2022-12-05T01:41:00.000+01:00,-19.786648,-31.04446,0
2022-12-05T01:42:00.000+01:00,-19.803692,-31.038778,0
2022-12-05T01:43:00.000+01:00,-19.79943,-31.052982,0
2022-12-05T01:44:00.000+01:00,-19.803694,-31.055115,0
2022-12-05T01:45:00.000+01:00,-19.820028,-31.04588,0
2022-12-05T01:46:00.000+01:00,-19.832813,-31.047302,0
2022-12-05T01:47:00.000+01:00,-19.797302,-31.038069,0
2022-12-05T01:48:00.000+01:00,-19.815767,-31.031677,0
2022-12-05T01:49:00.000+01:00,-19.82145,-31.046593,0
2022-12-05T01:50:00.000+01:00,-19.804403,-31.048012,0
2022-12-05T01:51:00.000+01:00,-19.798721,-31.04233,0
2022-12-05T01:52:00.000+01:00,-19.82358,-31.04375,0
2022-12-05T01:53:00.000+01:00,-19.800852,-31.04659,0
2022-12-05T01:54:00.000+01:00,-19.805824,-31.04375,0
2022-12-05T01:55:00.000+01:00,-19.822159,-31.047302,0
2022-12-05T01:56:00.000+01:00,-19.871166,-31.035229,0
2022-12-05T01:57:00.000+01:00,-19.768892,-31.050854,0
2022-12-05T01:58:00.000+01:00,-19.720596,-31.022444,0
2022-12-05T01:59:00.000+01:00,-19.82642,-31.028835,0
2022-12-05T02:00:00.000+01:00,-19.853409,-31.041618,0
2022-12-05T02:01:00.000+01:00,-19.785938,-31.048012,0
2022-12-05T02:02:00.000+01:00,-19.802273,-31.052273,0
2022-12-05T02:03:00.000+01:00,-19.833523,-31.054403,0
2022-12-05T02:04:00.000+01:00,-19.774574,-31.060085,0
2022-12-05T02:05:00.000+01:00,-19.842045,-31.064346,0
2022-12-05T02:06:00.000+01:00,-20.148153,-31.050854,0
2022-12-05T02:07:00.000+01:00,-19.769602,-31.041618,0
2022-12-05T02:08:00.000+01:00,-19.825,-31.033096,0
2022-12-05T02:09:00.000+01:00,-19.947159,-31.04233,0
2022-12-05T02:10:00.000+01:00,-19.73196,-31.055115,0
2022-12-05T02:11:00.000+01:00,-19.801563,-31.035229,0
2022-12-05T02:12:00.000+01:00,-19.802982,-31.051563,0
2022-12-05T02:13:00.000+01:00,-19.92159,-31.036648,0
2022-12-05T02:14:00.000+01:00,-19.859802,-31.049433,0
2022-12-05T02:15:00.000+01:00,-19.82074,-31.04517,0
2022-12-05T02:16:00.000+01:00,-19.807955,-31.050142,0
2022-12-05T02:17:00.000+01:00,-19.849857,-31.028126,0
2022-12-05T02:18:00.000+01:00,-19.892471,-31.04943,0
2022-12-05T02:19:00.000+01:00,-19.787357,-31.035938,0
2022-12-05T02:20:00.000+01:00,-19.783096,-31.035229,0
2022-12-05T02:21:00.000+01:00,-19.836365,-31.022444,0
2022-12-05T02:22:00.000+01:00,-19.82855,-31.030966,0
2022-12-05T02:23:00.000+01:00,-19.774574,-31.051563,0
2022-12-05T02:24:00.000+01:00,-19.83068,-31.04446,0
2022-12-05T02:25:00.000+01:00,-19.772442,-31.040909,0
2022-12-05T02:26:00.000+01:00,-19.815056,-31.048012,0
2022-12-05T02:27:00.000+01:00,-19.837784,-31.03949,0
2022-12-05T02:28:00.000+01:00,-19.816477,-31.037357,0
2022-12-05T02:29:00.000+01:00,-19.789488,-31.04304,0
2022-12-05T02:30:00.000+01:00,-19.82642,-31.034517,0
2022-12-05T02:31:00.000+01:00,-19.815056,-31.030256,0
2022-12-05T02:32:00.000+01:00,-19.786648,-31.041618,0
2022-12-05T02:33:00.000+01:00,-19.790909,-31.026703,0
2022-12-05T02:34:00.000+01:00,-19.815765,-31.040909,0
2022-12-05T02:35:00.000+01:00,-19.792328,-31.031677,0
2022-12-05T02:36:00.000+01:00,-19.828552,-31.035938,0
2022-12-05T02:37:00.000+01:00,-19.810795,-31.027414,0
2022-12-05T02:38:00.000+01:00,-19.817898,-31.035938,0
2022-12-05T02:39:00.000+01:00,-19.79659,-31.032387,0
2022-12-05T02:40:00.000+01:00,-19.812216,-31.034517,0
2022-12-05T02:41:00.000+01:00,-19.751846,-31.019602,0
2022-12-05T02:42:00.000+01:00,-19.815056,-31.019602,0
2022-12-05T02:43:00.000+01:00,-19.879688,-31.035938,0
2022-12-05T02:44:00.000+01:00,-19.743324,-31.03949,0
2022-12-05T02:45:00.000+01:00,-19.636791,-31.01321,0
2022-12-05T02:46:00.000+01:00,-19.967754,-30.994034,0
2022-12-05T02:47:00.000+01:00,-19.850567,-30.985512,0
2022-12-05T02:48:00.000+01:00,-19.876137,-31.01392,0
2022-12-05T02:49:00.000+01:00,-19.847017,-31.001137,0
2022-12-05T02:50:00.000+01:00,-19.863354,-31.028835,0
2022-12-05T02:51:00.000+01:00,-19.795881,-31.03949,0
2022-12-05T02:52:00.000+01:00,-19.825,-31.01818,0
2022-12-05T02:53:00.000+01:00,-19.79588,-31.023153,0
2022-12-05T02:54:00.000+01:00,-19.842754,-31.027414,0
2022-12-05T02:55:00.000+01:00,-19.847729,-31.0125,0
2022-12-05T02:56:00.000+01:00,-19.752556,-31.021732,0
2022-12-05T02:57:00.000+01:00,-19.7625,-31.01392,0
2022-12-05T02:58:00.000+01:00,-19.7625,-31.037357,0
2022-12-05T02:59:00.000+01:00,-19.722729,-31.022444,0
2022-12-05T03:00:00.000+01:00,-19.719177,-31.020313,0
2022-12-05T03:01:00.000+01:00,-19.808666,-31.020313,0
2022-12-05T03:02:00.000+01:00,-19.959232,-31.024574,0
2022-12-05T03:03:00.000+01:00,-19.840626,-31.030254,0
2022-12-05T03:04:00.000+01:00,-19.88324,-31.032387,0
2022-12-05T03:05:00.000+01:00,-19.931534,-31.04233,0
2022-12-05T03:06:00.000+01:00,-19.836365,-31.019604,0
2022-12-05T03:07:00.000+01:00,-19.809376,-31.029545,0
2022-12-05T03:08:00.000+01:00,-19.85696,-31.023153,0
2022-12-05T03:09:00.000+01:00,-19.846306,-31.021732,0
2022-12-05T03:10:00.000+01:00,-19.842754,-31.01534,0
2022-12-05T03:11:00.000+01:00,-19.846306,-31.021023,0
2022-12-05T03:12:00.000+01:00,-19.8527,-31.023153,0
2022-12-05T03:13:00.000+01:00,-19.798012,-31.021023,0
2022-12-05T03:14:00.000+01:00,-19.798721,-31.025284,0
2022-12-05T03:15:00.000+01:00,-19.838493,-31.024574,0
2022-12-05T03:16:00.000+01:00,-19.817188,-31.028835,0
2022-12-05T03:17:00.000+01:00,-19.847017,-31.0125,0
2022-12-05T03:18:00.000+01:00,-19.782387,-31.010368,0
2022-12-05T03:19:00.000+01:00,-19.865482,-31.01179,0
2022-12-05T03:20:00.000+01:00,-19.76179,-31.018183,0
2022-12-05T03:21:00.000+01:00,-19.78878,-31.003977,0
2022-12-05T03:22:00.000+01:00,-19.82074,-31.004688,0
2022-12-05T03:23:00.000+01:00,-19.802273,-31.01321,0
2022-12-05T03:24:00.000+01:00,-19.865482,-31.019604,0
2022-12-05T03:25:00.000+01:00,-19.82571,-31.023865,0
2022-12-05T03:26:00.000+01:00,-19.82571,-31.007528,0
2022-12-05T03:27:00.000+01:00,-19.834232,-31.023863,0
2022-12-05T03:28:00.000+01:00,-19.82855,-31.01818,0
2022-12-05T03:29:00.000+01:00,-19.86193,-31.023865,0
2022-12-05T03:30:00.000+01:00,-19.841335,-31.011078,0
2022-12-05T03:31:00.000+01:00,-19.842756,-31.01463,0
2022-12-05T03:32:00.000+01:00,-19.82784,-31.00895,0
2022-12-05T03:33:00.000+01:00,-19.834232,-31.006107,0
