_c0,signal_std,signal_rad,pluie
2022-12-14T01:59:00.000+01:00,-19.82713,-31.049433,0
2022-12-14T02:00:00.000+01:00,-19.840626,-31.050142,0
2022-12-14T02:01:00.000+01:00,-19.844887,-31.04375,0
2022-12-14T02:02:00.000+01:00,-19.833523,-31.04446,0
2022-12-14T02:03:00.000+01:00,-19.804405,-31.04517,0
2022-12-14T02:04:00.000+01:00,-19.79446,-31.03949,0
2022-12-14T02:05:00.000+01:00,-19.820028,-31.048012,0
2022-12-14T02:06:00.000+01:00,-19.822868,-31.041618,0
2022-12-14T02:07:00.000+01:00,-19.825,-31.04517,0
2022-12-14T02:08:00.000+01:00,-19.820028,-31.03878,0
2022-12-14T02:09:00.000+01:00,-19.776705,-31.038067,0
2022-12-14T02:10:00.000+01:00,-19.839205,-31.04943,0
2022-12-14T02:11:00.000+01:00,-19.808666,-31.048721,0
2022-12-14T02:12:00.000+01:00,-19.837784,-31.033806,0
2022-12-14T02:13:00.000+01:00,-19.812927,-31.0402,0
2022-12-14T02:14:00.000+01:00,-19.838493,-31.033096,0
2022-12-14T02:15:00.000+01:00,-19.813637,-31.030966,0
2022-12-14T02:16:00.000+01:00,-19.832102,-31.033808,0
2022-12-14T02:17:00.000+01:00,-19.778835,-31.030966,0
2022-12-14T02:18:00.000+01:00,-19.835653,-31.033096,0
2022-12-14T02:19:00.000+01:00,-19.820028,-31.031677,0
2022-12-14T02:20:00.000+01:00,-19.798721,-31.031677,0
2022-12-14T02:21:00.000+01:00,-19.813637,-31.03949,0
2022-12-14T02:22:00.000+01:00,-19.847015,-31.038778,0
2022-12-14T02:23:00.000+01:00,-19.83068,-31.028126,0
2022-12-14T02:24:00.000+01:00,-19.816479,-31.028835,0
2022-12-14T02:25:00.000+01:00,-19.814346,-31.030966,0
2022-12-14T02:26:00.000+01:00,-19.82145,-31.030966,0
2022-12-14T02:27:00.000+01:00,-19.837784,-31.035227,0
