_c0,signal_std,signal_rad,pluie
2022-11-17T16:39:00.000+01:00,-20.150284,-31.307955,0
2022-11-17T16:40:00.000+01:00,-20.130398,-31.316477,0
2022-11-17T16:41:00.000+01:00,-20.182243,-31.307243,0
2022-11-17T16:42:00.000+01:00,-20.165909,-31.325,0
2022-11-17T16:43:00.000+01:00,-20.177982,-31.322868,0
2022-11-17T16:44:00.000+01:00,-20.17017,-31.314346,0
2022-11-17T16:45:00.000+01:00,-20.116903,-31.307955,0
2022-11-17T16:46:00.000+01:00,-20.192898,-31.314346,0
2022-11-17T16:47:00.000+01:00,-20.183666,-31.320028,0
2022-11-17T16:48:00.000+01:00,-20.161648,-31.307955,0
2022-11-17T16:49:00.000+01:00,-20.142471,-31.302982,0
2022-11-17T16:50:00.000+01:00,-20.148153,-31.314346,0
2022-11-17T16:51:00.000+01:00,-20.10199,-31.310085,0
2022-11-17T16:52:00.000+01:00,-20.116194,-31.310795,0
2022-11-17T16:53:00.000+01:00,-20.16946,-31.308666,0
2022-11-17T16:54:00.000+01:00,-20.160229,-31.305115,0
2022-11-17T16:55:00.000+01:00,-20.155966,-31.314346,0
2022-11-17T16:56:00.000+01:00,-20.126137,-31.310085,0
2022-11-17T16:57:00.000+01:00,-20.145313,-31.310795,0
2022-11-17T16:58:00.000+01:00,-20.13963,-31.313637,0
2022-11-17T16:59:00.000+01:00,-20.133238,-31.305824,0
2022-11-17T17:00:00.000+01:00,-20.143892,-31.29588,0
2022-11-17T17:01:00.000+01:00,-20.243324,-31.303692,0
2022-11-17T17:02:00.000+01:00,-20.006817,-31.29659,0
2022-11-17T17:03:00.000+01:00,-20.093468,-31.29943,0
2022-11-17T17:04:00.000+01:00,-20.050854,-31.290909,0
2022-11-17T17:05:00.000+01:00,-20.126137,-31.291618,0
2022-11-17T17:06:00.000+01:00,-20.098438,-31.297302,0
2022-11-17T17:07:00.000+01:00,-20.10696,-31.298721,0
2022-11-17T17:08:00.000+01:00,-20.119034,-31.29233,0
2022-11-17T17:09:00.000+01:00,-20.072868,-31.292328,0
2022-11-17T17:10:00.000+01:00,-20.079971,-31.295881,0
2022-11-17T17:11:00.000+01:00,-20.10483,-31.291618,0
2022-11-17T17:12:00.000+01:00,-20.141762,-31.302982,0
2022-11-17T17:13:00.000+01:00,-20.19645,-31.295881,0
2022-11-17T17:14:00.000+01:00,-20.142471,-31.29659,0
2022-11-17T17:15:00.000+01:00,-20.048012,-31.290909,0
2022-11-17T17:16:00.000+01:00,-20.2,-31.298012,0
2022-11-17T17:17:00.000+01:00,-20.10767,-31.283806,0
2022-11-17T17:18:00.000+01:00,-20.067898,-31.293041,0
2022-11-17T17:19:00.000+01:00,-20.142471,-31.275993,0
2022-11-17T17:20:00.000+01:00,-20.061504,-31.298012,0
2022-11-17T17:21:00.000+01:00,-20.101278,-31.280966,0
2022-11-17T17:22:00.000+01:00,-20.086365,-31.288067,0
2022-11-17T17:23:00.000+01:00,-20.135368,-31.288778,0
2022-11-17T17:24:00.000+01:00,-20.098438,-31.2902,0
2022-11-17T17:25:00.000+01:00,-20.160229,-31.273865,0
2022-11-17T17:26:00.000+01:00,-20.083523,-31.29517,0
2022-11-17T17:27:00.000+01:00,-20.152414,-31.278126,0
2022-11-17T17:28:00.000+01:00,-20.048721,-31.275284,0
2022-11-17T17:29:00.000+01:00,-20.13608,-31.279545,0
2022-11-17T17:30:00.000+01:00,-20.079262,-31.270313,0
2022-11-17T17:31:00.000+01:00,-20.052273,-31.275284,0
2022-11-17T17:32:00.000+01:00,-20.087074,-31.26179,0
2022-11-17T17:33:00.000+01:00,-20.051563,-31.26392,0
2022-11-17T17:34:00.000+01:00,-20.065056,-31.271023,0
2022-11-17T17:35:00.000+01:00,-20.125427,-31.261791,0
2022-11-17T17:36:00.000+01:00,-20.116903,-31.261078,0
2022-11-17T17:37:00.000+01:00,-20.092045,-31.267471,0
2022-11-17T17:38:00.000+01:00,-20.10199,-31.2625,0
2022-11-17T17:39:00.000+01:00,-20.04943,-31.26392,0
2022-11-17T17:40:00.000+01:00,-20.082102,-31.258238,0
2022-11-17T17:41:00.000+01:00,-20.060795,-31.26179,0
2022-11-17T17:42:00.000+01:00,-20.028126,-31.256107,0
2022-11-17T17:43:00.000+01:00,-20.058664,-31.260368,0
2022-11-17T17:44:00.000+01:00,-20.006817,-31.251137,0
2022-11-17T17:45:00.000+01:00,-20.052273,-31.2625,0
2022-11-17T17:46:00.000+01:00,-20.094177,-31.257528,0
2022-11-17T17:47:00.000+01:00,-20.036648,-31.253267,0
2022-11-17T17:48:00.000+01:00,-20.059376,-31.25895,0
2022-11-17T17:49:00.000+01:00,-20.002556,-31.26321,0
2022-11-17T17:50:00.000+01:00,-20.127556,-31.249716,0
2022-11-17T17:51:00.000+01:00,-20.094887,-31.244034,0
2022-11-17T17:52:00.000+01:00,-20.119034,-31.254688,0
2022-11-17T17:53:00.000+01:00,-20.121164,-31.244034,0
2022-11-17T17:54:00.000+01:00,-20.067898,-31.252556,0
2022-11-17T17:55:00.000+01:00,-20.093468,-31.255398,0
2022-11-17T17:56:00.000+01:00,-20.10838,-31.244034,0
2022-11-17T17:57:00.000+01:00,-20.07074,-31.254688,0
2022-11-17T17:58:00.000+01:00,-20.087074,-31.244743,0
2022-11-17T17:59:00.000+01:00,-20.072868,-31.253979,0
2022-11-17T18:00:00.000+01:00,-20.068607,-31.254688,0
2022-11-17T18:01:00.000+01:00,-20.064346,-31.247585,0
2022-11-17T18:02:00.000+01:00,-20.023865,-31.243324,0
2022-11-17T18:03:00.000+01:00,-20.025284,-31.252556,0
2022-11-17T18:04:00.000+01:00,-20.067898,-31.241903,0
2022-11-17T18:05:00.000+01:00,-20.04517,-31.241194,0
2022-11-17T18:06:00.000+01:00,-19.98693,-31.241905,0
2022-11-17T18:07:00.000+01:00,-20.029545,-31.243324,0
2022-11-17T18:08:00.000+01:00,-20.041618,-31.240482,0
2022-11-17T18:09:00.000+01:00,-19.979118,-31.249004,0
2022-11-17T18:10:00.000+01:00,-19.989773,-31.243324,0
2022-11-17T18:11:00.000+01:00,-20.018892,-31.229118,0
2022-11-17T18:12:00.000+01:00,-20.033096,-31.241194,0
2022-11-17T18:13:00.000+01:00,-19.97983,-31.244034,0
2022-11-17T18:14:00.000+01:00,-19.979828,-31.235512,0
2022-11-17T18:15:00.000+01:00,-19.980541,-31.234802,0
2022-11-17T18:16:00.000+01:00,-19.966335,-31.23338,0
2022-11-17T18:17:00.000+01:00,-20.033806,-31.229828,0
2022-11-17T18:18:00.000+01:00,-20.035229,-31.229118,0
2022-11-17T18:19:00.000+01:00,-20.001846,-31.225567,0
2022-11-17T18:20:00.000+01:00,-19.999718,-31.236933,0
2022-11-17T18:21:00.000+01:00,-20.050854,-31.23693,0
2022-11-17T18:22:00.000+01:00,-20.00895,-31.22983,0
2022-11-17T18:23:00.000+01:00,-20.07713,-31.237642,0
2022-11-17T18:24:00.000+01:00,-20.01889,-31.23338,0
2022-11-17T18:25:00.000+01:00,-20.029545,-31.23196,0
2022-11-17T18:26:00.000+01:00,-20.059376,-31.222017,0
2022-11-17T18:27:00.000+01:00,-19.974857,-31.224148,0
2022-11-17T18:28:00.000+01:00,-19.954971,-31.23125,0
2022-11-17T18:29:00.000+01:00,-19.985512,-31.229828,0
2022-11-17T18:30:00.000+01:00,-20.01037,-31.226988,0
2022-11-17T18:31:00.000+01:00,-20.017471,-31.239063,0
2022-11-17T18:32:00.000+01:00,-20.014631,-31.23196,0
2022-11-17T18:33:00.000+01:00,-20.051563,-31.234802,0
2022-11-17T18:34:00.000+01:00,-20.031677,-31.233381,0
2022-11-17T18:35:00.000+01:00,-19.98693,-31.2277,0
2022-11-17T18:36:00.000+01:00,-17.79446,-27.081392,0
2022-11-17T18:37:00.000+01:00,-17.789135,-27.07784,0
2022-11-17T18:38:00.000+01:00,-17.783806,-27.07571,0
2022-11-17T18:39:00.000+01:00,-17.773153,-27.075356,0
2022-11-17T18:40:00.000+01:00,-17.774574,-27.078552,0
2022-11-17T18:41:00.000+01:00,-17.785583,-27.073935,0
2022-11-17T18:42:00.000+01:00,-17.801563,-27.08672,0
2022-11-17T18:43:00.000+01:00,-17.744389,-27.073578,0
2022-11-17T18:44:00.000+01:00,-17.794106,-27.074646,0
2022-11-17T18:45:00.000+01:00,-17.785583,-27.08068,0
2022-11-17T18:46:00.000+01:00,-17.783451,-27.07074,0
2022-11-17T18:47:00.000+01:00,-17.79588,-27.080326,0
2022-11-17T18:48:00.000+01:00,-17.85696,-27.088848,0
2022-11-17T18:49:00.000+01:00,-17.769247,-27.081747,0
2022-11-17T18:50:00.000+01:00,-17.772797,-27.078552,0
2022-11-17T18:51:00.000+01:00,-17.788778,-27.081036,0
2022-11-17T18:52:00.000+01:00,-17.76889,-27.090626,0
2022-11-17T18:53:00.000+01:00,-17.778126,-27.081392,0
