pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.721306,,-29.878267,,2022-06-24T10:18:00.000+02:00,2022-06-24T10:19:00.000+02:00
0,-23.35838,,-30.160583,,2022-10-15T05:48:00.000+02:00,2022-10-15T05:49:00.000+02:00
0,-22.540554,,-29.572159,,2022-08-29T11:40:00.000+02:00,2022-08-29T11:41:00.000+02:00
1,-22.24368,,-29.116903,,2022-05-30T07:06:00.000+02:00,2022-05-30T07:07:00.000+02:00
0,-22.739418,,-29.797657,,2022-06-10T12:38:00.000+02:00,2022-06-10T12:39:00.000+02:00
0,-23.871521,,-30.563637,,2022-12-05T07:02:00.000+01:00,2022-12-05T07:03:00.000+01:00
0,-22.804403,,-29.773865,,2022-06-18T16:36:00.000+02:00,2022-06-18T16:37:00.000+02:00
0,-23.457813,,-30.410938,,2022-10-25T00:01:00.000+02:00,2022-10-25T00:02:00.000+02:00
1,-22.740128,,-29.77706,,2022-11-22T19:01:00.000+01:00,2022-11-22T19:02:00.000+01:00
0,-22.972727,,-30.019247,,2022-11-15T11:24:00.000+01:00,2022-11-15T11:25:00.000+01:00
0,-22.451065,,-29.610867,,2022-06-13T13:44:00.000+02:00,2022-06-13T13:45:00.000+02:00
0,-23.350214,,-28.52493,,2022-09-16T12:39:00.000+02:00,2022-09-16T12:40:00.000+02:00
0,,,,,2022-05-21T11:47:00.000+02:00,2022-05-21T11:48:00.000+02:00
0,-22.09382,,-29.112288,,2022-06-07T05:11:00.000+02:00,2022-06-07T05:12:00.000+02:00
0,-22.260368,,-29.529545,,2022-08-11T14:51:00.000+02:00,2022-08-11T14:52:00.000+02:00
0,-22.34382,,-29.427273,,2022-08-20T22:34:00.000+02:00,2022-08-20T22:35:00.000+02:00
0,-22.345951,,-29.344532,,2022-07-13T01:05:00.000+02:00,2022-07-13T01:06:00.000+02:00
0,-22.489773,,-29.29233,,2022-09-14T23:48:00.000+02:00,2022-09-14T23:49:00.000+02:00
0,-22.451775,,-28.995455,,2022-10-31T23:58:00.000+01:00,2022-10-31T23:59:00.000+01:00
0,-22.180824,,-29.239773,,2022-09-08T00:09:00.000+02:00,2022-09-08T00:10:00.000+02:00
0,-20.508238,,-28.943253,,2022-12-29T17:50:00.000+01:00,2022-12-29T17:51:00.000+01:00
0,-22.53949,,-29.599857,,2022-09-01T14:01:00.000+02:00,2022-09-01T14:02:00.000+02:00
0,-22.950356,,-30.23196,,2022-11-20T21:54:00.000+01:00,2022-11-20T21:55:00.000+01:00
0,-22.484446,,-29.541975,,2022-07-16T19:31:00.000+02:00,2022-07-16T19:32:00.000+02:00
0,-22.16875,,-29.228409,,2022-09-05T02:18:00.000+02:00,2022-09-05T02:19:00.000+02:00
0,-22.434021,,-29.441833,,2022-08-21T08:38:00.000+02:00,2022-08-21T08:39:00.000+02:00
0,-22.472372,,-29.575356,,2022-07-14T16:36:00.000+02:00,2022-07-14T16:37:00.000+02:00
0,-22.489063,,-30.043394,,2022-11-12T03:10:00.000+01:00,2022-11-12T03:11:00.000+01:00
1,-22.544815,,-28.003622,,2022-06-30T02:13:00.000+02:00,2022-06-30T02:14:00.000+02:00
1,-22.617258,,-29.211365,,2022-07-16T04:03:00.000+02:00,2022-07-16T04:04:00.000+02:00
0,-22.237642,,-29.301918,,2022-08-16T22:26:00.000+02:00,2022-08-16T22:27:00.000+02:00
1,-22.53132,,-29.658096,,2022-07-04T15:00:00.000+02:00,2022-07-04T15:01:00.000+02:00
1,-22.971306,,-29.795527,,2022-06-18T10:25:00.000+02:00,2022-06-18T10:26:00.000+02:00
0,-22.938282,,-29.65632,,2022-09-17T10:37:00.000+02:00,2022-09-17T10:38:00.000+02:00
0,,,,,2022-05-22T23:13:00.000+02:00,2022-05-22T23:14:00.000+02:00
0,-24.016407,,-31.118324,,2022-12-04T15:55:00.000+01:00,2022-12-04T15:56:00.000+01:00
0,-23.447514,,-30.082457,,2022-08-24T00:53:00.000+02:00,2022-08-24T00:54:00.000+02:00
0,-22.51534,,-29.594887,,2022-06-01T15:56:00.000+02:00,2022-06-01T15:57:00.000+02:00
0,-22.174433,,-29.224148,,2022-08-17T01:45:00.000+02:00,2022-08-17T01:46:00.000+02:00
0,-22.107315,,-29.337784,,2022-08-09T18:35:00.000+02:00,2022-08-09T18:36:00.000+02:00
0,-23.397087,,-30.187216,,2022-08-26T09:57:00.000+02:00,2022-08-26T09:58:00.000+02:00
0,-22.208878,,-28.77706,,2022-05-20T04:37:00.000+02:00,2022-05-20T04:38:00.000+02:00
0,-23.189346,,-30.753622,,2022-11-09T13:01:00.000+01:00,2022-11-09T13:02:00.000+01:00
0,-22.347729,,-29.490482,,2022-08-22T17:18:00.000+02:00,2022-08-22T17:19:00.000+02:00
0,-23.369034,,-30.533096,,2022-10-24T18:22:00.000+02:00,2022-10-24T18:23:00.000+02:00
0,-20.710653,,-29.097727,,2022-12-27T16:06:00.000+01:00,2022-12-27T16:07:00.000+01:00
0,-22.5299,,-29.73196,,2022-11-05T17:30:00.000+01:00,2022-11-05T17:31:00.000+01:00
0,-20.57358,,-29.023508,,2022-12-25T06:39:00.000+01:00,2022-12-25T06:40:00.000+01:00
0,-23.117258,,-30.076065,,2022-10-08T21:34:00.000+02:00,2022-10-08T21:35:00.000+02:00
0,-23.425854,,-30.403126,,2022-10-19T23:07:00.000+02:00,2022-10-19T23:08:00.000+02:00
0,-22.217045,,-29.256819,,2022-08-16T23:45:00.000+02:00,2022-08-16T23:46:00.000+02:00
0,-23.237997,,-30.600212,,2022-11-09T10:05:00.000+01:00,2022-11-09T10:06:00.000+01:00
0,-22.943607,,-30.2277,,2022-11-20T21:53:00.000+01:00,2022-11-20T21:54:00.000+01:00
0,-22.874716,,-29.735867,,2022-09-14T13:35:00.000+02:00,2022-09-14T13:36:00.000+02:00
0,-22.321095,,-29.57074,,2022-08-02T17:46:00.000+02:00,2022-08-02T17:47:00.000+02:00
0,-22.199644,,-29.182243,,2022-06-03T06:12:00.000+02:00,2022-06-03T06:13:00.000+02:00
0,-22.325356,,-29.35412,,2022-08-30T17:42:00.000+02:00,2022-08-30T17:43:00.000+02:00
0,-22.49865,,-29.582102,,2022-05-23T08:54:00.000+02:00,2022-05-23T08:55:00.000+02:00
0,-22.334942,,-29.572514,,2022-07-03T21:11:00.000+02:00,2022-07-03T21:12:00.000+02:00
0,-23.541618,,-30.710299,,2022-11-21T12:30:00.000+01:00,2022-11-21T12:31:00.000+01:00
0,-22.443253,,-29.560795,,2022-07-02T08:24:00.000+02:00,2022-07-02T08:25:00.000+02:00
0,-22.17017,,-29.188992,,2022-05-30T06:40:00.000+02:00,2022-05-30T06:41:00.000+02:00
0,-22.895313,,-30.084587,,2022-10-30T14:04:00.000+01:00,2022-10-30T14:05:00.000+01:00
0,-22.644958,,-29.65348,,2022-11-18T00:24:00.000+01:00,2022-11-18T00:25:00.000+01:00
0,-22.507528,,-29.707458,,2022-06-30T16:09:00.000+02:00,2022-06-30T16:10:00.000+02:00
0,-20.461365,,-28.929758,,2022-12-22T20:13:00.000+01:00,2022-12-22T20:14:00.000+01:00
0,-22.357315,,-28.950356,,2022-09-02T00:45:00.000+02:00,2022-09-02T00:46:00.000+02:00
0,-22.662712,,-29.56257,,2022-09-26T04:36:00.000+02:00,2022-09-26T04:37:00.000+02:00
0,-22.193607,,-29.21385,,2022-08-31T01:43:00.000+02:00,2022-08-31T01:44:00.000+02:00
1,-23.34169,,-28.225924,,2022-11-19T06:33:00.000+01:00,2022-11-19T06:34:00.000+01:00
0,-23.017826,,-30.677982,,2022-11-08T13:40:00.000+01:00,2022-11-08T13:41:00.000+01:00
0,-20.584232,,-29.034872,,2022-12-25T07:02:00.000+01:00,2022-12-25T07:03:00.000+01:00
0,-22.585299,,-28.84098,,2022-07-16T09:31:00.000+02:00,2022-07-16T09:32:00.000+02:00
0,-22.200356,,-29.252556,,2022-08-02T02:57:00.000+02:00,2022-08-02T02:58:00.000+02:00
0,-22.88608,,-29.956038,,2022-08-25T16:40:00.000+02:00,2022-08-25T16:41:00.000+02:00
0,-22.503622,,-29.587784,,2022-06-24T15:59:00.000+02:00,2022-06-24T16:00:00.000+02:00
0,-22.715271,,-29.801918,,2022-08-21T11:01:00.000+02:00,2022-08-21T11:02:00.000+02:00
0,-20.568607,,-29.081747,,2022-12-29T23:56:00.000+01:00,2022-12-29T23:57:00.000+01:00
0,-22.692898,,-29.860512,,2022-11-05T15:30:00.000+01:00,2022-11-05T15:31:00.000+01:00
0,-22.39034,,-29.271732,,2022-05-19T00:14:00.000+02:00,2022-05-19T00:15:00.000+02:00
0,-22.367615,,-29.458168,,2022-05-20T10:44:00.000+02:00,2022-05-20T10:45:00.000+02:00
0,-22.52919,,-29.96598,,2022-11-12T05:20:00.000+01:00,2022-11-12T05:21:00.000+01:00
1,-22.282032,,-29.01179,,2022-08-23T02:29:00.000+02:00,2022-08-23T02:30:00.000+02:00
0,-23.502556,,-30.642471,,2022-11-28T01:28:00.000+01:00,2022-11-28T01:29:00.000+01:00
0,-20.669815,,-29.085299,,2022-12-23T05:40:00.000+01:00,2022-12-23T05:41:00.000+01:00
0,-22.322868,,-29.397799,,2022-10-29T02:38:00.000+02:00,2022-10-29T02:39:00.000+02:00
0,-22.172302,,-29.399574,,2022-08-17T19:17:00.000+02:00,2022-08-17T19:18:00.000+02:00
0,-22.77351,,-29.655611,,2022-07-13T14:40:00.000+02:00,2022-07-13T14:41:00.000+02:00
0,-22.016407,,-29.130398,,2022-08-11T04:12:00.000+02:00,2022-08-11T04:13:00.000+02:00
0,-22.596663,,-29.770668,,2022-05-17T11:06:00.000+02:00,2022-05-17T11:07:00.000+02:00
0,-22.41875,,-29.624006,,2022-08-04T08:04:00.000+02:00,2022-08-04T08:05:00.000+02:00
0,-22.313282,,-29.369034,,2022-10-30T23:17:00.000+01:00,2022-10-30T23:18:00.000+01:00
0,-23.176563,,-30.134304,,2022-11-06T08:49:00.000+01:00,2022-11-06T08:50:00.000+01:00
0,-22.744745,,-29.929758,,2022-05-28T12:06:00.000+02:00,2022-05-28T12:07:00.000+02:00
0,,,,,2022-05-29T23:37:00.000+02:00,2022-05-29T23:38:00.000+02:00
0,-23.89318,,-30.809021,,2022-10-09T12:19:00.000+02:00,2022-10-09T12:20:00.000+02:00
0,-20.496521,,-28.926563,,2022-12-13T21:29:00.000+01:00,2022-12-13T21:30:00.000+01:00
0,-22.820383,,-29.797302,,2022-11-22T23:00:00.000+01:00,2022-11-22T23:01:00.000+01:00
0,-21.089205,,-29.307598,,2022-12-14T09:18:00.000+01:00,2022-12-14T09:19:00.000+01:00
0,-22.20071,,-29.309376,,2022-12-08T17:56:00.000+01:00,2022-12-08T17:57:00.000+01:00
0,-22.728764,,-30.239773,,2022-11-13T01:44:00.000+01:00,2022-11-13T01:45:00.000+01:00
0,-22.447514,,-29.600924,,2022-10-31T14:55:00.000+01:00,2022-10-31T14:56:00.000+01:00
0,-22.318607,,-29.29233,,2022-06-14T01:35:00.000+02:00,2022-06-14T01:36:00.000+02:00
0,-22.009659,,-29.118324,,2022-08-10T05:39:00.000+02:00,2022-08-10T05:40:00.000+02:00
0,-22.00895,,-29.27706,,2022-07-20T21:55:00.000+02:00,2022-07-20T21:56:00.000+02:00
0,-22.134304,,-29.068253,,2022-08-20T06:30:00.000+02:00,2022-08-20T06:31:00.000+02:00
