pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-20.6723,,-29.061506,,2022-12-27T07:53:00.000+01:00,2022-12-27T07:54:00.000+01:00
0,-22.971663,,-30.214914,,2022-11-30T01:35:00.000+01:00,2022-11-30T01:36:00.000+01:00
1,-22.500782,,-29.475567,,2022-07-12T15:56:00.000+02:00,2022-07-12T15:57:00.000+02:00
0,,,,,2022-06-06T21:34:00.000+02:00,2022-06-06T21:35:00.000+02:00
0,-22.996166,,-30.230896,,2022-07-05T10:37:00.000+02:00,2022-07-05T10:38:00.000+02:00
0,-20.796946,,-28.978764,,2022-12-12T15:18:00.000+01:00,2022-12-12T15:19:00.000+01:00
0,-23.847017,,-30.829262,,2022-10-22T11:06:00.000+02:00,2022-10-22T11:07:00.000+02:00
0,-22.413778,,-29.33956,,2022-06-12T23:20:00.000+02:00,2022-06-12T23:21:00.000+02:00
0,-21.203196,,-29.412003,,2022-12-23T10:47:00.000+01:00,2022-12-23T10:48:00.000+01:00
0,-22.380753,,-29.502556,,2022-07-10T06:32:00.000+02:00,2022-07-10T06:33:00.000+02:00
0,-22.131819,,-29.240128,,2022-09-08T02:20:00.000+02:00,2022-09-08T02:21:00.000+02:00
0,-22.149574,,-29.310795,,2022-08-09T08:09:00.000+02:00,2022-08-09T08:10:00.000+02:00
0,-22.562216,,-28.582458,,2022-06-22T07:28:00.000+02:00,2022-06-22T07:29:00.000+02:00
0,-22.564701,,-29.423367,,2022-06-14T23:45:00.000+02:00,2022-06-14T23:46:00.000+02:00
0,-20.647087,,-29.168396,,2022-12-15T04:38:00.000+01:00,2022-12-15T04:39:00.000+01:00
0,-22.38324,,-29.443962,,2022-08-27T14:55:00.000+02:00,2022-08-27T14:56:00.000+02:00
0,-22.309376,,-29.0576,,2022-11-01T03:02:00.000+01:00,2022-11-01T03:03:00.000+01:00
0,-22.241903,,-29.499716,,2022-08-03T19:26:00.000+02:00,2022-08-03T19:27:00.000+02:00
1,-22.231606,,-29.065413,,2022-09-01T05:21:00.000+02:00,2022-09-01T05:22:00.000+02:00
0,-22.195385,,-29.389986,,2022-09-06T20:32:00.000+02:00,2022-09-06T20:33:00.000+02:00
1,-22.968111,,-29.900284,,2022-11-05T12:41:00.000+01:00,2022-11-05T12:42:00.000+01:00
0,-23.565767,,-30.188992,,2022-10-14T12:51:00.000+02:00,2022-10-14T12:52:00.000+02:00
0,-20.658806,,-29.11868,,2022-12-18T05:29:00.000+01:00,2022-12-18T05:30:00.000+01:00
0,-23.759304,,-30.629333,,2022-10-15T11:58:00.000+02:00,2022-10-15T11:59:00.000+02:00
0,-22.907387,,-29.997585,,2022-11-03T10:42:00.000+01:00,2022-11-03T10:43:00.000+01:00
0,-22.49794,,-29.277414,,2022-09-02T10:55:00.000+02:00,2022-09-02T10:56:00.000+02:00
1,-23.503267,,-28.536648,,2022-11-24T16:49:00.000+01:00,2022-11-24T16:50:00.000+01:00
0,-21.007528,,-29.204971,,2022-12-18T10:53:00.000+01:00,2022-12-18T10:54:00.000+01:00
0,-23.784517,,-30.453196,,2022-12-05T06:05:00.000+01:00,2022-12-05T06:06:00.000+01:00
0,-22.644602,,-29.786648,,2022-07-02T19:13:00.000+02:00,2022-07-02T19:14:00.000+02:00
0,,,,,2022-05-22T22:51:00.000+02:00,2022-05-22T22:52:00.000+02:00
0,-22.895313,,-30.272444,,2022-11-19T17:25:00.000+01:00,2022-11-19T17:26:00.000+01:00
0,-22.260368,,-29.355894,,2022-07-31T00:05:00.000+02:00,2022-07-31T00:06:00.000+02:00
0,-22.51392,,-29.50007,,2022-10-31T07:01:00.000+01:00,2022-10-31T07:02:00.000+01:00
0,-22.565058,,-29.64034,,2022-06-26T13:20:00.000+02:00,2022-06-26T13:21:00.000+02:00
0,,,,,2022-06-02T10:11:00.000+02:00,2022-06-02T10:12:00.000+02:00
0,-22.30831,,-29.345951,,2022-11-02T04:19:00.000+01:00,2022-11-02T04:20:00.000+01:00
0,-22.166264,,-29.164845,,2022-08-31T03:36:00.000+02:00,2022-08-31T03:37:00.000+02:00
0,-23.41946,,-30.608736,,2022-11-28T21:17:00.000+01:00,2022-11-28T21:18:00.000+01:00
0,-20.4049,,-28.996521,,2022-12-31T19:33:00.000+01:00,2022-12-31T19:34:00.000+01:00
0,-22.347017,,-29.277416,,2022-06-02T01:50:00.000+02:00,2022-06-02T01:51:00.000+02:00
0,-22.107315,,-29.332458,,2022-07-23T19:52:00.000+02:00,2022-07-23T19:53:00.000+02:00
0,-23.4674,,-30.377913,,2022-10-02T12:41:00.000+02:00,2022-10-02T12:42:00.000+02:00
0,-23.7625,,-30.619034,,2022-10-16T09:33:00.000+02:00,2022-10-16T09:34:00.000+02:00
0,-20.460653,,-28.949646,,2022-12-21T20:29:00.000+01:00,2022-12-21T20:30:00.000+01:00
0,-22.026705,,-29.139631,,2022-07-21T02:47:00.000+02:00,2022-07-21T02:48:00.000+02:00
0,-24.148865,,-30.728764,,2022-12-06T08:02:00.000+01:00,2022-12-06T08:03:00.000+01:00
0,-22.272444,,-29.177273,,2022-05-18T02:58:00.000+02:00,2022-05-18T02:59:00.000+02:00
0,-23.16804,,-30.2174,,2022-10-08T18:48:00.000+02:00,2022-10-08T18:49:00.000+02:00
0,-22.226278,,-29.360512,,2022-08-06T22:32:00.000+02:00,2022-08-06T22:33:00.000+02:00
0,-22.387856,,-29.39922,,2022-06-25T21:46:00.000+02:00,2022-06-25T21:47:00.000+02:00
0,-23.785229,,-30.624716,,2022-10-17T08:48:00.000+02:00,2022-10-17T08:49:00.000+02:00
0,-22.954262,,-29.993324,,2022-10-02T19:54:00.000+02:00,2022-10-02T19:55:00.000+02:00
0,-22.3701,,-29.429049,,2022-07-04T03:30:00.000+02:00,2022-07-04T03:31:00.000+02:00
0,-22.239773,,-29.305113,,2022-08-01T04:42:00.000+02:00,2022-08-01T04:43:00.000+02:00
0,-22.645668,,-28.841335,,2022-06-20T19:39:00.000+02:00,2022-06-20T19:40:00.000+02:00
0,-22.722727,,-29.278126,,2022-07-01T08:48:00.000+02:00,2022-07-01T08:49:00.000+02:00
0,-22.552628,,-29.603054,,2022-06-14T17:11:00.000+02:00,2022-06-14T17:12:00.000+02:00
0,-22.691477,,-29.427628,,2022-09-13T11:43:00.000+02:00,2022-09-13T11:44:00.000+02:00
0,-23.266407,,-30.344887,,2022-10-14T18:48:00.000+02:00,2022-10-14T18:49:00.000+02:00
0,-22.066833,,-29.33068,,2022-08-09T20:15:00.000+02:00,2022-08-09T20:16:00.000+02:00
1,-22.315767,,-29.045881,,2022-08-23T02:01:00.000+02:00,2022-08-23T02:02:00.000+02:00
0,-22.340626,,-29.037003,,2022-11-01T01:42:00.000+01:00,2022-11-01T01:43:00.000+01:00
0,-22.850924,,-30.137144,,2022-11-02T20:23:00.000+01:00,2022-11-02T20:24:00.000+01:00
0,-21.095242,,-29.24794,,2022-12-18T12:37:00.000+01:00,2022-12-18T12:38:00.000+01:00
0,-23.522087,,-30.441477,,2022-10-28T00:31:00.000+02:00,2022-10-28T00:32:00.000+02:00
