pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.95,,-30.412712,,2022-11-29T14:43:00.000+01:00,2022-11-29T14:44:00.000+01:00
0,-23.103054,,-30.225212,,2022-10-04T19:32:00.000+02:00,2022-10-04T19:33:00.000+02:00
0,-20.423012,,-29.032032,,2022-12-31T23:40:00.000+01:00,2022-12-31T23:41:00.000+01:00
0,-22.066477,,-29.227345,,2022-07-22T07:23:00.000+02:00,2022-07-22T07:24:00.000+02:00
0,-22.223438,,-29.407032,,2022-07-20T17:43:00.000+02:00,2022-07-20T17:44:00.000+02:00
0,-22.519247,,-29.457457,,2022-05-22T17:01:00.000+02:00,2022-05-22T17:02:00.000+02:00
0,-22.186506,,-29.039488,,2022-09-11T04:50:00.000+02:00,2022-09-11T04:51:00.000+02:00
0,-22.6652,,-30.051563,,2022-11-09T04:07:00.000+01:00,2022-11-09T04:08:00.000+01:00
1,-22.480894,,-28.18047,,2022-05-22T05:03:00.000+02:00,2022-05-22T05:04:00.000+02:00
0,-23.083523,,-30.208168,,2022-11-03T11:22:00.000+01:00,2022-11-03T11:23:00.000+01:00
0,-21.967756,,-29.10483,,2022-07-23T04:48:00.000+02:00,2022-07-23T04:49:00.000+02:00
0,-23.00895,,-29.869389,,2022-10-03T02:52:00.000+02:00,2022-10-03T02:53:00.000+02:00
0,-22.259659,,-29.187927,,2022-05-23T02:39:00.000+02:00,2022-05-23T02:40:00.000+02:00
0,-22.375782,,-29.176208,,2022-09-12T22:53:00.000+02:00,2022-09-12T22:54:00.000+02:00
0,-22.290554,,-29.3875,,2022-07-15T05:01:00.000+02:00,2022-07-15T05:02:00.000+02:00
0,-23.32571,,-30.684021,,2022-11-25T17:21:00.000+01:00,2022-11-25T17:22:00.000+01:00
0,-23.877913,,-30.57145,,2022-12-05T07:06:00.000+01:00,2022-12-05T07:07:00.000+01:00
0,-22.207458,,-29.34382,,2022-07-20T07:13:00.000+02:00,2022-07-20T07:14:00.000+02:00
0,-22.673721,,-29.543396,,2022-11-15T06:43:00.000+01:00,2022-11-15T06:44:00.000+01:00
0,-23.642826,,-30.41804,,2022-10-08T09:26:00.000+02:00,2022-10-08T09:27:00.000+02:00
0,-22.452131,,-29.3527,,2022-06-25T23:26:00.000+02:00,2022-06-25T23:27:00.000+02:00
0,,,,,2022-06-29T10:10:00.000+02:00,2022-06-29T10:11:00.000+02:00
0,-23.355896,,-30.377201,,2022-10-16T17:30:00.000+02:00,2022-10-16T17:31:00.000+02:00
0,-22.181889,,-29.223793,,2022-08-28T03:58:00.000+02:00,2022-08-28T03:59:00.000+02:00
1,-22.222017,,-29.438282,,2022-08-27T19:01:00.000+02:00,2022-08-27T19:02:00.000+02:00
0,-22.065767,,-29.3527,,2022-09-07T21:45:00.000+02:00,2022-09-07T21:46:00.000+02:00
0,-20.68118,,-29.050852,,2022-12-23T16:18:00.000+01:00,2022-12-23T16:19:00.000+01:00
0,,,,,2022-05-17T23:03:00.000+02:00,2022-05-17T23:04:00.000+02:00
0,-24.490128,,-31.255043,,2022-12-06T11:26:00.000+01:00,2022-12-06T11:27:00.000+01:00
0,-22.322159,,-29.45284,,2022-05-19T17:37:00.000+02:00,2022-05-19T17:38:00.000+02:00
0,-22.662357,,-30.40419,,2022-11-08T16:59:00.000+01:00,2022-11-08T17:00:00.000+01:00
0,-23.385368,,-30.246876,,2022-09-09T08:22:00.000+02:00,2022-09-09T08:23:00.000+02:00
0,-23.284163,,-30.253977,,2022-10-17T16:38:00.000+02:00,2022-10-17T16:39:00.000+02:00
0,-23.956747,,-30.49297,,2022-12-06T05:48:00.000+01:00,2022-12-06T05:49:00.000+01:00
0,-20.524574,,-29.141762,,2022-12-31T01:25:00.000+01:00,2022-12-31T01:26:00.000+01:00
0,-22.637144,,-29.817898,,2022-08-07T13:48:00.000+02:00,2022-08-07T13:49:00.000+02:00
0,-22.586008,,-30.124716,,2022-11-08T02:37:00.000+01:00,2022-11-08T02:38:00.000+01:00
0,-22.484802,,-29.534517,,2022-11-03T22:44:00.000+01:00,2022-11-03T22:45:00.000+01:00
0,-22.613354,,-29.398508,,2022-09-12T11:39:00.000+02:00,2022-09-12T11:40:00.000+02:00
0,-22.092754,,-29.227345,,2022-08-04T04:45:00.000+02:00,2022-08-04T04:46:00.000+02:00
0,-23.458878,,-30.582102,,2022-11-27T22:40:00.000+01:00,2022-11-27T22:41:00.000+01:00
0,-22.93331,,-29.662714,,2022-09-25T08:59:00.000+02:00,2022-09-25T09:00:00.000+02:00
0,-22.864063,,-30.260014,,2022-11-19T18:22:00.000+01:00,2022-11-19T18:23:00.000+01:00
0,-22.776705,,-29.818962,,2022-11-15T13:05:00.000+01:00,2022-11-15T13:06:00.000+01:00
0,-22.36193,,-29.286648,,2022-05-17T01:26:00.000+02:00,2022-05-17T01:27:00.000+02:00
0,-24.030966,,-30.98196,,2022-10-26T11:30:00.000+02:00,2022-10-26T11:31:00.000+02:00
0,-22.420881,,-29.375782,,2022-09-01T15:03:00.000+02:00,2022-09-01T15:04:00.000+02:00
0,-22.176208,,-29.230896,,2022-08-03T05:40:00.000+02:00,2022-08-03T05:41:00.000+02:00
1,-22.880398,,-29.6201,,2022-09-22T08:30:00.000+02:00,2022-09-22T08:31:00.000+02:00
0,-23.563282,,-31.023865,,2022-12-01T14:21:00.000+01:00,2022-12-01T14:22:00.000+01:00
0,-23.782387,,-31.126492,,2022-11-30T10:24:00.000+01:00,2022-11-30T10:25:00.000+01:00
0,-22.173721,,-29.114063,,2022-09-01T19:19:00.000+02:00,2022-09-01T19:20:00.000+02:00
0,-23.51392,,-30.299786,,2022-10-12T12:09:00.000+02:00,2022-10-12T12:10:00.000+02:00
0,-23.374716,,-30.18331,,2022-08-23T21:44:00.000+02:00,2022-08-23T21:45:00.000+02:00
0,-22.592045,,-29.58068,,2022-09-07T09:35:00.000+02:00,2022-09-07T09:36:00.000+02:00
0,-22.727345,,-30.245455,,2022-11-13T01:45:00.000+01:00,2022-11-13T01:46:00.000+01:00
0,-22.256107,,-29.2174,,2022-06-24T04:57:00.000+02:00,2022-06-24T04:58:00.000+02:00
0,-23.226633,,-30.679049,,2022-11-30T20:46:00.000+01:00,2022-11-30T20:47:00.000+01:00
0,-22.158806,,-29.32429,,2022-08-12T17:15:00.000+02:00,2022-08-12T17:16:00.000+02:00
0,-22.807243,,-29.656677,,2022-09-26T22:54:00.000+02:00,2022-09-26T22:55:00.000+02:00
0,-22.13537,,-29.105541,,2022-12-11T01:29:00.000+01:00,2022-12-11T01:30:00.000+01:00
0,-22.7973,,-30.530966,,2022-11-07T16:31:00.000+01:00,2022-11-07T16:32:00.000+01:00
0,-22.134304,,-29.093111,,2022-08-20T06:37:00.000+02:00,2022-08-20T06:38:00.000+02:00
0,-22.38395,,-29.457102,,2022-06-03T10:45:00.000+02:00,2022-06-03T10:46:00.000+02:00
0,-22.196095,,-29.152414,,2022-06-07T03:19:00.000+02:00,2022-06-07T03:20:00.000+02:00
0,-22.887856,,-29.999361,,2022-07-08T17:00:00.000+02:00,2022-07-08T17:01:00.000+02:00
0,-22.37507,,-29.469887,,2022-05-16T09:19:00.000+02:00,2022-05-16T09:20:00.000+02:00
0,-22.176918,,-29.358736,,2022-08-13T18:53:00.000+02:00,2022-08-13T18:54:00.000+02:00
0,,,,,2022-05-22T21:56:00.000+02:00,2022-05-22T21:57:00.000+02:00
0,-21.13892,,-29.27919,,2022-12-19T12:14:00.000+01:00,2022-12-19T12:15:00.000+01:00
0,-22.135014,,-29.253622,,2022-08-18T22:09:00.000+02:00,2022-08-18T22:10:00.000+02:00
0,-20.788778,,-29.056889,,2022-12-21T15:27:00.000+01:00,2022-12-21T15:28:00.000+01:00
0,-22.495455,,-29.73267,,2022-08-07T08:25:00.000+02:00,2022-08-07T08:26:00.000+02:00
0,,,,,2022-10-13T13:32:00.000+02:00,2022-10-13T13:33:00.000+02:00
0,-22.830326,,-29.834587,,2022-11-25T02:35:00.000+01:00,2022-11-25T02:36:00.000+01:00
0,,,,,2022-06-02T08:59:00.000+02:00,2022-06-02T09:00:00.000+02:00
0,-22.559376,,-29.688282,,2022-06-08T17:39:00.000+02:00,2022-06-08T17:40:00.000+02:00
0,-22.82358,,-29.773508,,2022-07-02T00:38:00.000+02:00,2022-07-02T00:39:00.000+02:00
0,-22.433664,,-29.51534,,2022-05-29T08:02:00.000+02:00,2022-05-29T08:03:00.000+02:00
0,-22.294106,,-29.327131,,2022-05-21T09:55:00.000+02:00,2022-05-21T09:56:00.000+02:00
0,-23.333523,,-30.218111,,2022-10-22T07:11:00.000+02:00,2022-10-22T07:12:00.000+02:00
