pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
1,-23.093111,,-29.73267,,2022-10-02T06:32:00.000+02:00,2022-10-02T06:33:00.000+02:00
0,-22.475924,,-29.583878,,2022-06-01T09:58:00.000+02:00,2022-06-01T09:59:00.000+02:00
0,-22.534872,,-29.747585,,2022-08-07T13:22:00.000+02:00,2022-08-07T13:23:00.000+02:00
0,-22.278835,,-29.100924,,2022-05-21T04:21:00.000+02:00,2022-05-21T04:22:00.000+02:00
0,,,,,2022-05-24T22:45:00.000+02:00,2022-05-24T22:46:00.000+02:00
0,-23.062572,,-30.084587,,2022-10-10T17:42:00.000+02:00,2022-10-10T17:43:00.000+02:00
0,-22.301208,,-29.307598,,2022-06-28T02:43:00.000+02:00,2022-06-28T02:44:00.000+02:00
0,-22.060795,,-29.236221,,2022-08-10T22:59:00.000+02:00,2022-08-10T23:00:00.000+02:00
0,-23.38821,,-30.531677,,2022-10-24T19:01:00.000+02:00,2022-10-24T19:02:00.000+02:00
0,-22.260368,,-29.489418,,2022-07-25T16:39:00.000+02:00,2022-07-25T16:40:00.000+02:00
0,-22.328197,,-29.419106,,2022-08-12T12:32:00.000+02:00,2022-08-12T12:33:00.000+02:00
0,-22.51179,,-29.658806,,2022-07-15T17:45:00.000+02:00,2022-07-15T17:46:00.000+02:00
0,-23.774574,,-30.969887,,2022-11-30T08:34:00.000+01:00,2022-11-30T08:35:00.000+01:00
0,-22.955326,,-29.825,,2022-10-02T00:31:00.000+02:00,2022-10-02T00:32:00.000+02:00
0,-22.55547,,-29.63608,,2022-06-02T15:30:00.000+02:00,2022-06-02T15:31:00.000+02:00
0,-22.265696,,-29.298721,,2022-07-18T23:17:00.000+02:00,2022-07-18T23:18:00.000+02:00
0,-22.403126,,-29.544815,,2022-08-12T11:17:00.000+02:00,2022-08-12T11:18:00.000+02:00
0,-22.770668,,-29.833878,,2022-07-01T20:06:00.000+02:00,2022-07-01T20:07:00.000+02:00
0,-23.218466,,-30.255398,,2022-10-22T22:37:00.000+02:00,2022-10-22T22:38:00.000+02:00
0,-20.530611,,-28.995455,,2022-12-14T22:35:00.000+01:00,2022-12-14T22:36:00.000+01:00
0,-22.423012,,-29.672302,,2022-07-24T12:01:00.000+02:00,2022-07-24T12:02:00.000+02:00
0,-22.285583,,-29.353054,,2022-11-17T01:22:00.000+01:00,2022-11-17T01:23:00.000+01:00
0,-23.364418,,-30.506819,,2022-10-23T19:52:00.000+02:00,2022-10-23T19:53:00.000+02:00
0,-22.335299,,-28.941833,,2022-09-02T07:07:00.000+02:00,2022-09-02T07:08:00.000+02:00
0,-22.157387,,-29.261435,,2022-07-28T23:20:00.000+02:00,2022-07-28T23:21:00.000+02:00
0,-22.730896,,-29.89993,,2022-07-02T16:10:00.000+02:00,2022-07-02T16:11:00.000+02:00
0,-22.470951,,-28.268538,,2022-06-30T06:05:00.000+02:00,2022-06-30T06:06:00.000+02:00
0,-20.575356,,-29.100924,,2022-12-24T04:18:00.000+01:00,2022-12-24T04:19:00.000+01:00
0,-23.107315,,-30.180824,,2022-11-29T09:01:00.000+01:00,2022-11-29T09:02:00.000+01:00
0,-23.14993,,-29.918394,,2022-10-12T06:49:00.000+02:00,2022-10-12T06:50:00.000+02:00
