pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.340271,,-29.156675,,2022-11-06T03:45:00.000+01:00,2022-11-06T03:46:00.000+01:00
0,-22.169106,,-29.1549,,2022-08-14T03:05:00.000+02:00,2022-08-14T03:06:00.000+02:00
0,-23.811152,,-30.737642,,2022-10-23T10:02:00.000+02:00,2022-10-23T10:03:00.000+02:00
1,-22.60199,,-29.357315,,2022-07-04T15:32:00.000+02:00,2022-07-04T15:33:00.000+02:00
1,-22.959587,,-27.36797,,2022-06-16T07:15:00.000+02:00,2022-06-16T07:16:00.000+02:00
0,-23.019958,,-30.454262,,2022-11-12T14:23:00.000+01:00,2022-11-12T14:24:00.000+01:00
1,-22.351633,,-29.035938,,2022-08-22T23:52:00.000+02:00,2022-08-22T23:53:00.000+02:00
0,-22.43331,,-29.472017,,2022-05-30T19:41:00.000+02:00,2022-05-30T19:42:00.000+02:00
0,-20.599857,,-28.924076,,2022-12-16T16:44:00.000+01:00,2022-12-16T16:45:00.000+01:00
0,-23.37223,,-30.414133,,2022-10-18T22:11:00.000+02:00,2022-10-18T22:12:00.000+02:00
0,-22.130043,,-29.010014,,2022-12-10T03:25:00.000+01:00,2022-12-10T03:26:00.000+01:00
0,-23.20142,,-30.316122,,2022-10-21T20:37:00.000+02:00,2022-10-21T20:38:00.000+02:00
0,-22.315413,,-29.198935,,2022-05-26T04:34:00.000+02:00,2022-05-26T04:35:00.000+02:00
1,-22.567543,,-29.398153,,2022-05-25T14:43:00.000+02:00,2022-05-25T14:44:00.000+02:00
1,-23.372585,,-29.441832,,2022-10-23T02:54:00.000+02:00,2022-10-23T02:55:00.000+02:00
0,-22.217756,,-29.283096,,2022-09-02T22:08:00.000+02:00,2022-09-02T22:09:00.000+02:00
0,-22.218111,,-29.377201,,2022-09-04T19:24:00.000+02:00,2022-09-04T19:25:00.000+02:00
0,-22.303692,,-29.298012,,2022-08-22T23:27:00.000+02:00,2022-08-22T23:28:00.000+02:00
0,-22.266407,,-29.436861,,2022-07-21T17:16:00.000+02:00,2022-07-21T17:17:00.000+02:00
0,-22.038069,,-29.191122,,2022-07-25T01:44:00.000+02:00,2022-07-25T01:45:00.000+02:00
0,-23.492258,,-31.035229,,2022-11-10T12:31:00.000+01:00,2022-11-10T12:32:00.000+01:00
0,-22.37223,,-29.597372,,2022-11-15T16:09:00.000+01:00,2022-11-15T16:10:00.000+01:00
0,-22.697159,,-30.206747,,2022-11-13T02:20:00.000+01:00,2022-11-13T02:21:00.000+01:00
0,-22.15277,,-29.190767,,2022-09-10T19:46:00.000+02:00,2022-09-10T19:47:00.000+02:00
0,,,,,2022-05-23T22:12:00.000+02:00,2022-05-23T22:13:00.000+02:00
0,-22.750427,,-29.518892,,2022-12-08T05:36:00.000+01:00,2022-12-08T05:37:00.000+01:00
0,-20.820738,,-29.099857,,2022-12-17T14:33:00.000+01:00,2022-12-17T14:34:00.000+01:00
0,-23.329262,,-30.307482,,2022-07-07T22:32:00.000+02:00,2022-07-07T22:33:00.000+02:00
0,-23.296236,,-30.273865,,2022-10-04T14:11:00.000+02:00,2022-10-04T14:12:00.000+02:00
0,-22.10909,,-29.219887,,2022-07-21T23:07:00.000+02:00,2022-07-21T23:08:00.000+02:00
0,-23.617615,,-30.394957,,2022-10-10T10:03:00.000+02:00,2022-10-10T10:04:00.000+02:00
0,-22.344887,,-29.170881,,2022-06-17T08:08:00.000+02:00,2022-06-17T08:09:00.000+02:00
0,-23.059021,,-29.944319,,2022-10-12T00:07:00.000+02:00,2022-10-12T00:08:00.000+02:00
0,-22.72983,,-30.235157,,2022-11-13T01:41:00.000+01:00,2022-11-13T01:42:00.000+01:00
0,-22.386436,,-29.54943,,2022-09-09T19:01:00.000+02:00,2022-09-09T19:02:00.000+02:00
0,-22.18473,,-29.17017,,2022-12-12T02:02:00.000+01:00,2022-12-12T02:03:00.000+01:00
0,-23.115482,,-30.06044,,2022-08-24T12:42:00.000+02:00,2022-08-24T12:43:00.000+02:00
0,-22.23693,,-29.148153,,2022-09-12T01:41:00.000+02:00,2022-09-12T01:42:00.000+02:00
0,-20.523863,,-29.14034,,2022-12-29T02:15:00.000+01:00,2022-12-29T02:16:00.000+01:00
0,-22.371876,,-29.306534,,2022-06-20T03:23:00.000+02:00,2022-06-20T03:24:00.000+02:00
0,-23.295881,,-30.225924,,2022-10-16T03:42:00.000+02:00,2022-10-16T03:43:00.000+02:00
0,-20.77706,,-29.130043,,2022-12-20T07:17:00.000+01:00,2022-12-20T07:18:00.000+01:00
0,-22.243324,,-29.440767,,2022-07-23T08:16:00.000+02:00,2022-07-23T08:17:00.000+02:00
0,-20.806534,,-29.177628,,2022-12-28T08:10:00.000+01:00,2022-12-28T08:11:00.000+01:00
0,-22.678692,,-29.677982,,2022-05-25T13:19:00.000+02:00,2022-05-25T13:20:00.000+02:00
0,-22.596663,,-28.694317,,2022-06-22T07:58:00.000+02:00,2022-06-22T07:59:00.000+02:00
0,-22.067898,,-29.1826,,2022-08-06T04:37:00.000+02:00,2022-08-06T04:38:00.000+02:00
0,-22.844532,,-29.799433,,2022-05-31T12:10:00.000+02:00,2022-05-31T12:11:00.000+02:00
0,-20.503622,,-28.973438,,2022-12-17T21:28:00.000+01:00,2022-12-17T21:29:00.000+01:00
0,-22.552628,,-29.428339,,2022-09-19T04:09:00.000+02:00,2022-09-19T04:10:00.000+02:00
0,-23.042685,,-29.78132,,2022-10-01T05:20:00.000+02:00,2022-10-01T05:21:00.000+02:00
0,-22.146023,,-29.307243,,2022-08-19T20:32:00.000+02:00,2022-08-19T20:33:00.000+02:00
0,-22.267117,,-29.228409,,2022-06-24T05:54:00.000+02:00,2022-06-24T05:55:00.000+02:00
