pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
1,-22.441122,,-29.045881,,2022-07-14T04:33:00.000+02:00,2022-07-14T04:34:00.000+02:00
0,-20.45,,-28.911293,,2022-12-26T17:51:00.000+01:00,2022-12-26T17:52:00.000+01:00
0,-22.752201,,-29.773153,,2022-11-02T08:22:00.000+01:00,2022-11-02T08:23:00.000+01:00
0,-22.510368,,-29.658808,,2022-06-07T14:36:00.000+02:00,2022-06-07T14:37:00.000+02:00
0,-20.61193,,-29.050497,,2022-12-26T16:40:00.000+01:00,2022-12-26T16:41:00.000+01:00
0,-22.189701,,-29.3076,,2022-12-08T14:48:00.000+01:00,2022-12-08T14:49:00.000+01:00
0,-22.143538,,-29.207457,,2022-06-13T05:35:00.000+02:00,2022-06-13T05:36:00.000+02:00
0,-22.237642,,-29.408096,,2022-07-20T17:35:00.000+02:00,2022-07-20T17:36:00.000+02:00
0,-22.172657,,-29.182955,,2022-05-19T04:39:00.000+02:00,2022-05-19T04:40:00.000+02:00
0,-22.120455,,-29.283096,,2022-08-04T02:33:00.000+02:00,2022-08-04T02:34:00.000+02:00
0,-23.397799,,-30.081747,,2022-10-17T05:20:00.000+02:00,2022-10-17T05:21:00.000+02:00
0,-22.947868,,-29.956392,,2022-10-09T17:31:00.000+02:00,2022-10-09T17:32:00.000+02:00
0,-23.112288,,-30.157742,,2022-11-20T07:27:00.000+01:00,2022-11-20T07:28:00.000+01:00
0,-22.73693,,-29.885368,,2022-06-10T10:24:00.000+02:00,2022-06-10T10:25:00.000+02:00
0,-23.083168,,-30.3875,,2022-11-10T10:35:00.000+01:00,2022-11-10T10:36:00.000+01:00
1,-22.503622,,-29.326775,,2022-06-30T23:05:00.000+02:00,2022-06-30T23:06:00.000+02:00
0,-22.184021,,-29.414488,,2022-08-09T17:13:00.000+02:00,2022-08-09T17:14:00.000+02:00
0,-22.538778,,-29.383595,,2022-11-10T20:49:00.000+01:00,2022-11-10T20:50:00.000+01:00
0,-22.248295,,-29.42017,,2022-09-09T17:57:00.000+02:00,2022-09-09T17:58:00.000+02:00
0,-22.57642,,-29.669106,,2022-06-19T16:30:00.000+02:00,2022-06-19T16:31:00.000+02:00
0,-23.729475,,-30.566477,,2022-10-15T12:44:00.000+02:00,2022-10-15T12:45:00.000+02:00
0,-22.221663,,-29.320738,,2022-08-01T23:03:00.000+02:00,2022-08-01T23:04:00.000+02:00
0,-23.182955,,-30.347017,,2022-12-02T17:42:00.000+01:00,2022-12-02T17:43:00.000+01:00
0,-22.472017,,-29.494034,,2022-07-15T21:24:00.000+02:00,2022-07-15T21:25:00.000+02:00
0,-22.460653,,-29.565767,,2022-08-19T15:34:00.000+02:00,2022-08-19T15:35:00.000+02:00
0,-20.614773,,-29.103764,,2022-12-22T00:21:00.000+01:00,2022-12-22T00:22:00.000+01:00
0,-20.539845,,-28.985867,,2022-12-13T23:11:00.000+01:00,2022-12-13T23:12:00.000+01:00
0,-22.352345,,-29.444319,,2022-07-12T04:40:00.000+02:00,2022-07-12T04:41:00.000+02:00
