pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.900284,,-29.972727,,2022-09-29T19:13:00.000+02:00,2022-09-29T19:14:00.000+02:00
0,-22.197159,,-29.188637,,2022-05-17T04:43:00.000+02:00,2022-05-17T04:44:00.000+02:00
0,-22.889275,,-30.079971,,2022-11-01T13:21:00.000+01:00,2022-11-01T13:22:00.000+01:00
0,-22.594177,,-29.736221,,2022-07-06T09:03:00.000+02:00,2022-07-06T09:04:00.000+02:00
0,-23.8424,,-30.734802,,2022-10-15T11:51:00.000+02:00,2022-10-15T11:52:00.000+02:00
0,-23.717045,,-30.454971,,2022-12-01T08:04:00.000+01:00,2022-12-01T08:05:00.000+01:00
0,-22.565058,,-29.651705,,2022-06-26T13:15:00.000+02:00,2022-06-26T13:16:00.000+02:00
0,-22.880043,,-29.814346,,2022-10-28T12:01:00.000+02:00,2022-10-28T12:02:00.000+02:00
0,-23.163424,,-29.788067,,2022-11-19T11:11:00.000+01:00,2022-11-19T11:12:00.000+01:00
0,-23.237642,,-29.959232,,2022-10-11T07:30:00.000+02:00,2022-10-11T07:31:00.000+02:00
0,-22.224503,,-29.222017,,2022-09-03T07:04:00.000+02:00,2022-09-03T07:05:00.000+02:00
0,-20.507883,,-28.939346,,2022-12-19T21:26:00.000+01:00,2022-12-19T21:27:00.000+01:00
1,-23.271732,,-28.562216,,2022-11-19T13:29:00.000+01:00,2022-11-19T13:30:00.000+01:00
0,-22.54375,,-29.442898,,2022-06-19T22:29:00.000+02:00,2022-06-19T22:30:00.000+02:00
0,-20.598083,,-29.148863,,2022-12-18T03:19:00.000+01:00,2022-12-18T03:20:00.000+01:00
0,-22.37081,,-29.454617,,2022-06-11T17:10:00.000+02:00,2022-06-11T17:11:00.000+02:00
0,-22.224148,,-29.369034,,2022-08-14T18:59:00.000+02:00,2022-08-14T19:00:00.000+02:00
0,-22.616194,,-29.794106,,2022-08-21T14:51:00.000+02:00,2022-08-21T14:52:00.000+02:00
0,-22.486221,,-29.447514,,2022-05-25T18:57:00.000+02:00,2022-05-25T18:58:00.000+02:00
0,-22.50824,,-29.270313,,2022-09-15T23:54:00.000+02:00,2022-09-15T23:55:00.000+02:00
0,-23.751137,,-30.778126,,2022-10-20T13:10:00.000+02:00,2022-10-20T13:11:00.000+02:00
0,-22.266762,,-29.233736,,2022-06-29T05:27:00.000+02:00,2022-06-29T05:28:00.000+02:00
0,-22.5299,,-29.550852,,2022-09-03T13:14:00.000+02:00,2022-09-03T13:15:00.000+02:00
0,-22.256462,,-29.224857,,2022-08-30T06:59:00.000+02:00,2022-08-30T07:00:00.000+02:00
0,-22.54233,,-29.534163,,2022-11-15T04:04:00.000+01:00,2022-11-15T04:05:00.000+01:00
0,-23.050142,,-30.863354,,2022-11-14T14:10:00.000+01:00,2022-11-14T14:11:00.000+01:00
0,-22.445738,,-29.277771,,2022-05-26T01:42:00.000+02:00,2022-05-26T01:43:00.000+02:00
0,-20.578907,,-29.05973,,2022-12-19T03:05:00.000+01:00,2022-12-19T03:06:00.000+01:00
0,-23.711365,,-30.522087,,2022-12-05T03:20:00.000+01:00,2022-12-05T03:21:00.000+01:00
0,-23.484446,,-30.479118,,2022-10-18T16:36:00.000+02:00,2022-10-18T16:37:00.000+02:00
