pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.51321,,-29.483381,,2022-06-22T15:25:00.000+02:00,2022-06-22T15:26:00.000+02:00
0,-23.471306,,-30.184376,,2022-08-23T21:13:00.000+02:00,2022-08-23T21:14:00.000+02:00
0,-20.82855,,-29.117615,,2022-12-19T16:02:00.000+01:00,2022-12-19T16:03:00.000+01:00
0,-22.65348,,-29.779545,,2022-07-02T18:35:00.000+02:00,2022-07-02T18:36:00.000+02:00
0,-22.433664,,-29.635368,,2022-08-06T10:26:00.000+02:00,2022-08-06T10:27:00.000+02:00
0,-22.388565,,-29.504333,,2022-06-03T15:11:00.000+02:00,2022-06-03T15:12:00.000+02:00
0,-23.157742,,-30.255753,,2022-10-05T20:15:00.000+02:00,2022-10-05T20:16:00.000+02:00
0,-23.084944,,-29.999006,,2022-10-12T22:00:00.000+02:00,2022-10-12T22:01:00.000+02:00
0,-22.404545,,-29.57642,,2022-09-07T16:33:00.000+02:00,2022-09-07T16:34:00.000+02:00
0,-22.699646,,-29.773153,,2022-06-19T16:01:00.000+02:00,2022-06-19T16:02:00.000+02:00
0,-23.276705,,-30.090626,,2022-08-25T06:41:00.000+02:00,2022-08-25T06:42:00.000+02:00
0,-22.456038,,-29.533096,,2022-06-02T16:44:00.000+02:00,2022-06-02T16:45:00.000+02:00
0,-22.48054,,-29.547657,,2022-06-01T15:27:00.000+02:00,2022-06-01T15:28:00.000+02:00
0,-22.475924,,-29.66875,,2022-07-18T10:28:00.000+02:00,2022-07-18T10:29:00.000+02:00
1,-24.02706,,-28.496876,,2022-09-26T12:36:00.000+02:00,2022-09-26T12:37:00.000+02:00
0,-23.287003,,-30.785938,,2022-12-01T14:22:00.000+01:00,2022-12-01T14:23:00.000+01:00
1,-23.099857,,-29.678337,,2022-10-02T06:16:00.000+02:00,2022-10-02T06:17:00.000+02:00
0,-22.119034,,-29.271732,,2022-08-11T07:59:00.000+02:00,2022-08-11T08:00:00.000+02:00
1,-22.598793,,-29.002913,,2022-07-15T08:29:00.000+02:00,2022-07-15T08:30:00.000+02:00
0,-22.315413,,-29.397444,,2022-06-25T21:06:00.000+02:00,2022-06-25T21:07:00.000+02:00
0,-23.659517,,-30.789133,,2022-10-24T15:59:00.000+02:00,2022-10-24T16:00:00.000+02:00
0,,,,,2022-06-03T23:51:00.000+02:00,2022-06-03T23:52:00.000+02:00
0,-22.403835,,-29.291618,,2022-06-05T01:10:00.000+02:00,2022-06-05T01:11:00.000+02:00
0,-22.125072,,-29.148863,,2022-08-12T23:54:00.000+02:00,2022-08-12T23:55:00.000+02:00
0,-22.385014,,-29.454262,,2022-06-12T19:25:00.000+02:00,2022-06-12T19:26:00.000+02:00
0,-22.230896,,-29.216335,,2022-06-06T03:37:00.000+02:00,2022-06-06T03:38:00.000+02:00
0,-20.730896,,-29.103054,,2022-12-20T06:34:00.000+01:00,2022-12-20T06:35:00.000+01:00
0,-23.63111,,-30.582104,,2022-10-17T13:30:00.000+02:00,2022-10-17T13:31:00.000+02:00
0,-23.098793,,-29.93118,,2022-08-26T06:28:00.000+02:00,2022-08-26T06:29:00.000+02:00
0,-22.711365,,-29.489063,,2022-09-22T06:05:00.000+02:00,2022-09-22T06:06:00.000+02:00
1,-22.539845,,-28.881107,,2022-06-26T09:46:00.000+02:00,2022-06-26T09:47:00.000+02:00
0,-23.197514,,-30.345596,,2022-10-14T18:10:00.000+02:00,2022-10-14T18:11:00.000+02:00
0,-22.01392,,-29.100212,,2022-07-23T04:31:00.000+02:00,2022-07-23T04:32:00.000+02:00
0,-22.409163,,-29.551918,,2022-06-12T10:17:00.000+02:00,2022-06-12T10:18:00.000+02:00
0,-23.498295,,-30.300142,,2022-10-26T05:51:00.000+02:00,2022-10-26T05:52:00.000+02:00
0,-22.168396,,-29.308664,,2022-08-09T08:15:00.000+02:00,2022-08-09T08:16:00.000+02:00
0,-23.581392,,-30.527414,,2022-10-10T13:59:00.000+02:00,2022-10-10T14:00:00.000+02:00
0,-20.614063,,-29.142826,,2022-12-17T03:45:00.000+01:00,2022-12-17T03:46:00.000+01:00
0,-22.972372,,-30.742258,,2022-12-07T14:10:00.000+01:00,2022-12-07T14:11:00.000+01:00
0,-22.38963,,-29.203907,,2022-09-12T22:21:00.000+02:00,2022-09-12T22:22:00.000+02:00
0,-22.246164,,-29.229828,,2022-09-06T00:50:00.000+02:00,2022-09-06T00:51:00.000+02:00
0,-22.55547,,-29.294106,,2022-09-12T11:05:00.000+02:00,2022-09-12T11:06:00.000+02:00
0,-22.31044,,-29.501492,,2022-08-20T20:26:00.000+02:00,2022-08-20T20:27:00.000+02:00
0,-20.429049,,-28.956392,,2022-12-24T20:53:00.000+01:00,2022-12-24T20:54:00.000+01:00
0,-23.108381,,-30.06044,,2022-11-22T06:43:00.000+01:00,2022-11-22T06:44:00.000+01:00
0,-22.709587,,-30.059376,,2022-11-08T05:51:00.000+01:00,2022-11-08T05:52:00.000+01:00
0,-23.378977,,-30.165554,,2022-06-17T19:58:00.000+02:00,2022-06-17T19:59:00.000+02:00
0,-22.647799,,-30.158096,,2022-11-06T21:31:00.000+01:00,2022-11-06T21:32:00.000+01:00
0,-23.219177,,-30.082104,,2022-10-09T00:05:00.000+02:00,2022-10-09T00:06:00.000+02:00
0,-22.099857,,-29.239063,,2022-07-24T23:13:00.000+02:00,2022-07-24T23:14:00.000+02:00
0,-22.160227,,-29.385725,,2022-09-04T20:41:00.000+02:00,2022-09-04T20:42:00.000+02:00
1,-22.537712,,-29.19041,,2022-07-12T18:53:00.000+02:00,2022-07-12T18:54:00.000+02:00
0,,,,,2022-05-27T21:21:00.000+02:00,2022-05-27T21:22:00.000+02:00
0,-22.357315,,-29.362997,,2022-11-16T03:12:00.000+01:00,2022-11-16T03:13:00.000+01:00
0,-22.344532,,-28.864773,,2022-06-25T05:58:00.000+02:00,2022-06-25T05:59:00.000+02:00
0,-23.033451,,-30.34098,,2022-11-21T17:23:00.000+01:00,2022-11-21T17:24:00.000+01:00
0,-22.361221,,-29.40632,,2022-08-13T12:26:00.000+02:00,2022-08-13T12:27:00.000+02:00
0,-22.261435,,-29.322159,,2022-09-13T18:51:00.000+02:00,2022-09-13T18:52:00.000+02:00
0,-22.238352,,-29.30902,,2022-07-26T18:53:00.000+02:00,2022-07-26T18:54:00.000+02:00
0,-21.966335,,-29.100569,,2022-07-23T05:15:00.000+02:00,2022-07-23T05:16:00.000+02:00
0,-23.689701,,-30.532742,,2022-08-25T09:23:00.000+02:00,2022-08-25T09:24:00.000+02:00
0,-22.778835,,-29.912003,,2022-05-25T12:18:00.000+02:00,2022-05-25T12:19:00.000+02:00
0,-23.39851,,-30.804403,,2022-11-26T22:33:00.000+01:00,2022-11-26T22:34:00.000+01:00
0,-20.814701,,-29.101278,,2022-12-14T15:39:00.000+01:00,2022-12-14T15:40:00.000+01:00
0,-22.344175,,-29.50007,,2022-07-18T17:48:00.000+02:00,2022-07-18T17:49:00.000+02:00
0,-23.105896,,-29.884304,,2022-09-24T11:43:00.000+02:00,2022-09-24T11:44:00.000+02:00
0,-22.470951,,-29.561861,,2022-06-06T14:35:00.000+02:00,2022-06-06T14:36:00.000+02:00
0,-22.409517,,-29.391762,,2022-06-09T02:49:00.000+02:00,2022-06-09T02:50:00.000+02:00
0,-22.397087,,-29.425497,,2022-06-23T20:55:00.000+02:00,2022-06-23T20:56:00.000+02:00
0,-22.940056,,-28.9152,,2022-09-17T04:38:00.000+02:00,2022-09-17T04:39:00.000+02:00
0,-22.65419,,-29.71527,,2022-09-02T13:05:00.000+02:00,2022-09-02T13:06:00.000+02:00
1,-23.173012,,-29.825356,,2022-10-14T00:51:00.000+02:00,2022-10-14T00:52:00.000+02:00
0,-22.26534,,-29.499361,,2022-07-23T15:47:00.000+02:00,2022-07-23T15:48:00.000+02:00
0,-22.985157,,-29.83885,,2022-12-08T07:48:00.000+01:00,2022-12-08T07:49:00.000+01:00
