pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.289488,,-29.233736,,2022-05-29T02:54:00.000+02:00,2022-05-29T02:55:00.000+02:00
0,-22.516052,,-29.679403,,2022-09-03T14:56:00.000+02:00,2022-09-03T14:57:00.000+02:00
0,-22.23054,,-29.240128,,2022-08-17T00:28:00.000+02:00,2022-08-17T00:29:00.000+02:00
0,-22.550497,,-29.383595,,2022-07-17T06:54:00.000+02:00,2022-07-17T06:55:00.000+02:00
0,-20.475212,,-29.045525,,2022-12-26T05:13:00.000+01:00,2022-12-26T05:14:00.000+01:00
0,-22.372585,,-29.353054,,2022-11-16T03:29:00.000+01:00,2022-11-16T03:30:00.000+01:00
0,-22.51534,,-29.450356,,2022-06-15T12:27:00.000+02:00,2022-06-15T12:28:00.000+02:00
0,-22.324291,,-29.269957,,2022-05-31T01:59:00.000+02:00,2022-05-31T02:00:00.000+02:00
0,-22.646023,,-28.828552,,2022-06-20T19:46:00.000+02:00,2022-06-20T19:47:00.000+02:00
0,-23.967045,,-31.047302,,2022-11-28T10:34:00.000+01:00,2022-11-28T10:35:00.000+01:00
0,-23.567898,,-30.294106,,2022-10-10T09:48:00.000+02:00,2022-10-10T09:49:00.000+02:00
0,-23.973438,,-31.144247,,2022-11-28T13:01:00.000+01:00,2022-11-28T13:02:00.000+01:00
0,-23.549786,,-30.280611,,2022-10-10T08:51:00.000+02:00,2022-10-10T08:52:00.000+02:00
0,-23.282742,,-30.486576,,2022-11-23T19:27:00.000+01:00,2022-11-23T19:28:00.000+01:00
0,-23.302273,,-30.197868,,2022-10-20T23:36:00.000+02:00,2022-10-20T23:37:00.000+02:00
0,-20.459944,,-28.905966,,2022-12-22T19:43:00.000+01:00,2022-12-22T19:44:00.000+01:00
0,-23.453196,,-30.428337,,2022-10-24T23:35:00.000+02:00,2022-10-24T23:36:00.000+02:00
0,-22.145313,,-29.283451,,2022-08-13T22:05:00.000+02:00,2022-08-13T22:06:00.000+02:00
0,-22.524574,,-28.589205,,2022-07-16T06:23:00.000+02:00,2022-07-16T06:24:00.000+02:00
0,-23.730894,,-30.60767,,2022-10-08T12:59:00.000+02:00,2022-10-08T13:00:00.000+02:00
0,-23.110157,,-30.090626,,2022-11-17T09:26:00.000+01:00,2022-11-17T09:27:00.000+01:00
0,-22.605185,,-29.503977,,2022-09-25T01:18:00.000+02:00,2022-09-25T01:19:00.000+02:00
