pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-21.157387,,-29.363352,,2022-12-16T08:54:00.000+01:00,2022-12-16T08:55:00.000+01:00
0,,,,,2022-12-20T21:34:00.000+01:00,2022-12-20T21:35:00.000+01:00
0,-22.228054,,-29.222727,,2022-06-06T03:31:00.000+02:00,2022-06-06T03:32:00.000+02:00
0,-20.623295,,-28.919106,,2022-12-19T16:53:00.000+01:00,2022-12-19T16:54:00.000+01:00
0,-22.838848,,-29.699291,,2022-10-10T04:13:00.000+02:00,2022-10-10T04:14:00.000+02:00
0,-22.524574,,-29.533096,,2022-09-01T12:48:00.000+02:00,2022-09-01T12:49:00.000+02:00
0,-22.590271,,-29.681534,,2022-06-22T16:30:00.000+02:00,2022-06-22T16:31:00.000+02:00
1,-22.735157,,-29.802273,,2022-11-22T17:09:00.000+01:00,2022-11-22T17:10:00.000+01:00
0,-22.69787,,-29.753979,,2022-06-04T12:54:00.000+02:00,2022-06-04T12:55:00.000+02:00
0,-22.820738,,-28.287003,,2022-06-16T10:16:00.000+02:00,2022-06-16T10:17:00.000+02:00
0,-23.669106,,-30.454971,,2022-10-08T11:33:00.000+02:00,2022-10-08T11:34:00.000+02:00
0,-20.420527,,-28.858025,,2022-12-13T20:30:00.000+01:00,2022-12-13T20:31:00.000+01:00
0,-22.187216,,-29.194674,,2022-05-17T05:48:00.000+02:00,2022-05-17T05:49:00.000+02:00
0,-22.525993,,-29.57571,,2022-07-11T23:05:00.000+02:00,2022-07-11T23:06:00.000+02:00
0,-22.599857,,-29.585653,,2022-06-19T10:12:00.000+02:00,2022-06-19T10:13:00.000+02:00
0,-22.510725,,-29.515696,,2022-08-29T09:06:00.000+02:00,2022-08-29T09:07:00.000+02:00
0,-22.847372,,-29.882174,,2022-08-22T11:36:00.000+02:00,2022-08-22T11:37:00.000+02:00
1,-23.179403,,-29.198935,,2022-07-08T23:42:00.000+02:00,2022-07-08T23:43:00.000+02:00
