pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.880398,,-30.047302,,2022-10-30T13:40:00.000+01:00,2022-10-30T13:41:00.000+01:00
0,-22.39993,,-29.453196,,2022-12-07T21:34:00.000+01:00,2022-12-07T21:35:00.000+01:00
0,-23.71669,,-30.682245,,2022-10-20T11:47:00.000+02:00,2022-10-20T11:48:00.000+02:00
1,-23.092754,,-28.206392,,2022-06-15T23:59:00.000+02:00,2022-06-16T00:00:00.000+02:00
0,-23.796946,,-30.660938,,2022-12-05T20:46:00.000+01:00,2022-12-05T20:47:00.000+01:00
0,-23.3701,,-30.572868,,2022-11-28T20:09:00.000+01:00,2022-11-28T20:10:00.000+01:00
0,-23.065056,,-30.053692,,2022-11-04T10:26:00.000+01:00,2022-11-04T10:27:00.000+01:00
0,-22.397089,,-29.531675,,2022-09-08T15:06:00.000+02:00,2022-09-08T15:07:00.000+02:00
0,-22.321804,,-29.347372,,2022-08-27T15:39:00.000+02:00,2022-08-27T15:40:00.000+02:00
0,-22.96172,,-30.162003,,2022-11-29T23:33:00.000+01:00,2022-11-29T23:34:00.000+01:00
1,-22.691477,,-28.491549,,2022-05-22T12:03:00.000+02:00,2022-05-22T12:04:00.000+02:00
0,-22.728764,,-29.85909,,2022-07-01T17:22:00.000+02:00,2022-07-01T17:23:00.000+02:00
0,-22.379333,,-29.477345,,2022-07-12T18:19:00.000+02:00,2022-07-12T18:20:00.000+02:00
0,-23.134304,,-30.060085,,2022-09-26T14:20:00.000+02:00,2022-09-26T14:21:00.000+02:00
0,-22.323935,,-29.425497,,2022-07-18T03:36:00.000+02:00,2022-07-18T03:37:00.000+02:00
0,-23.276705,,-30.239418,,2022-10-21T00:24:00.000+02:00,2022-10-21T00:25:00.000+02:00
0,-22.566833,,-29.773153,,2022-05-19T11:24:00.000+02:00,2022-05-19T11:25:00.000+02:00
1,-22.425497,,-29.168041,,2022-08-29T02:00:00.000+02:00,2022-08-29T02:01:00.000+02:00
0,-22.374716,,-29.502913,,2022-06-05T18:22:00.000+02:00,2022-06-05T18:23:00.000+02:00
0,-22.79659,,-30.274574,,2022-11-11T16:50:00.000+01:00,2022-11-11T16:51:00.000+01:00
0,-22.32642,,-29.34098,,2022-07-13T01:45:00.000+02:00,2022-07-13T01:46:00.000+02:00
0,-22.56257,,-29.64034,,2022-09-20T21:22:00.000+02:00,2022-09-20T21:23:00.000+02:00
0,-22.579262,,-29.82358,,2022-11-04T16:34:00.000+01:00,2022-11-04T16:35:00.000+01:00
0,-23.724148,,-30.562927,,2022-12-05T00:08:00.000+01:00,2022-12-05T00:09:00.000+01:00
0,-23.21882,,-29.502913,,2022-08-27T05:56:00.000+02:00,2022-08-27T05:57:00.000+02:00
0,-23.229118,,-30.277414,,2022-10-07T17:54:00.000+02:00,2022-10-07T17:55:00.000+02:00
0,-22.586008,,-29.692543,,2022-06-14T08:41:00.000+02:00,2022-06-14T08:42:00.000+02:00
0,-22.13537,,-29.345951,,2022-07-21T18:57:00.000+02:00,2022-07-21T18:58:00.000+02:00
0,-22.339914,,-29.380398,,2022-06-10T07:25:00.000+02:00,2022-06-10T07:26:00.000+02:00
0,-22.349148,,-28.86193,,2022-06-25T05:28:00.000+02:00,2022-06-25T05:29:00.000+02:00
0,-20.999361,,-29.210653,,2022-12-22T09:02:00.000+01:00,2022-12-22T09:03:00.000+01:00
0,-23.543396,,-30.57429,,2022-11-26T06:25:00.000+01:00,2022-11-26T06:26:00.000+01:00
1,-23.56044,,-30.441833,,2022-10-27T23:56:00.000+02:00,2022-10-27T23:57:00.000+02:00
0,-22.342045,,-29.407032,,2022-06-01T08:58:00.000+02:00,2022-06-01T08:59:00.000+02:00
0,-23.294106,,-30.374006,,2022-10-17T17:37:00.000+02:00,2022-10-17T17:38:00.000+02:00
0,-23.332102,,-30.333878,,2022-10-19T03:09:00.000+02:00,2022-10-19T03:10:00.000+02:00
0,-21.154545,,-29.35625,,2022-12-21T10:31:00.000+01:00,2022-12-21T10:32:00.000+01:00
0,-23.591335,,-30.457813,,2022-10-20T10:16:00.000+02:00,2022-10-20T10:17:00.000+02:00
0,-22.53132,,-29.504688,,2022-09-06T10:34:00.000+02:00,2022-09-06T10:35:00.000+02:00
0,-22.411293,,-29.51108,,2022-05-19T18:45:00.000+02:00,2022-05-19T18:46:00.000+02:00
0,-22.413069,,-29.423367,,2022-08-16T15:28:00.000+02:00,2022-08-16T15:29:00.000+02:00
0,-22.432243,,-29.277771,,2022-11-06T06:03:00.000+01:00,2022-11-06T06:04:00.000+01:00
0,-22.057955,,-28.878622,,2022-12-10T20:20:00.000+01:00,2022-12-10T20:21:00.000+01:00
0,-22.652771,,-29.788424,,2022-05-17T12:50:00.000+02:00,2022-05-17T12:51:00.000+02:00
0,-22.302273,,-29.10625,,2022-12-12T06:11:00.000+01:00,2022-12-12T06:12:00.000+01:00
0,-22.920525,,-29.642471,,2022-09-25T09:29:00.000+02:00,2022-09-25T09:30:00.000+02:00
0,-22.93473,,-29.645313,,2022-10-10T06:17:00.000+02:00,2022-10-10T06:18:00.000+02:00
0,-20.528126,,-28.88963,,2022-12-23T17:57:00.000+01:00,2022-12-23T17:58:00.000+01:00
0,-23.02635,,-30.109446,,2022-11-22T02:23:00.000+01:00,2022-11-22T02:24:00.000+01:00
0,-22.291975,,-29.434376,,2022-08-02T08:25:00.000+02:00,2022-08-02T08:26:00.000+02:00
0,-22.189701,,-29.418394,,2022-07-29T17:24:00.000+02:00,2022-07-29T17:25:00.000+02:00
0,-22.592045,,-29.370455,,2022-09-19T05:40:00.000+02:00,2022-09-19T05:41:00.000+02:00
0,-22.983025,,-30.15419,,2022-11-21T00:56:00.000+01:00,2022-11-21T00:57:00.000+01:00
0,-22.833878,,-29.937572,,2022-08-25T17:28:00.000+02:00,2022-08-25T17:29:00.000+02:00
0,-23.414488,,-30.079617,,2022-10-17T05:34:00.000+02:00,2022-10-17T05:35:00.000+02:00
0,-22.691833,,-29.813637,,2022-06-20T11:54:00.000+02:00,2022-06-20T11:55:00.000+02:00
0,-22.522799,,-29.62081,,2022-07-03T04:39:00.000+02:00,2022-07-03T04:40:00.000+02:00
0,-23.492615,,-30.540909,,2022-11-21T08:54:00.000+01:00,2022-11-21T08:55:00.000+01:00
0,-20.487997,,-28.958878,,2022-12-21T21:40:00.000+01:00,2022-12-21T21:41:00.000+01:00
0,-22.130753,,-29.308664,,2022-07-21T20:27:00.000+02:00,2022-07-21T20:28:00.000+02:00
0,-22.581038,,-29.5125,,2022-07-16T01:24:00.000+02:00,2022-07-16T01:25:00.000+02:00
0,-22.923367,,-29.991549,,2022-08-22T11:50:00.000+02:00,2022-08-22T11:51:00.000+02:00
0,-22.459232,,-29.52422,,2022-06-15T11:59:00.000+02:00,2022-06-15T12:00:00.000+02:00
0,-22.513565,,-29.55902,,2022-07-11T23:23:00.000+02:00,2022-07-11T23:24:00.000+02:00
0,-22.338493,,-29.582813,,2022-07-25T14:48:00.000+02:00,2022-07-25T14:49:00.000+02:00
0,-24.036648,,-31.398153,,2022-11-23T12:40:00.000+01:00,2022-11-23T12:41:00.000+01:00
0,-20.516762,,-29.063282,,2022-12-26T23:56:00.000+01:00,2022-12-26T23:57:00.000+01:00
0,-23.282032,,-30.43047,,2022-07-07T18:17:00.000+02:00,2022-07-07T18:18:00.000+02:00
0,-22.188282,,-29.192898,,2022-05-19T05:55:00.000+02:00,2022-05-19T05:56:00.000+02:00
0,-23.065413,,-29.902771,,2022-12-08T08:03:00.000+01:00,2022-12-08T08:04:00.000+01:00
0,-23.476278,,-30.246876,,2022-12-03T07:59:00.000+01:00,2022-12-03T08:00:00.000+01:00
0,-20.78132,,-29.182243,,2022-12-25T15:09:00.000+01:00,2022-12-25T15:10:00.000+01:00
0,-22.452486,,-29.45,,2022-08-21T08:49:00.000+02:00,2022-08-21T08:50:00.000+02:00
0,-23.728409,,-30.562216,,2022-12-05T02:49:00.000+01:00,2022-12-05T02:50:00.000+01:00
0,-22.501492,,-29.385368,,2022-08-31T12:11:00.000+02:00,2022-08-31T12:12:00.000+02:00
0,-23.29375,,-29.9777,,2022-10-10T07:31:00.000+02:00,2022-10-10T07:32:00.000+02:00
0,-22.499716,,-29.671947,,2022-11-15T15:14:00.000+01:00,2022-11-15T15:15:00.000+01:00
0,-22.13537,,-29.270668,,2022-08-05T03:07:00.000+02:00,2022-08-05T03:08:00.000+02:00
0,-22.85909,,-29.851278,,2022-09-26T16:58:00.000+02:00,2022-09-26T16:59:00.000+02:00
0,-22.280611,,-29.377556,,2022-07-15T05:28:00.000+02:00,2022-07-15T05:29:00.000+02:00
0,-22.423721,,-29.686861,,2022-07-24T11:03:00.000+02:00,2022-07-24T11:04:00.000+02:00
0,-23.279545,,-30.176207,,2022-12-03T03:03:00.000+01:00,2022-12-03T03:04:00.000+01:00
0,-22.355541,,-29.506107,,2022-06-13T08:24:00.000+02:00,2022-06-13T08:25:00.000+02:00
0,-22.310085,,-29.370455,,2022-10-31T03:23:00.000+01:00,2022-10-31T03:24:00.000+01:00
0,-22.30547,,-29.44645,,2022-09-08T15:51:00.000+02:00,2022-09-08T15:52:00.000+02:00
0,-20.663778,,-29.04659,,2022-12-13T16:48:00.000+01:00,2022-12-13T16:49:00.000+01:00
0,-22.530254,,-29.68544,,2022-12-09T15:27:00.000+01:00,2022-12-09T15:28:00.000+01:00
0,-22.80547,,-29.837074,,2022-08-22T11:28:00.000+02:00,2022-08-22T11:29:00.000+02:00
0,,,,,2022-05-28T23:42:00.000+02:00,2022-05-28T23:43:00.000+02:00
1,-22.720596,,-29.416264,,2022-09-23T03:22:00.000+02:00,2022-09-23T03:23:00.000+02:00
0,-22.183664,,-29.28132,,2022-08-06T00:06:00.000+02:00,2022-08-06T00:07:00.000+02:00
0,-21.071804,,-29.327486,,2022-12-29T09:59:00.000+01:00,2022-12-29T10:00:00.000+01:00
0,-22.48125,,-29.551918,,2022-10-31T14:45:00.000+01:00,2022-10-31T14:46:00.000+01:00
0,-20.989418,,-29.303337,,2022-12-27T14:10:00.000+01:00,2022-12-27T14:11:00.000+01:00
0,-22.20568,,-29.228409,,2022-09-06T01:40:00.000+02:00,2022-09-06T01:41:00.000+02:00
0,-23.097372,,-30.031322,,2022-11-05T09:26:00.000+01:00,2022-11-05T09:27:00.000+01:00
0,-22.342756,,-29.229473,,2022-05-23T01:16:00.000+02:00,2022-05-23T01:17:00.000+02:00
0,-22.204262,,-29.147799,,2022-09-03T06:00:00.000+02:00,2022-09-03T06:01:00.000+02:00
0,-22.684376,,-29.773508,,2022-06-05T12:21:00.000+02:00,2022-06-05T12:22:00.000+02:00
0,-23.609802,,-30.554758,,2022-10-01T12:26:00.000+02:00,2022-10-01T12:27:00.000+02:00
0,-20.600214,,-28.985157,,2022-12-18T16:51:00.000+01:00,2022-12-18T16:52:00.000+01:00
0,-23.28132,,-30.530611,,2022-12-02T01:37:00.000+01:00,2022-12-02T01:38:00.000+01:00
0,-22.007528,,-29.1826,,2022-07-25T02:21:00.000+02:00,2022-07-25T02:22:00.000+02:00
0,-23.39922,,-30.364773,,2022-10-25T22:01:00.000+02:00,2022-10-25T22:02:00.000+02:00
