pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.37081,,-29.503977,,2022-09-09T16:13:00.000+02:00,2022-09-09T16:14:00.000+02:00
0,-23.409517,,-30.178337,,2022-10-10T12:28:00.000+02:00,2022-10-10T12:29:00.000+02:00
0,-22.51108,,-29.735512,,2022-08-05T13:58:00.000+02:00,2022-08-05T13:59:00.000+02:00
0,-22.334942,,-29.485867,,2022-08-15T18:28:00.000+02:00,2022-08-15T18:29:00.000+02:00
0,-22.426563,,-29.499361,,2022-06-04T18:08:00.000+02:00,2022-06-04T18:09:00.000+02:00
0,-23.425142,,-30.57784,,2022-11-25T23:36:00.000+01:00,2022-11-25T23:37:00.000+01:00
0,-22.24297,,-29.311861,,2022-08-01T06:31:00.000+02:00,2022-08-01T06:32:00.000+02:00
1,-22.594177,,-28.543396,,2022-06-10T16:48:00.000+02:00,2022-06-10T16:49:00.000+02:00
0,-22.164845,,-29.35483,,2022-08-13T19:24:00.000+02:00,2022-08-13T19:25:00.000+02:00
1,-22.464205,,-28.742613,,2022-06-10T16:59:00.000+02:00,2022-06-10T17:00:00.000+02:00
0,-22.952131,,-30.034163,,2022-10-03T18:25:00.000+02:00,2022-10-03T18:26:00.000+02:00
0,-23.55618,,-30.126492,,2022-10-14T12:41:00.000+02:00,2022-10-14T12:42:00.000+02:00
0,-22.224148,,-29.184021,,2022-08-20T00:13:00.000+02:00,2022-08-20T00:14:00.000+02:00
0,-22.614773,,-29.772087,,2022-06-08T13:04:00.000+02:00,2022-06-08T13:05:00.000+02:00
1,-22.570028,,-28.74226,,2022-06-25T04:07:00.000+02:00,2022-06-25T04:08:00.000+02:00
0,-24.04304,,-30.965626,,2022-10-19T09:11:00.000+02:00,2022-10-19T09:12:00.000+02:00
0,-22.550499,,-29.565413,,2022-05-25T15:17:00.000+02:00,2022-05-25T15:18:00.000+02:00
1,-23.369743,,-30.040554,,2022-08-24T13:57:00.000+02:00,2022-08-24T13:58:00.000+02:00
0,-22.263565,,-29.414133,,2022-08-13T16:44:00.000+02:00,2022-08-13T16:45:00.000+02:00
