pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.442188,,-29.595951,,2022-05-17T09:37:00.000+02:00,2022-05-17T09:38:00.000+02:00
0,-23.862642,,-31.222727,,2022-11-23T13:47:00.000+01:00,2022-11-23T13:48:00.000+01:00
0,-22.432245,,-29.491194,,2022-06-23T17:46:00.000+02:00,2022-06-23T17:47:00.000+02:00
0,-22.424788,,-29.719532,,2022-08-10T14:35:00.000+02:00,2022-08-10T14:36:00.000+02:00
1,-23.657032,,-30.686504,,2022-10-20T14:49:00.000+02:00,2022-10-20T14:50:00.000+02:00
0,-23.532387,,-30.41946,,2022-09-09T08:58:00.000+02:00,2022-09-09T08:59:00.000+02:00
0,-23.636435,,-30.57074,,2022-10-20T11:03:00.000+02:00,2022-10-20T11:04:00.000+02:00
1,-22.877556,,-29.63821,,2022-07-02T01:21:00.000+02:00,2022-07-02T01:22:00.000+02:00
0,-22.921946,,-29.89034,,2022-09-18T15:07:00.000+02:00,2022-09-18T15:08:00.000+02:00
0,-22.499716,,-29.459589,,2022-09-06T09:19:00.000+02:00,2022-09-06T09:20:00.000+02:00
0,-22.5299,,-29.720242,,2022-06-07T11:28:00.000+02:00,2022-06-07T11:29:00.000+02:00
0,-23.544815,,-30.127913,,2022-10-14T12:42:00.000+02:00,2022-10-14T12:43:00.000+02:00
0,-23.315413,,-30.081747,,2022-12-03T00:49:00.000+01:00,2022-12-03T00:50:00.000+01:00
0,-22.347254,,-29.352936,,2022-05-21T10:55:00.000+02:00,2022-05-21T10:56:00.000+02:00
0,-20.931889,,-29.23196,,2022-12-29T12:47:00.000+01:00,2022-12-29T12:48:00.000+01:00
0,-22.35696,,-29.427982,,2022-10-29T01:44:00.000+02:00,2022-10-29T01:45:00.000+02:00
0,-22.514986,,-29.475569,,2022-07-17T00:20:00.000+02:00,2022-07-17T00:21:00.000+02:00
0,-20.677982,,-29.153126,,2022-12-22T05:25:00.000+01:00,2022-12-22T05:26:00.000+01:00
0,-22.844177,,-29.742613,,2022-10-10T02:51:00.000+02:00,2022-10-10T02:52:00.000+02:00
0,-22.449646,,-29.681889,,2022-07-24T13:19:00.000+02:00,2022-07-24T13:20:00.000+02:00
0,-23.796236,,-30.891762,,2022-10-26T15:20:00.000+02:00,2022-10-26T15:21:00.000+02:00
0,-22.723438,,-29.547302,,2022-11-18T05:58:00.000+01:00,2022-11-18T05:59:00.000+01:00
0,-22.158806,,-29.078196,,2022-09-04T05:26:00.000+02:00,2022-09-04T05:27:00.000+02:00
0,-22.266052,,-28.98409,,2022-05-25T05:25:00.000+02:00,2022-05-25T05:26:00.000+02:00
0,-22.674076,,-29.490839,,2022-09-22T05:36:00.000+02:00,2022-09-22T05:37:00.000+02:00
0,-23.211365,,-30.119034,,2022-10-08T03:01:00.000+02:00,2022-10-08T03:02:00.000+02:00
0,-21.98409,,-29.125427,,2022-07-23T05:46:00.000+02:00,2022-07-23T05:47:00.000+02:00
0,-22.999006,,-30.520668,,2022-07-05T15:34:00.000+02:00,2022-07-05T15:35:00.000+02:00
0,-22.436861,,-29.532387,,2022-08-27T14:17:00.000+02:00,2022-08-27T14:18:00.000+02:00
0,-23.460299,,-30.472017,,2022-10-08T15:49:00.000+02:00,2022-10-08T15:50:00.000+02:00
0,-22.663069,,-29.833168,,2022-11-05T15:51:00.000+01:00,2022-11-05T15:52:00.000+01:00
0,-22.342756,,-29.364418,,2022-05-20T20:50:00.000+02:00,2022-05-20T20:51:00.000+02:00
0,-22.27635,,-29.315058,,2022-06-23T07:21:00.000+02:00,2022-06-23T07:22:00.000+02:00
0,-22.637144,,-30.193962,,2022-11-08T22:47:00.000+01:00,2022-11-08T22:48:00.000+01:00
0,-22.423012,,-29.516407,,2022-06-28T20:56:00.000+02:00,2022-06-28T20:57:00.000+02:00
0,-23.04304,,-29.931534,,2022-10-11T23:01:00.000+02:00,2022-10-11T23:02:00.000+02:00
0,-22.741549,,-29.594175,,2022-07-12T11:15:00.000+02:00,2022-07-12T11:16:00.000+02:00
0,-23.323225,,-30.410938,,2022-10-17T20:13:00.000+02:00,2022-10-17T20:14:00.000+02:00
0,-22.99581,,-29.760014,,2022-09-24T09:42:00.000+02:00,2022-09-24T09:43:00.000+02:00
0,-22.512146,,-29.376846,,2022-06-20T15:20:00.000+02:00,2022-06-20T15:21:00.000+02:00
0,-22.31541,,-29.447159,,2022-12-09T18:01:00.000+01:00,2022-12-09T18:02:00.000+01:00
0,-23.115482,,-29.837074,,2022-10-12T05:37:00.000+02:00,2022-10-12T05:38:00.000+02:00
0,-22.104475,,-29.300497,,2022-07-22T18:45:00.000+02:00,2022-07-22T18:46:00.000+02:00
0,-23.473083,,-30.439701,,2022-11-14T08:53:00.000+01:00,2022-11-14T08:54:00.000+01:00
0,-20.615128,,-29.072159,,2022-12-19T04:10:00.000+01:00,2022-12-19T04:11:00.000+01:00
0,-20.48125,,-28.98267,,2022-12-23T22:30:00.000+01:00,2022-12-23T22:31:00.000+01:00
0,-22.332102,,-29.019247,,2022-11-06T03:03:00.000+01:00,2022-11-06T03:04:00.000+01:00
0,-22.654902,,-29.76392,,2022-07-02T20:19:00.000+02:00,2022-07-02T20:20:00.000+02:00
0,-23.317898,,-29.996166,,2022-10-10T07:34:00.000+02:00,2022-10-10T07:35:00.000+02:00
0,-23.015697,,-30.042685,,2022-11-20T05:58:00.000+01:00,2022-11-20T05:59:00.000+01:00
0,-22.51534,,-29.643538,,2022-05-16T14:18:00.000+02:00,2022-05-16T14:19:00.000+02:00
0,,,,,2022-06-08T23:21:00.000+02:00,2022-06-08T23:22:00.000+02:00
0,-22.774574,,-29.953552,,2022-07-03T15:15:00.000+02:00,2022-07-03T15:16:00.000+02:00
0,-22.483025,,-29.657387,,2022-08-17T14:26:00.000+02:00,2022-08-17T14:27:00.000+02:00
0,-22.272799,,-29.444674,,2022-08-05T08:20:00.000+02:00,2022-08-05T08:21:00.000+02:00
1,-22.458168,,-29.312216,,2022-06-11T20:05:00.000+02:00,2022-06-11T20:06:00.000+02:00
1,-22.541618,,-29.402414,,2022-05-22T16:33:00.000+02:00,2022-05-22T16:34:00.000+02:00
0,-22.38821,,-29.522089,,2022-08-12T09:36:00.000+02:00,2022-08-12T09:37:00.000+02:00
0,-22.758238,,-29.926918,,2022-07-06T16:51:00.000+02:00,2022-07-06T16:52:00.000+02:00
0,-22.54588,,-29.679049,,2022-05-30T08:46:00.000+02:00,2022-05-30T08:47:00.000+02:00
0,-22.611576,,-29.76037,,2022-07-10T15:34:00.000+02:00,2022-07-10T15:35:00.000+02:00
0,-22.973793,,-29.823935,,2022-09-29T23:17:00.000+02:00,2022-09-29T23:18:00.000+02:00
1,-23.193607,,-30.183664,,2022-10-22T03:11:00.000+02:00,2022-10-22T03:12:00.000+02:00
0,-22.196804,,-29.396732,,2022-12-11T17:14:00.000+01:00,2022-12-11T17:15:00.000+01:00
0,-22.36868,,-29.290909,,2022-08-23T08:28:00.000+02:00,2022-08-23T08:29:00.000+02:00
0,-22.588139,,-29.823225,,2022-06-07T10:35:00.000+02:00,2022-06-07T10:36:00.000+02:00
0,-22.354475,,-29.463139,,2022-08-02T09:27:00.000+02:00,2022-08-02T09:28:00.000+02:00
1,-22.374716,,-28.28949,,2022-06-04T00:47:00.000+02:00,2022-06-04T00:48:00.000+02:00
0,-22.65348,,-29.627913,,2022-10-29T08:29:00.000+02:00,2022-10-29T08:30:00.000+02:00
0,-22.524574,,-29.711008,,2022-07-03T15:40:00.000+02:00,2022-07-03T15:41:00.000+02:00
0,-22.888565,,-29.962074,,2022-09-29T19:58:00.000+02:00,2022-09-29T19:59:00.000+02:00
0,-22.49226,,-29.69645,,2022-08-08T09:28:00.000+02:00,2022-08-08T09:29:00.000+02:00
0,-23.177273,,-30.710653,,2022-11-09T13:11:00.000+01:00,2022-11-09T13:12:00.000+01:00
0,-24.157742,,-31.115128,,2022-12-04T14:03:00.000+01:00,2022-12-04T14:04:00.000+01:00
0,-22.68615,,-29.613708,,2022-09-26T00:40:00.000+02:00,2022-09-26T00:41:00.000+02:00
0,-22.99794,,-30.150284,,2022-11-21T00:31:00.000+01:00,2022-11-21T00:32:00.000+01:00
0,-22.628622,,-28.458168,,2022-06-22T04:06:00.000+02:00,2022-06-22T04:07:00.000+02:00
0,-23.01108,,-30.09169,,2022-11-22T00:08:00.000+01:00,2022-11-22T00:09:00.000+01:00
1,-22.757528,,-29.290554,,2022-07-01T11:32:00.000+02:00,2022-07-01T11:33:00.000+02:00
0,-22.93544,,-30.150284,,2022-11-30T00:33:00.000+01:00,2022-11-30T00:34:00.000+01:00
0,-22.770313,,-29.535227,,2022-09-15T08:56:00.000+02:00,2022-09-15T08:57:00.000+02:00
0,-22.6027,,-29.660583,,2022-06-04T14:12:00.000+02:00,2022-06-04T14:13:00.000+02:00
0,-22.26108,,-29.212074,,2022-05-24T06:37:00.000+02:00,2022-05-24T06:38:00.000+02:00
0,-22.663069,,-29.40916,,2022-09-23T04:49:00.000+02:00,2022-09-23T04:50:00.000+02:00
0,-23.112997,,-28.876492,,2022-09-17T00:09:00.000+02:00,2022-09-17T00:10:00.000+02:00
1,-22.925852,,-29.474148,,2022-09-25T10:31:00.000+02:00,2022-09-25T10:32:00.000+02:00
0,-22.549788,,-30.112288,,2022-11-09T21:45:00.000+01:00,2022-11-09T21:46:00.000+01:00
0,-22.120455,,-29.288067,,2022-07-24T07:13:00.000+02:00,2022-07-24T07:14:00.000+02:00
0,-22.489418,,-29.240837,,2022-09-16T03:00:00.000+02:00,2022-09-16T03:01:00.000+02:00
0,-22.551918,,-29.689701,,2022-11-04T20:17:00.000+01:00,2022-11-04T20:18:00.000+01:00
0,-22.737288,,-29.625782,,2022-11-05T07:15:00.000+01:00,2022-11-05T07:16:00.000+01:00
0,-22.246164,,-29.332458,,2022-07-31T00:29:00.000+02:00,2022-07-31T00:30:00.000+02:00
0,-22.179758,,-29.420525,,2022-09-04T20:26:00.000+02:00,2022-09-04T20:27:00.000+02:00
0,-22.20142,,-29.188637,,2022-09-07T05:32:00.000+02:00,2022-09-07T05:33:00.000+02:00
0,-23.320738,,-30.09098,,2022-10-17T02:39:00.000+02:00,2022-10-17T02:40:00.000+02:00
0,-22.744034,,-29.82074,,2022-07-09T13:01:00.000+02:00,2022-07-09T13:02:00.000+02:00
0,-22.642826,,-29.468466,,2022-09-20T00:00:00.000+02:00,2022-09-20T00:01:00.000+02:00
0,-22.159517,,-29.399574,,2022-08-07T21:52:00.000+02:00,2022-08-07T21:53:00.000+02:00
0,-23.524574,,-30.595596,,2022-10-05T14:54:00.000+02:00,2022-10-05T14:55:00.000+02:00
0,-22.861576,,-29.885014,,2022-06-18T14:57:00.000+02:00,2022-06-18T14:58:00.000+02:00
0,-22.169815,,-29.232315,,2022-08-03T05:35:00.000+02:00,2022-08-03T05:36:00.000+02:00
0,-20.900639,,-29.246876,,2022-12-13T07:45:00.000+01:00,2022-12-13T07:46:00.000+01:00
0,-22.714205,,-29.99865,,2022-08-07T11:37:00.000+02:00,2022-08-07T11:38:00.000+02:00
0,-22.393892,,-29.57642,,2022-07-18T07:26:00.000+02:00,2022-07-18T07:27:00.000+02:00
0,-22.561506,,-29.352345,,2022-07-17T05:58:00.000+02:00,2022-07-17T05:59:00.000+02:00
0,-22.326065,,-29.563637,,2022-08-05T17:03:00.000+02:00,2022-08-05T17:04:00.000+02:00
0,-22.983025,,-29.884659,,2022-06-18T09:49:00.000+02:00,2022-06-18T09:50:00.000+02:00
0,-20.783806,,-29.15632,,2022-12-16T07:10:00.000+01:00,2022-12-16T07:11:00.000+01:00
1,-22.714914,,-29.078552,,2022-06-30T23:00:00.000+02:00,2022-06-30T23:01:00.000+02:00
0,-23.44574,,-30.804049,,2022-11-26T23:57:00.000+01:00,2022-11-26T23:58:00.000+01:00
0,-22.910938,,-29.994034,,2022-08-25T18:09:00.000+02:00,2022-08-25T18:10:00.000+02:00
0,-22.544815,,-29.70071,,2022-07-04T14:02:00.000+02:00,2022-07-04T14:03:00.000+02:00
