pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.349148,,-29.307243,,2022-06-28T03:16:00.000+02:00,2022-06-28T03:17:00.000+02:00
0,-22.531677,,-29.68473,,2022-11-04T20:09:00.000+01:00,2022-11-04T20:10:00.000+01:00
1,-22.726278,,-29.191833,,2022-07-13T10:32:00.000+02:00,2022-07-13T10:33:00.000+02:00
0,-22.073935,,-29.25895,,2022-07-20T02:43:00.000+02:00,2022-07-20T02:44:00.000+02:00
0,-22.42017,,-29.505398,,2022-05-19T19:01:00.000+02:00,2022-05-19T19:02:00.000+02:00
0,-23.324644,,-30.42017,,2022-11-17T11:37:00.000+01:00,2022-11-17T11:38:00.000+01:00
0,-22.42159,,-28.778126,,2022-05-31T16:25:00.000+02:00,2022-05-31T16:26:00.000+02:00
0,-22.313282,,-29.562925,,2022-07-17T22:05:00.000+02:00,2022-07-17T22:06:00.000+02:00
0,-22.42159,,-29.403126,,2022-09-08T12:07:00.000+02:00,2022-09-08T12:08:00.000+02:00
0,-22.935085,,-30.199646,,2022-11-21T20:14:00.000+01:00,2022-11-21T20:15:00.000+01:00
1,-22.456038,,-28.677982,,2022-06-10T16:28:00.000+02:00,2022-06-10T16:29:00.000+02:00
1,-22.967756,,-30.347017,,2022-11-12T15:08:00.000+01:00,2022-11-12T15:09:00.000+01:00
0,-22.867613,,-29.898508,,2022-11-01T08:56:00.000+01:00,2022-11-01T08:57:00.000+01:00
0,-22.370455,,-29.522442,,2022-11-16T17:45:00.000+01:00,2022-11-16T17:46:00.000+01:00
0,-22.80476,,-29.96172,,2022-07-03T15:12:00.000+02:00,2022-07-03T15:13:00.000+02:00
0,-22.946095,,-30.180113,,2022-11-30T00:50:00.000+01:00,2022-11-30T00:51:00.000+01:00
0,-22.90135,,-29.772444,,2022-08-23T12:15:00.000+02:00,2022-08-23T12:16:00.000+02:00
0,-22.876137,,-29.009659,,2022-09-16T17:01:00.000+02:00,2022-09-16T17:02:00.000+02:00
0,-22.350569,,-29.421236,,2022-08-20T22:37:00.000+02:00,2022-08-20T22:38:00.000+02:00
0,-22.244743,,-29.197514,,2022-09-02T23:40:00.000+02:00,2022-09-02T23:41:00.000+02:00
0,-22.51037,,-29.697514,,2022-06-07T09:35:00.000+02:00,2022-06-07T09:36:00.000+02:00
0,-23.440767,,-30.3076,,2022-10-13T14:15:00.000+02:00,2022-10-13T14:16:00.000+02:00
0,-22.380398,,-29.502556,,2022-06-03T15:41:00.000+02:00,2022-06-03T15:42:00.000+02:00
0,-22.14318,,-29.151705,,2022-08-31T04:25:00.000+02:00,2022-08-31T04:26:00.000+02:00
0,-22.428694,,-29.634304,,2022-08-04T07:52:00.000+02:00,2022-08-04T07:53:00.000+02:00
0,-23.48267,,-30.33601,,2022-10-01T12:55:00.000+02:00,2022-10-01T12:56:00.000+02:00
0,-22.258595,,-29.418394,,2022-08-10T10:57:00.000+02:00,2022-08-10T10:58:00.000+02:00
0,-22.350214,,-29.471306,,2022-07-27T11:36:00.000+02:00,2022-07-27T11:37:00.000+02:00
0,-22.238707,,-29.332104,,2022-09-08T16:48:00.000+02:00,2022-09-08T16:49:00.000+02:00
0,-22.287003,,-29.216335,,2022-09-06T07:11:00.000+02:00,2022-09-06T07:12:00.000+02:00
0,-22.570028,,-29.739418,,2022-09-02T15:37:00.000+02:00,2022-09-02T15:38:00.000+02:00
0,-22.349857,,-29.30831,,2022-06-29T02:51:00.000+02:00,2022-06-29T02:52:00.000+02:00
1,-22.37081,,-29.457813,,2022-07-31T10:02:00.000+02:00,2022-07-31T10:03:00.000+02:00
0,-22.489063,,-29.66733,,2022-07-15T18:22:00.000+02:00,2022-07-15T18:23:00.000+02:00
0,-22.536293,,-29.449644,,2022-11-04T22:25:00.000+01:00,2022-11-04T22:26:00.000+01:00
1,-22.767117,,-29.631464,,2022-07-01T13:35:00.000+02:00,2022-07-01T13:36:00.000+02:00
0,-22.55831,,-29.582102,,2022-09-19T19:15:00.000+02:00,2022-09-19T19:16:00.000+02:00
0,-22.381107,,-29.41875,,2022-07-17T02:37:00.000+02:00,2022-07-17T02:38:00.000+02:00
0,-22.747585,,-29.843466,,2022-07-06T19:19:00.000+02:00,2022-07-06T19:20:00.000+02:00
0,-22.077131,,-29.203907,,2022-08-10T01:13:00.000+02:00,2022-08-10T01:14:00.000+02:00
0,-22.849857,,-29.541264,,2022-09-20T09:11:00.000+02:00,2022-09-20T09:12:00.000+02:00
0,-22.70142,,-29.550142,,2022-11-18T05:18:00.000+01:00,2022-11-18T05:19:00.000+01:00
0,-22.509304,,-29.679758,,2022-07-10T17:49:00.000+02:00,2022-07-10T17:50:00.000+02:00
0,-22.46243,,-29.333168,,2022-06-23T23:01:00.000+02:00,2022-06-23T23:02:00.000+02:00
0,-21.98125,,-29.118324,,2022-07-23T05:19:00.000+02:00,2022-07-23T05:20:00.000+02:00
1,-22.458523,,-29.325356,,2022-06-09T08:55:00.000+02:00,2022-06-09T08:56:00.000+02:00
0,-22.483736,,-29.735512,,2022-08-05T14:01:00.000+02:00,2022-08-05T14:02:00.000+02:00
0,-22.307243,,-29.415909,,2022-07-27T10:19:00.000+02:00,2022-07-27T10:20:00.000+02:00
0,-22.692898,,-29.68047,,2022-07-03T00:12:00.000+02:00,2022-07-03T00:13:00.000+02:00
0,,,,,2022-05-29T22:55:00.000+02:00,2022-05-29T22:56:00.000+02:00
0,-22.344887,,-29.423721,,2022-07-15T02:40:00.000+02:00,2022-07-15T02:41:00.000+02:00
0,-20.619034,,-28.979475,,2022-12-22T16:47:00.000+01:00,2022-12-22T16:48:00.000+01:00
0,,,,,2022-05-23T21:55:00.000+02:00,2022-05-23T21:56:00.000+02:00
0,-22.325356,,-29.42159,,2022-10-28T22:54:00.000+02:00,2022-10-28T22:55:00.000+02:00
1,-22.657387,,-29.392471,,2022-09-23T04:01:00.000+02:00,2022-09-23T04:02:00.000+02:00
0,-23.177273,,-29.52422,,2022-08-27T05:44:00.000+02:00,2022-08-27T05:45:00.000+02:00
0,-22.478409,,-29.241549,,2022-09-11T09:28:00.000+02:00,2022-09-11T09:29:00.000+02:00
0,-22.441832,,-29.582458,,2022-07-03T20:41:00.000+02:00,2022-07-03T20:42:00.000+02:00
0,-22.697868,,-29.682243,,2022-10-31T07:41:00.000+01:00,2022-10-31T07:42:00.000+01:00
1,-22.472017,,-29.383595,,2022-08-23T09:36:00.000+02:00,2022-08-23T09:37:00.000+02:00
0,-22.659163,,-29.725567,,2022-11-16T12:46:00.000+01:00,2022-11-16T12:47:00.000+01:00
0,-22.524574,,-29.468822,,2022-06-15T20:17:00.000+02:00,2022-06-15T20:18:00.000+02:00
0,-22.875782,,-29.869034,,2022-07-08T14:28:00.000+02:00,2022-07-08T14:29:00.000+02:00
0,-22.192898,,-29.262856,,2022-08-17T22:57:00.000+02:00,2022-08-17T22:58:00.000+02:00
1,-22.647087,,-29.77635,,2022-07-06T13:20:00.000+02:00,2022-07-06T13:21:00.000+02:00
0,-22.1652,,-29.150284,,2022-05-20T08:18:00.000+02:00,2022-05-20T08:19:00.000+02:00
0,-23.029545,,-29.893892,,2022-10-10T22:51:00.000+02:00,2022-10-10T22:52:00.000+02:00
0,-22.168394,,-29.421946,,2022-08-09T17:06:00.000+02:00,2022-08-09T17:07:00.000+02:00
0,-20.763565,,-29.098438,,2022-12-22T16:23:00.000+01:00,2022-12-22T16:24:00.000+01:00
0,-23.373295,,-30.125782,,2022-10-17T04:15:00.000+02:00,2022-10-17T04:16:00.000+02:00
0,-20.583878,,-29.139986,,2022-12-31T04:55:00.000+01:00,2022-12-31T04:56:00.000+01:00
0,-22.702486,,-29.710299,,2022-07-02T22:56:00.000+02:00,2022-07-02T22:57:00.000+02:00
0,-22.065767,,-29.206036,,2022-07-24T01:51:00.000+02:00,2022-07-24T01:52:00.000+02:00
0,-22.379332,,-29.472372,,2022-05-30T07:37:00.000+02:00,2022-05-30T07:38:00.000+02:00
0,-22.21385,,-29.30547,,2022-06-07T07:24:00.000+02:00,2022-06-07T07:25:00.000+02:00
0,-20.63821,,-29.001492,,2022-12-17T16:46:00.000+01:00,2022-12-17T16:47:00.000+01:00
0,-23.45,,-29.289133,,2022-09-28T12:14:00.000+02:00,2022-09-28T12:15:00.000+02:00
0,-22.384659,,-29.485512,,2022-06-30T21:48:00.000+02:00,2022-06-30T21:49:00.000+02:00
0,-22.603764,,-28.805824,,2022-06-20T20:13:00.000+02:00,2022-06-20T20:14:00.000+02:00
0,-22.30831,,-29.303694,,2022-11-17T03:38:00.000+01:00,2022-11-17T03:39:00.000+01:00
0,-22.456392,,-29.545525,,2022-06-03T10:23:00.000+02:00,2022-06-03T10:24:00.000+02:00
0,-22.421236,,-29.499361,,2022-08-17T08:06:00.000+02:00,2022-08-17T08:07:00.000+02:00
0,-21.994389,,-29.159163,,2022-07-25T06:18:00.000+02:00,2022-07-25T06:19:00.000+02:00
0,-22.951775,,-29.835299,,2022-10-02T00:42:00.000+02:00,2022-10-02T00:43:00.000+02:00
0,-22.833878,,-29.921236,,2022-11-03T10:35:00.000+01:00,2022-11-03T10:36:00.000+01:00
0,-22.650993,,-30.32571,,2022-11-06T17:24:00.000+01:00,2022-11-06T17:25:00.000+01:00
0,-20.722017,,-29.116903,,2022-12-28T16:01:00.000+01:00,2022-12-28T16:02:00.000+01:00
0,-22.658096,,-30.316833,,2022-11-06T17:31:00.000+01:00,2022-11-06T17:32:00.000+01:00
0,-22.889986,,-30.094887,,2022-07-05T21:14:00.000+02:00,2022-07-05T21:15:00.000+02:00
0,-22.492258,,-29.579971,,2022-09-09T15:06:00.000+02:00,2022-09-09T15:07:00.000+02:00
