pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-23.857315,,-30.744389,,2022-10-18T08:25:00.000+02:00,2022-10-18T08:26:00.000+02:00
0,-23.030966,,-30.048012,,2022-10-12T20:17:00.000+02:00,2022-10-12T20:18:00.000+02:00
0,-22.630753,,-29.670881,,2022-07-03T01:45:00.000+02:00,2022-07-03T01:46:00.000+02:00
0,-20.581392,,-29.016762,,2022-12-26T07:12:00.000+01:00,2022-12-26T07:13:00.000+01:00
0,-21.072159,,-29.318607,,2022-12-26T11:48:00.000+01:00,2022-12-26T11:49:00.000+01:00
0,-22.236933,,-29.180824,,2022-08-30T06:01:00.000+02:00,2022-08-30T06:02:00.000+02:00
0,-22.551563,,-29.811506,,2022-06-07T11:12:00.000+02:00,2022-06-07T11:13:00.000+02:00
0,-22.579971,,-29.707813,,2022-07-09T20:46:00.000+02:00,2022-07-09T20:47:00.000+02:00
0,-22.02493,,-29.128267,,2022-08-10T06:39:00.000+02:00,2022-08-10T06:40:00.000+02:00
0,-22.490837,,-29.506107,,2022-09-08T11:10:00.000+02:00,2022-09-08T11:11:00.000+02:00
0,-21.15348,,-29.350924,,2022-12-23T09:44:00.000+01:00,2022-12-23T09:45:00.000+01:00
0,-23.981606,,-31.133238,,2022-11-28T13:06:00.000+01:00,2022-11-28T13:07:00.000+01:00
0,-23.199646,,-30.294815,,2022-10-22T22:00:00.000+02:00,2022-10-22T22:01:00.000+02:00
0,-22.676208,,-29.542685,,2022-11-19T03:53:00.000+01:00,2022-11-19T03:54:00.000+01:00
0,-22.57429,,-29.644602,,2022-06-19T17:14:00.000+02:00,2022-06-19T17:15:00.000+02:00
0,-22.760014,,-29.905611,,2022-06-10T11:00:00.000+02:00,2022-06-10T11:01:00.000+02:00
0,-22.525639,,-29.762146,,2022-08-07T10:09:00.000+02:00,2022-08-07T10:10:00.000+02:00
0,-22.168041,,-29.1826,,2022-08-17T06:11:00.000+02:00,2022-08-17T06:12:00.000+02:00
0,-22.960299,,-29.90419,,2022-10-04T03:56:00.000+02:00,2022-10-04T03:57:00.000+02:00
0,-22.205683,,-29.45,,2022-08-03T20:41:00.000+02:00,2022-08-03T20:42:00.000+02:00
0,-22.190413,,-29.342045,,2022-08-04T23:13:00.000+02:00,2022-08-04T23:14:00.000+02:00
0,-23.735512,,-30.793396,,2022-10-20T13:44:00.000+02:00,2022-10-20T13:45:00.000+02:00
0,-22.301208,,-29.194319,,2022-09-14T01:48:00.000+02:00,2022-09-14T01:49:00.000+02:00
1,-23.127556,,-28.675852,,2022-09-16T09:18:00.000+02:00,2022-09-16T09:19:00.000+02:00
0,-23.651705,,-30.823935,,2022-12-04T18:12:00.000+01:00,2022-12-04T18:13:00.000+01:00
0,-22.495455,,-29.603054,,2022-05-30T15:15:00.000+02:00,2022-05-30T15:16:00.000+02:00
