pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-23.554403,,-30.420525,,2022-10-19T07:16:00.000+02:00,2022-10-19T07:17:00.000+02:00
1,-22.775639,,-28.84169,,2022-06-17T11:33:00.000+02:00,2022-06-17T11:34:00.000+02:00
0,-22.072514,,-29.26108,,2022-07-20T22:08:00.000+02:00,2022-07-20T22:09:00.000+02:00
0,-22.54233,,-29.766762,,2022-05-17T11:26:00.000+02:00,2022-05-17T11:27:00.000+02:00
0,-20.60625,,-29.143892,,2022-12-17T03:24:00.000+01:00,2022-12-17T03:25:00.000+01:00
0,-23.409872,,-30.84169,,2022-11-07T09:12:00.000+01:00,2022-11-07T09:13:00.000+01:00
0,-22.16449,,-29.174433,,2022-08-18T03:47:00.000+02:00,2022-08-18T03:48:00.000+02:00
0,-20.474857,,-28.942543,,2022-12-21T20:49:00.000+01:00,2022-12-21T20:50:00.000+01:00
0,-22.5125,,-29.447159,,2022-12-08T00:01:00.000+01:00,2022-12-08T00:02:00.000+01:00
1,-22.403835,,-29.270668,,2022-07-14T03:13:00.000+02:00,2022-07-14T03:14:00.000+02:00
0,-22.707813,,-29.096308,,2022-07-16T11:25:00.000+02:00,2022-07-16T11:26:00.000+02:00
0,-22.183664,,-29.459232,,2022-08-05T19:39:00.000+02:00,2022-08-05T19:40:00.000+02:00
0,-23.74865,,-30.129688,,2022-08-27T00:33:00.000+02:00,2022-08-27T00:34:00.000+02:00
0,-23.420527,,-30.453907,,2022-10-03T14:53:00.000+02:00,2022-10-03T14:54:00.000+02:00
0,-20.553337,,-29.113708,,2022-12-24T02:48:00.000+01:00,2022-12-24T02:49:00.000+01:00
0,,,,,2022-05-30T22:43:00.000+02:00,2022-05-30T22:44:00.000+02:00
0,-23.56044,,-30.268892,,2022-10-10T09:01:00.000+02:00,2022-10-10T09:02:00.000+02:00
0,-22.45,,-29.712784,,2022-08-02T14:52:00.000+02:00,2022-08-02T14:53:00.000+02:00
1,-23.294815,,-30.192188,,2022-07-05T12:29:00.000+02:00,2022-07-05T12:30:00.000+02:00
0,-22.46172,,-29.507883,,2022-05-28T09:39:00.000+02:00,2022-05-28T09:40:00.000+02:00
0,-22.236576,,-29.249361,,2022-08-31T22:46:00.000+02:00,2022-08-31T22:47:00.000+02:00
0,-22.103409,,-29.136435,,2022-08-12T00:08:00.000+02:00,2022-08-12T00:09:00.000+02:00
0,-22.16946,,-29.259304,,2022-08-04T03:42:00.000+02:00,2022-08-04T03:43:00.000+02:00
0,-23.21598,,-30.695028,,2022-12-01T19:26:00.000+01:00,2022-12-01T19:27:00.000+01:00
0,-22.615482,,-29.67159,,2022-06-01T12:31:00.000+02:00,2022-06-01T12:32:00.000+02:00
0,-22.103054,,-29.318607,,2022-08-18T19:57:00.000+02:00,2022-08-18T19:58:00.000+02:00
