pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.836008,,-30.29446,,2022-11-12T07:31:00.000+01:00,2022-11-12T07:32:00.000+01:00
0,-22.600214,,-29.363354,,2022-09-18T05:38:00.000+02:00,2022-09-18T05:39:00.000+02:00
0,-22.450356,,-29.49581,,2022-06-22T12:49:00.000+02:00,2022-06-22T12:50:00.000+02:00
0,-22.93331,,-29.927273,,2022-11-16T10:30:00.000+01:00,2022-11-16T10:31:00.000+01:00
0,-22.62365,,-29.76392,,2022-11-17T21:07:00.000+01:00,2022-11-17T21:08:00.000+01:00
0,-23.002558,,-30.065058,,2022-10-12T19:15:00.000+02:00,2022-10-12T19:16:00.000+02:00
1,-24.379333,,-26.779545,,2022-06-21T04:51:00.000+02:00,2022-06-21T04:52:00.000+02:00
0,-22.570383,,-30.026705,,2022-11-10T01:02:00.000+01:00,2022-11-10T01:03:00.000+01:00
0,-22.143892,,-29.05618,,2022-12-11T03:45:00.000+01:00,2022-12-11T03:46:00.000+01:00
0,-22.173721,,-29.267826,,2022-08-05T04:11:00.000+02:00,2022-08-05T04:12:00.000+02:00
0,,,,,2022-05-18T21:51:00.000+02:00,2022-05-18T21:52:00.000+02:00
0,-22.16875,,-29.199644,,2022-08-31T02:28:00.000+02:00,2022-08-31T02:29:00.000+02:00
0,-23.416975,,-30.158806,,2022-10-10T11:37:00.000+02:00,2022-10-10T11:38:00.000+02:00
0,-23.532387,,-30.686504,,2022-10-23T16:19:00.000+02:00,2022-10-23T16:20:00.000+02:00
0,-22.92017,,-30.032742,,2022-08-24T20:19:00.000+02:00,2022-08-24T20:20:00.000+02:00
0,-22.209587,,-29.210299,,2022-06-23T04:50:00.000+02:00,2022-06-23T04:51:00.000+02:00
0,-23.7174,,-30.58885,,2022-10-27T06:58:00.000+02:00,2022-10-27T06:59:00.000+02:00
1,-23.550142,,-29.856606,,2022-10-20T07:11:00.000+02:00,2022-10-20T07:12:00.000+02:00
1,-22.377558,,-28.982315,,2022-11-01T00:47:00.000+01:00,2022-11-01T00:48:00.000+01:00
0,-22.550852,,-29.968111,,2022-11-12T05:23:00.000+01:00,2022-11-12T05:24:00.000+01:00
0,-22.858381,,-29.542685,,2022-09-20T09:17:00.000+02:00,2022-09-20T09:18:00.000+02:00
0,-23.355541,,-30.705683,,2022-11-25T20:10:00.000+01:00,2022-11-25T20:11:00.000+01:00
0,-22.114063,,-29.249361,,2022-07-30T01:20:00.000+02:00,2022-07-30T01:21:00.000+02:00
0,-20.539133,,-28.91804,,2022-12-13T17:46:00.000+01:00,2022-12-13T17:47:00.000+01:00
0,-22.574291,,-29.475569,,2022-12-12T09:41:00.000+01:00,2022-12-12T09:42:00.000+01:00
0,-22.353409,,-28.845951,,2022-06-25T05:31:00.000+02:00,2022-06-25T05:32:00.000+02:00
0,-22.318607,,-29.465626,,2022-07-19T08:43:00.000+02:00,2022-07-19T08:44:00.000+02:00
0,-23.270668,,-30.71172,,2022-12-01T21:10:00.000+01:00,2022-12-01T21:11:00.000+01:00
0,-22.221663,,-29.431534,,2022-08-16T18:30:00.000+02:00,2022-08-16T18:31:00.000+02:00
0,-23.794106,,-30.723436,,2022-10-25T12:47:00.000+02:00,2022-10-25T12:48:00.000+02:00
0,-22.375782,,-29.30902,,2022-06-13T00:36:00.000+02:00,2022-06-13T00:37:00.000+02:00
0,-20.501846,,-28.926208,,2022-12-29T18:40:00.000+01:00,2022-12-29T18:41:00.000+01:00
0,-22.445738,,-29.496876,,2022-05-23T16:56:00.000+02:00,2022-05-23T16:57:00.000+02:00
0,-22.360512,,-29.529545,,2022-07-04T08:20:00.000+02:00,2022-07-04T08:21:00.000+02:00
0,-20.64389,,-29.093466,,2022-12-31T06:35:00.000+01:00,2022-12-31T06:36:00.000+01:00
0,-20.525639,,-28.996164,,2022-12-21T22:08:00.000+01:00,2022-12-21T22:09:00.000+01:00
0,-22.247585,,-29.214914,,2022-09-04T23:33:00.000+02:00,2022-09-04T23:34:00.000+02:00
0,-22.985867,,-30.180115,,2022-11-13T18:39:00.000+01:00,2022-11-13T18:40:00.000+01:00
0,-21.99297,,-29.148865,,2022-07-22T02:50:00.000+02:00,2022-07-22T02:51:00.000+02:00
0,-20.45071,,-29.004688,,2022-12-24T22:22:00.000+01:00,2022-12-24T22:23:00.000+01:00
0,-23.413778,,-30.40206,,2022-10-25T01:48:00.000+02:00,2022-10-25T01:49:00.000+02:00
0,-22.244034,,-29.242615,,2022-08-18T07:22:00.000+02:00,2022-08-18T07:23:00.000+02:00
0,-22.595951,,-29.57429,,2022-09-06T11:15:00.000+02:00,2022-09-06T11:16:00.000+02:00
0,-23.826065,,-30.914845,,2022-10-26T14:50:00.000+02:00,2022-10-26T14:51:00.000+02:00
0,-22.264275,,-29.299788,,2022-08-28T18:40:00.000+02:00,2022-08-28T18:41:00.000+02:00
0,-22.134659,,-29.397444,,2022-10-30T18:02:00.000+01:00,2022-10-30T18:03:00.000+01:00
1,-25.279545,,-26.544815,,2022-07-07T09:48:00.000+02:00,2022-07-07T09:49:00.000+02:00
0,-24.473438,,-31.119389,,2022-12-06T08:42:00.000+01:00,2022-12-06T08:43:00.000+01:00
0,-22.29162,,-29.302273,,2022-08-21T05:12:00.000+02:00,2022-08-21T05:13:00.000+02:00
0,-22.000072,,-29.105185,,2022-08-11T05:16:00.000+02:00,2022-08-11T05:17:00.000+02:00
0,-20.46882,,-28.934021,,2022-12-17T20:44:00.000+01:00,2022-12-17T20:45:00.000+01:00
0,-22.149574,,-29.228409,,2022-07-20T01:11:00.000+02:00,2022-07-20T01:12:00.000+02:00
0,-22.681534,,-29.670525,,2022-11-17T23:46:00.000+01:00,2022-11-17T23:47:00.000+01:00
0,-22.45284,,-29.460299,,2022-05-30T20:08:00.000+02:00,2022-05-30T20:09:00.000+02:00
0,-22.871164,,-30.021023,,2022-07-06T15:07:00.000+02:00,2022-07-06T15:08:00.000+02:00
0,-20.506462,,-28.900639,,2022-12-21T18:39:00.000+01:00,2022-12-21T18:40:00.000+01:00
0,-22.117615,,-29.297657,,2022-07-28T22:11:00.000+02:00,2022-07-28T22:12:00.000+02:00
0,-22.42976,,-29.52706,,2022-05-29T17:48:00.000+02:00,2022-05-29T17:49:00.000+02:00
0,-22.454262,,-29.41875,,2022-06-09T01:58:00.000+02:00,2022-06-09T01:59:00.000+02:00
0,-22.14034,,-29.038778,,2022-12-11T04:05:00.000+01:00,2022-12-11T04:06:00.000+01:00
0,-22.427982,,-29.589914,,2022-06-30T17:51:00.000+02:00,2022-06-30T17:52:00.000+02:00
0,,,,,2022-05-20T21:48:00.000+02:00,2022-05-20T21:49:00.000+02:00
0,-23.080326,,-29.983736,,2022-08-25T22:45:00.000+02:00,2022-08-25T22:46:00.000+02:00
0,-22.767117,,-29.738352,,2022-06-18T20:13:00.000+02:00,2022-06-18T20:14:00.000+02:00
0,-22.196095,,-29.157032,,2022-07-27T05:52:00.000+02:00,2022-07-27T05:53:00.000+02:00
0,-22.59027,,-28.80973,,2022-06-22T08:27:00.000+02:00,2022-06-22T08:28:00.000+02:00
0,-22.272087,,-29.452486,,2022-08-12T15:19:00.000+02:00,2022-08-12T15:20:00.000+02:00
0,-22.3076,,-29.237288,,2022-05-30T03:29:00.000+02:00,2022-05-30T03:30:00.000+02:00
0,-23.033096,,-29.896023,,2022-09-29T22:09:00.000+02:00,2022-09-29T22:10:00.000+02:00
0,-23.223793,,-30.701777,,2022-11-09T11:29:00.000+01:00,2022-11-09T11:30:00.000+01:00
0,-22.29162,,-29.399574,,2022-07-18T04:32:00.000+02:00,2022-07-18T04:33:00.000+02:00
0,-23.470596,,-30.4326,,2022-10-23T23:46:00.000+02:00,2022-10-23T23:47:00.000+02:00
0,-22.691832,,-29.43331,,2022-09-18T06:59:00.000+02:00,2022-09-18T07:00:00.000+02:00
0,-20.58672,,-29.137146,,2022-12-17T02:17:00.000+01:00,2022-12-17T02:18:00.000+01:00
0,-23.101633,,-30.04233,,2022-10-13T22:03:00.000+02:00,2022-10-13T22:04:00.000+02:00
0,-22.333878,,-28.99794,,2022-11-06T02:54:00.000+01:00,2022-11-06T02:55:00.000+01:00
1,-22.360157,,-29.202486,,2022-06-20T06:44:00.000+02:00,2022-06-20T06:45:00.000+02:00
0,-22.600924,,-29.548012,,2022-07-15T13:35:00.000+02:00,2022-07-15T13:36:00.000+02:00
0,-23.295525,,-30.376137,,2022-10-21T16:53:00.000+02:00,2022-10-21T16:54:00.000+02:00
0,-23.348438,,-30.347017,,2022-10-17T22:48:00.000+02:00,2022-10-17T22:49:00.000+02:00
0,-22.303337,,-29.067543,,2022-06-26T06:50:00.000+02:00,2022-06-26T06:51:00.000+02:00
0,-23.18331,,-30.180824,,2022-09-30T16:09:00.000+02:00,2022-09-30T16:10:00.000+02:00
0,-22.427628,,-29.399574,,2022-08-16T09:53:00.000+02:00,2022-08-16T09:54:00.000+02:00
0,-23.166618,,-30.208523,,2022-11-20T07:55:00.000+01:00,2022-11-20T07:56:00.000+01:00
0,-22.914845,,-28.767471,,2022-09-23T11:36:00.000+02:00,2022-09-23T11:37:00.000+02:00
0,,,,,2022-05-23T22:07:00.000+02:00,2022-05-23T22:08:00.000+02:00
0,-23.530611,,-30.547657,,2022-11-26T06:08:00.000+01:00,2022-11-26T06:09:00.000+01:00
0,-22.695028,,-30.495455,,2022-11-14T17:10:00.000+01:00,2022-11-14T17:11:00.000+01:00
0,-20.635725,,-29.144604,,2022-12-22T05:08:00.000+01:00,2022-12-22T05:09:00.000+01:00
0,-22.381462,,-29.265697,,2022-06-29T03:10:00.000+02:00,2022-06-29T03:11:00.000+02:00
0,-22.438282,,-29.389631,,2022-06-13T22:59:00.000+02:00,2022-06-13T23:00:00.000+02:00
0,-22.956747,,-29.68047,,2022-09-20T10:41:00.000+02:00,2022-09-20T10:42:00.000+02:00
0,-23.166618,,-30.081036,,2022-09-30T17:08:00.000+02:00,2022-09-30T17:09:00.000+02:00
