pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.429049,,-29.347727,,2022-07-01T01:11:00.000+02:00,2022-07-01T01:12:00.000+02:00
0,-22.696804,,-29.626137,,2022-09-24T00:32:00.000+02:00,2022-09-24T00:33:00.000+02:00
0,-23.382883,,-30.033451,,2022-08-23T19:59:00.000+02:00,2022-08-23T20:00:00.000+02:00
0,-21.148153,,-29.396023,,2022-12-27T11:36:00.000+01:00,2022-12-27T11:37:00.000+01:00
0,-22.30831,,-29.363352,,2022-08-22T01:37:00.000+02:00,2022-08-22T01:38:00.000+02:00
0,-23.495098,,-30.16804,,2022-10-09T09:10:00.000+02:00,2022-10-09T09:11:00.000+02:00
0,,,,,2022-05-26T22:21:00.000+02:00,2022-05-26T22:22:00.000+02:00
0,-22.197159,,-29.2174,,2022-05-31T05:45:00.000+02:00,2022-05-31T05:46:00.000+02:00
1,-22.311861,,-29.102345,,2022-08-16T03:10:00.000+02:00,2022-08-16T03:11:00.000+02:00
0,-22.982315,,-30.151705,,2022-11-21T00:50:00.000+01:00,2022-11-21T00:51:00.000+01:00
0,-23.035227,,-30.117615,,2022-10-13T17:59:00.000+02:00,2022-10-13T18:00:00.000+02:00
0,-22.86797,,-29.775639,,2022-07-02T00:03:00.000+02:00,2022-07-02T00:04:00.000+02:00
0,-20.565767,,-29.12507,,2022-12-22T01:20:00.000+01:00,2022-12-22T01:21:00.000+01:00
0,,,,,2022-05-25T22:37:00.000+02:00,2022-05-25T22:38:00.000+02:00
0,-22.358025,,-29.483025,,2022-07-31T15:41:00.000+02:00,2022-07-31T15:42:00.000+02:00
0,-22.440767,,-29.621164,,2022-09-07T15:57:00.000+02:00,2022-09-07T15:58:00.000+02:00
0,-22.718822,,-29.783806,,2022-06-19T13:41:00.000+02:00,2022-06-19T13:42:00.000+02:00
0,-22.24297,,-29.426208,,2022-10-30T21:56:00.000+01:00,2022-10-30T21:57:00.000+01:00
0,-22.318607,,-29.28416,,2022-11-17T04:46:00.000+01:00,2022-11-17T04:47:00.000+01:00
0,-23.195383,,-30.547657,,2022-11-13T08:02:00.000+01:00,2022-11-13T08:03:00.000+01:00
0,-22.200356,,-29.178694,,2022-08-18T06:54:00.000+02:00,2022-08-18T06:55:00.000+02:00
0,-23.565767,,-30.319674,,2022-10-10T09:47:00.000+02:00,2022-10-10T09:48:00.000+02:00
0,-20.824646,,-29.121876,,2022-12-18T15:25:00.000+01:00,2022-12-18T15:26:00.000+01:00
0,-22.376492,,-29.3424,,2022-05-31T20:02:00.000+02:00,2022-05-31T20:03:00.000+02:00
0,-22.720242,,-29.866903,,2022-07-11T13:30:00.000+02:00,2022-07-11T13:31:00.000+02:00
0,-23.35625,,-30.192188,,2022-10-02T08:55:00.000+02:00,2022-10-02T08:56:00.000+02:00
0,-22.662712,,-29.722729,,2022-06-09T16:42:00.000+02:00,2022-06-09T16:43:00.000+02:00
0,-22.356606,,-29.204971,,2022-08-16T09:15:00.000+02:00,2022-08-16T09:16:00.000+02:00
0,-22.530966,,-29.38821,,2022-06-15T13:43:00.000+02:00,2022-06-15T13:44:00.000+02:00
0,-21.153835,,-29.29375,,2022-12-17T11:53:00.000+01:00,2022-12-17T11:54:00.000+01:00
0,-23.26108,,-30.634659,,2022-11-09T10:23:00.000+01:00,2022-11-09T10:24:00.000+01:00
0,-20.540554,,-29.07784,,2022-12-28T05:19:00.000+01:00,2022-12-28T05:20:00.000+01:00
0,-23.178694,,-29.878622,,2022-10-23T05:30:00.000+02:00,2022-10-23T05:31:00.000+02:00
0,-22.255753,,-29.177982,,2022-08-14T00:19:00.000+02:00,2022-08-14T00:20:00.000+02:00
0,-22.771378,,-29.748295,,2022-07-13T15:07:00.000+02:00,2022-07-13T15:08:00.000+02:00
0,-22.43402,,-29.019958,,2022-09-02T08:49:00.000+02:00,2022-09-02T08:50:00.000+02:00
0,-23.54375,,-30.601633,,2022-10-21T14:03:00.000+02:00,2022-10-21T14:04:00.000+02:00
0,-22.39922,,-29.078197,,2022-07-14T06:38:00.000+02:00,2022-07-14T06:39:00.000+02:00
0,-23.330326,,-30.245455,,2022-10-21T00:02:00.000+02:00,2022-10-21T00:03:00.000+02:00
0,-22.268538,,-29.379332,,2022-08-27T19:20:00.000+02:00,2022-08-27T19:21:00.000+02:00
0,-22.55618,,-29.728054,,2022-09-07T15:06:00.000+02:00,2022-09-07T15:07:00.000+02:00
0,-22.646732,,-29.478054,,2022-09-12T12:46:00.000+02:00,2022-09-12T12:47:00.000+02:00
0,-23.85554,,-30.79375,,2022-10-07T12:22:00.000+02:00,2022-10-07T12:23:00.000+02:00
0,-22.405256,,-29.452131,,2022-05-28T18:53:00.000+02:00,2022-05-28T18:54:00.000+02:00
0,-23.540554,,-30.55973,,2022-11-28T05:06:00.000+01:00,2022-11-28T05:07:00.000+01:00
0,-23.828907,,-30.787003,,2022-10-18T12:56:00.000+02:00,2022-10-18T12:57:00.000+02:00
0,-20.702131,,-29.12294,,2022-12-16T06:00:00.000+01:00,2022-12-16T06:01:00.000+01:00
0,-20.975569,,-29.282742,,2022-12-25T13:57:00.000+01:00,2022-12-25T13:58:00.000+01:00
0,-22.301208,,-29.33743,,2022-05-23T07:49:00.000+02:00,2022-05-23T07:50:00.000+02:00
0,-22.516052,,-29.670881,,2022-07-09T21:40:00.000+02:00,2022-07-09T21:41:00.000+02:00
0,-23.266407,,-29.989063,,2022-10-11T07:46:00.000+02:00,2022-10-11T07:47:00.000+02:00
0,-22.119034,,-29.379688,,2022-07-29T19:18:00.000+02:00,2022-07-29T19:19:00.000+02:00
0,-22.398863,,-29.410229,,2022-08-15T20:58:00.000+02:00,2022-08-15T20:59:00.000+02:00
0,-22.519604,,-29.572868,,2022-06-26T12:56:00.000+02:00,2022-06-26T12:57:00.000+02:00
0,-22.244034,,-29.290909,,2022-09-12T19:13:00.000+02:00,2022-09-12T19:14:00.000+02:00
0,-22.544815,,-29.600569,,2022-05-27T15:30:00.000+02:00,2022-05-27T15:31:00.000+02:00
0,-22.369034,,-29.599148,,2022-07-30T11:01:00.000+02:00,2022-07-30T11:02:00.000+02:00
0,-22.739418,,-29.848082,,2022-12-10T12:32:00.000+01:00,2022-12-10T12:33:00.000+01:00
0,-24.030256,,-31.378622,,2022-12-02T12:33:00.000+01:00,2022-12-02T12:34:00.000+01:00
0,-23.149574,,-29.2174,,2022-09-17T08:23:00.000+02:00,2022-09-17T08:24:00.000+02:00
0,-22.588493,,-29.506462,,2022-09-25T03:57:00.000+02:00,2022-09-25T03:58:00.000+02:00
1,-22.833168,,-28.334942,,2022-06-10T15:17:00.000+02:00,2022-06-10T15:18:00.000+02:00
0,-21.04375,,-29.333523,,2022-12-25T10:21:00.000+01:00,2022-12-25T10:22:00.000+01:00
0,-22.816833,,-30.016762,,2022-11-01T14:03:00.000+01:00,2022-11-01T14:04:00.000+01:00
1,-22.975212,,-28.338139,,2022-06-26T09:26:00.000+02:00,2022-06-26T09:27:00.000+02:00
0,-20.787714,,-29.188282,,2022-12-25T15:35:00.000+01:00,2022-12-25T15:36:00.000+01:00
0,-22.4777,,-29.594887,,2022-09-06T15:50:00.000+02:00,2022-09-06T15:51:00.000+02:00
0,-22.209232,,-29.35909,,2022-08-01T18:37:00.000+02:00,2022-08-01T18:38:00.000+02:00
0,-22.158096,,-29.174786,,2022-09-06T03:57:00.000+02:00,2022-09-06T03:58:00.000+02:00
0,-20.57429,,-29.10483,,2022-12-20T01:33:00.000+01:00,2022-12-20T01:34:00.000+01:00
0,-22.328196,,-29.473083,,2022-08-30T16:53:00.000+02:00,2022-08-30T16:54:00.000+02:00
0,-22.303694,,-29.465626,,2022-12-10T16:33:00.000+01:00,2022-12-10T16:34:00.000+01:00
0,-22.985157,,-29.928694,,2022-10-12T02:13:00.000+02:00,2022-10-12T02:14:00.000+02:00
0,-22.625427,,-29.802982,,2022-08-21T14:49:00.000+02:00,2022-08-21T14:50:00.000+02:00
0,-23.348082,,-30.663778,,2022-11-20T13:57:00.000+01:00,2022-11-20T13:58:00.000+01:00
0,-22.386435,,-29.453907,,2022-06-11T17:19:00.000+02:00,2022-06-11T17:20:00.000+02:00
0,-23.539845,,-30.532032,,2022-11-24T07:38:00.000+01:00,2022-11-24T07:39:00.000+01:00
0,-22.186861,,-29.208168,,2022-08-31T02:01:00.000+02:00,2022-08-31T02:02:00.000+02:00
0,-22.532032,,-29.522089,,2022-08-18T10:37:00.000+02:00,2022-08-18T10:38:00.000+02:00
0,-22.907387,,-29.811861,,2022-10-01T20:20:00.000+02:00,2022-10-01T20:21:00.000+02:00
0,-22.970242,,-29.871164,,2022-11-15T08:14:00.000+01:00,2022-11-15T08:15:00.000+01:00
0,-22.938282,,-29.854475,,2022-09-30T01:09:00.000+02:00,2022-09-30T01:10:00.000+02:00
0,-23.531675,,-30.73125,,2022-12-02T13:48:00.000+01:00,2022-12-02T13:49:00.000+01:00
0,-22.190058,,-29.210653,,2022-08-18T01:16:00.000+02:00,2022-08-18T01:17:00.000+02:00
0,-23.03949,,-29.828552,,2022-09-29T06:05:00.000+02:00,2022-09-29T06:06:00.000+02:00
0,-23.382883,,-30.405966,,2022-12-03T19:33:00.000+01:00,2022-12-03T19:34:00.000+01:00
0,-22.150284,,-29.246876,,2022-07-22T22:37:00.000+02:00,2022-07-22T22:38:00.000+02:00
0,-22.113707,,-29.094887,,2022-09-04T04:55:00.000+02:00,2022-09-04T04:56:00.000+02:00
0,-22.316477,,-29.48125,,2022-08-17T17:39:00.000+02:00,2022-08-17T17:40:00.000+02:00
0,-22.417685,,-29.57074,,2022-11-03T20:50:00.000+01:00,2022-11-03T20:51:00.000+01:00
0,-23.384659,,-30.471306,,2022-10-20T16:31:00.000+02:00,2022-10-20T16:32:00.000+02:00
1,-22.874716,,-28.60483,,2022-07-12T07:52:00.000+02:00,2022-07-12T07:53:00.000+02:00
0,-23.026705,,-30.221663,,2022-11-03T13:45:00.000+01:00,2022-11-03T13:46:00.000+01:00
0,-23.37365,,-30.46598,,2022-10-25T17:11:00.000+02:00,2022-10-25T17:12:00.000+02:00
0,-22.71598,,-29.853054,,2022-07-09T14:26:00.000+02:00,2022-07-09T14:27:00.000+02:00
0,-22.46669,,-29.350212,,2022-08-15T13:13:00.000+02:00,2022-08-15T13:14:00.000+02:00
1,-23.002913,,-28.889631,,2022-09-16T23:17:00.000+02:00,2022-09-16T23:18:00.000+02:00
0,-22.605185,,-29.661648,,2022-07-03T02:08:00.000+02:00,2022-07-03T02:09:00.000+02:00
0,-22.701065,,-29.543396,,2022-09-21T23:17:00.000+02:00,2022-09-21T23:18:00.000+02:00
1,-22.946095,,-29.863708,,2022-09-28T18:07:00.000+02:00,2022-09-28T18:08:00.000+02:00
