pluie,mean_std,stddev_std,mean_rad,stddev_rad,window_start,window_end
0,-22.66733,,-30.235512,,2022-11-12T20:45:00.000+01:00,2022-11-12T20:46:00.000+01:00
0,-22.485867,,-29.658806,,2022-07-31T10:32:00.000+02:00,2022-07-31T10:33:00.000+02:00
0,-22.540554,,-29.580326,,2022-06-08T20:42:00.000+02:00,2022-06-08T20:43:00.000+02:00
0,-22.7,,-29.850214,,2022-08-17T10:55:00.000+02:00,2022-08-17T10:56:00.000+02:00
0,-22.182243,,-29.286293,,2022-07-27T23:06:00.000+02:00,2022-07-27T23:07:00.000+02:00
0,-23.044106,,-30.317898,,2022-12-02T18:07:00.000+01:00,2022-12-02T18:08:00.000+01:00
0,-22.539133,,-29.421236,,2022-05-25T20:32:00.000+02:00,2022-05-25T20:33:00.000+02:00
0,-22.524574,,-29.692543,,2022-07-31T14:37:00.000+02:00,2022-07-31T14:38:00.000+02:00
0,-22.50007,,-29.58672,,2022-07-15T20:32:00.000+02:00,2022-07-15T20:33:00.000+02:00
0,-23.162714,,-30.051208,,2022-11-25T08:02:00.000+01:00,2022-11-25T08:03:00.000+01:00
0,-22.734446,,-29.617258,,2022-11-11T23:28:00.000+01:00,2022-11-11T23:29:00.000+01:00
0,,,,,2022-05-29T21:57:00.000+02:00,2022-05-29T21:58:00.000+02:00
0,-23.655611,,-30.54375,,2022-10-13T11:23:00.000+02:00,2022-10-13T11:24:00.000+02:00
0,-22.392471,,-29.363707,,2022-11-16T02:30:00.000+01:00,2022-11-16T02:31:00.000+01:00
0,-22.906677,,-29.742615,,2022-08-27T02:16:00.000+02:00,2022-08-27T02:17:00.000+02:00
1,-22.861576,,-30.438282,,2022-11-12T15:26:00.000+01:00,2022-11-12T15:27:00.000+01:00
1,-22.847372,,-29.8875,,2022-07-06T04:46:00.000+02:00,2022-07-06T04:47:00.000+02:00
0,-23.45071,,-30.288424,,2022-08-26T10:40:00.000+02:00,2022-08-26T10:41:00.000+02:00
0,-22.210653,,-29.369389,,2022-07-26T19:04:00.000+02:00,2022-07-26T19:05:00.000+02:00
0,-23.249716,,-30.28203,,2022-10-03T16:14:00.000+02:00,2022-10-03T16:15:00.000+02:00
0,-22.443962,,-29.461363,,2022-06-26T20:57:00.000+02:00,2022-06-26T20:58:00.000+02:00
0,-22.457104,,-29.440056,,2022-09-10T15:23:00.000+02:00,2022-09-10T15:24:00.000+02:00
0,-23.74794,,-30.586365,,2022-10-08T12:24:00.000+02:00,2022-10-08T12:25:00.000+02:00
0,-22.734446,,-29.714914,,2022-06-18T21:52:00.000+02:00,2022-06-18T21:53:00.000+02:00
1,-22.389986,,-29.226635,,2022-08-29T03:28:00.000+02:00,2022-08-29T03:29:00.000+02:00
0,-20.461008,,-29.095242,,2022-12-26T02:16:00.000+01:00,2022-12-26T02:17:00.000+01:00
0,-22.184376,,-29.302982,,2022-12-08T14:37:00.000+01:00,2022-12-08T14:38:00.000+01:00
0,-22.228409,,-29.237997,,2022-08-14T23:15:00.000+02:00,2022-08-14T23:16:00.000+02:00
1,-23.58743,,-28.921236,,2022-09-28T09:32:00.000+02:00,2022-09-28T09:33:00.000+02:00
0,-20.569319,,-29.1201,,2022-12-20T01:54:00.000+01:00,2022-12-20T01:55:00.000+01:00
0,-22.486221,,-29.454617,,2022-07-05T00:13:00.000+02:00,2022-07-05T00:14:00.000+02:00
0,-22.160583,,-29.342045,,2022-08-19T19:21:00.000+02:00,2022-08-19T19:22:00.000+02:00
0,-22.771023,,-29.914133,,2022-07-09T12:22:00.000+02:00,2022-07-09T12:23:00.000+02:00
0,-22.392117,,-29.257174,,2022-05-21T00:51:00.000+02:00,2022-05-21T00:52:00.000+02:00
0,-22.542685,,-29.787003,,2022-08-07T14:36:00.000+02:00,2022-08-07T14:37:00.000+02:00
0,-22.992258,,-30.10554,,2022-11-01T11:14:00.000+01:00,2022-11-01T11:15:00.000+01:00
0,-24.866549,,-26.391052,,2022-06-21T02:58:00.000+02:00,2022-06-21T02:59:00.000+02:00
0,-20.594177,,-28.559376,,2022-12-18T19:02:00.000+01:00,2022-12-18T19:03:00.000+01:00
0,-22.471663,,-29.610512,,2022-06-13T14:21:00.000+02:00,2022-06-13T14:22:00.000+02:00
0,-22.26605,,-29.13892,,2022-09-12T00:41:00.000+02:00,2022-09-12T00:42:00.000+02:00
0,-22.378977,,-29.331747,,2022-11-02T06:07:00.000+01:00,2022-11-02T06:08:00.000+01:00
1,-23.057243,,-29.723083,,2022-10-01T22:55:00.000+02:00,2022-10-01T22:56:00.000+02:00
0,-22.945383,,-30.038778,,2022-10-31T11:49:00.000+01:00,2022-10-31T11:50:00.000+01:00
0,-22.391407,,-29.608025,,2022-07-26T13:40:00.000+02:00,2022-07-26T13:41:00.000+02:00
1,-23.420172,,-30.363707,,2022-10-20T01:20:00.000+02:00,2022-10-20T01:21:00.000+02:00
0,-22.376846,,-29.409872,,2022-07-15T03:12:00.000+02:00,2022-07-15T03:13:00.000+02:00
0,-22.362288,,-29.51108,,2022-08-17T17:22:00.000+02:00,2022-08-17T17:23:00.000+02:00
0,-22.301563,,-29.494389,,2022-07-22T14:54:00.000+02:00,2022-07-22T14:55:00.000+02:00
0,-23.725212,,-30.894958,,2022-11-24T12:55:00.000+01:00,2022-11-24T12:56:00.000+01:00
0,-22.127558,,-29.139275,,2022-08-19T07:11:00.000+02:00,2022-08-19T07:12:00.000+02:00
0,-22.557243,,-29.525639,,2022-05-25T10:28:00.000+02:00,2022-05-25T10:29:00.000+02:00
0,-22.808666,,-29.83885,,2022-11-25T00:51:00.000+01:00,2022-11-25T00:52:00.000+01:00
0,-22.36868,,-29.383238,,2022-08-22T00:21:00.000+02:00,2022-08-22T00:22:00.000+02:00
0,-22.821804,,-29.794106,,2022-07-01T23:16:00.000+02:00,2022-07-01T23:17:00.000+02:00
0,-22.593111,,-29.676563,,2022-06-28T16:03:00.000+02:00,2022-06-28T16:04:00.000+02:00
0,-22.282742,,-29.29659,,2022-07-13T04:11:00.000+02:00,2022-07-13T04:12:00.000+02:00
0,-22.983736,,-29.896732,,2022-11-05T08:44:00.000+01:00,2022-11-05T08:45:00.000+01:00
0,-22.459944,,-29.685085,,2022-05-19T12:01:00.000+02:00,2022-05-19T12:02:00.000+02:00
0,-22.193253,,-29.137856,,2022-06-11T03:57:00.000+02:00,2022-06-11T03:58:00.000+02:00
0,-20.763565,,-29.215626,,2022-12-31T15:48:00.000+01:00,2022-12-31T15:49:00.000+01:00
0,-22.387146,,-29.597727,,2022-07-30T10:33:00.000+02:00,2022-07-30T10:34:00.000+02:00
