_c0,signal_std_final,signal_rad_final,pluie
2022-06-23T14:52:00.000+02:00,-22.48125,-29.501846,0
2022-06-23T14:53:00.000+02:00,-22.474857,-29.473793,0
2022-06-23T14:54:00.000+02:00,-22.491903,-29.498295,0
2022-06-23T14:55:00.000+02:00,-22.479475,-29.525639,0
2022-06-23T14:56:00.000+02:00,-22.465271,-29.533451,0
2022-06-23T14:57:00.000+02:00,-22.47699,-29.535583,0
2022-06-23T14:58:00.000+02:00,-22.454617,-29.52422,0
2022-06-23T14:59:00.000+02:00,-22.468111,-29.510368,0
2022-06-23T15:00:00.000+02:00,-22.497585,-29.506819,0
2022-06-23T15:01:00.000+02:00,-22.487997,-29.499361,0
2022-06-23T15:02:00.000+02:00,-22.495455,-29.51392,0
2022-06-23T15:03:00.000+02:00,-22.504333,-29.505043,0
2022-06-23T15:04:00.000+02:00,-22.491549,-29.515696,0
2022-06-23T15:05:00.000+02:00,-22.468822,-29.51463,1
2022-06-23T15:06:00.000+02:00,-22.489063,-29.50824,1
2022-06-23T15:07:00.000+02:00,-22.519604,-29.487997,1
2022-06-23T15:08:00.000+02:00,-22.52422,-29.462074,1
2022-06-23T15:09:00.000+02:00,-22.518892,-29.46669,1
2022-06-23T15:10:00.000+02:00,-22.535936,-29.44858,1
2022-06-23T15:11:00.000+02:00,-22.544106,-29.446095,1
2022-06-23T15:12:00.000+02:00,-22.562216,-29.452486,1
2022-06-23T15:13:00.000+02:00,-22.516407,-29.483025,1
2022-06-23T15:14:00.000+02:00,-22.504333,-29.494743,1
2022-06-23T15:15:00.000+02:00,-22.508595,-29.49723,0
2022-06-23T15:16:00.000+02:00,-22.490482,-29.51392,0
2022-06-23T15:17:00.000+02:00,-22.49297,-29.527771,0
2022-06-23T15:18:00.000+02:00,-22.505753,-29.52919,0
2022-06-23T15:19:00.000+02:00,-22.504333,-29.522444,0
2022-06-23T15:20:00.000+02:00,-22.505753,-29.523865,0
2022-06-23T15:21:00.000+02:00,-22.487997,-29.519958,0
2022-06-23T15:22:00.000+02:00,-22.492615,-29.530966,0
2022-06-23T15:23:00.000+02:00,-22.505398,-29.546236,0
2022-06-23T15:24:00.000+02:00,-22.502201,-29.54375,0
2022-06-23T15:25:00.000+02:00,-22.4951,-29.537357,0
2022-06-23T15:26:00.000+02:00,-22.49368,-29.537003,0
2022-06-23T15:27:00.000+02:00,-22.477345,-29.54233,0
2022-06-23T15:28:00.000+02:00,-22.495455,-29.534163,0
2022-06-23T15:29:00.000+02:00,-22.486576,-29.537712,0
2022-06-23T15:30:00.000+02:00,-22.505043,-29.546946,0
2022-06-23T15:31:00.000+02:00,-22.496876,-29.541264,0
2022-06-23T15:32:00.000+02:00,-22.49297,-29.533096,0
2022-06-23T15:33:00.000+02:00,-22.479475,-29.537003,0
2022-06-23T15:34:00.000+02:00,-22.487288,-29.537712,0
2022-06-23T15:35:00.000+02:00,-22.473438,-29.54304,0
2022-06-23T15:36:00.000+02:00,-22.47912,-29.546946,0
2022-06-23T15:37:00.000+02:00,-22.490482,-29.551563,0
2022-06-23T15:38:00.000+02:00,-22.470951,-29.56115,0
2022-06-23T15:39:00.000+02:00,-22.47699,-29.563992,0
2022-06-23T15:40:00.000+02:00,-22.485867,-29.559021,0
2022-06-23T15:41:00.000+02:00,-22.489418,-29.558664,0
2022-06-23T15:42:00.000+02:00,-22.480185,-29.567543,0
2022-06-23T15:43:00.000+02:00,-22.487286,-29.570028,0
2022-06-23T15:44:00.000+02:00,-22.48196,-29.576775,0
2022-06-23T15:45:00.000+02:00,-22.475214,-29.583878,0
2022-06-23T15:46:00.000+02:00,-22.494743,-29.582813,0
2022-06-23T15:47:00.000+02:00,-22.502201,-29.586365,0
2022-06-23T15:48:00.000+02:00,-22.49297,-29.575356,0
2022-06-23T15:49:00.000+02:00,-22.490482,-29.581038,0
2022-06-23T15:50:00.000+02:00,-22.506464,-29.587784,0
2022-06-23T15:51:00.000+02:00,-22.507883,-29.583878,0
2022-06-23T15:52:00.000+02:00,-22.506464,-29.583878,0
2022-06-23T15:53:00.000+02:00,-22.494507,-29.58589,0
2022-06-23T15:54:00.000+02:00,-22.487286,-29.583523,0
2022-06-23T15:55:00.000+02:00,-22.4951,-29.588139,0
2022-06-23T15:56:00.000+02:00,-22.492615,-29.582102,0
2022-06-23T15:57:00.000+02:00,-22.50291,-29.580326,0
2022-06-23T15:58:00.000+02:00,-22.50824,-29.58068,0
2022-06-23T15:59:00.000+02:00,-22.51534,-29.581747,0
2022-06-23T16:00:00.000+02:00,-22.492615,-29.58068,0
2022-06-23T16:01:00.000+02:00,-22.499716,-29.576777,0
2022-06-23T16:02:00.000+02:00,-22.51321,-29.575356,0
2022-06-23T16:03:00.000+02:00,-22.491194,-29.579617,0
2022-06-23T16:04:00.000+02:00,-22.479475,-29.582104,0
2022-06-23T16:05:00.000+02:00,-22.500425,-29.58885,0
2022-06-23T16:06:00.000+02:00,-22.501846,-29.582813,0
2022-06-23T16:07:00.000+02:00,-22.497585,-29.581392,0
2022-06-23T16:08:00.000+02:00,-22.51108,-29.581392,0
2022-06-23T16:09:00.000+02:00,-22.508595,-29.584587,0
2022-06-23T16:10:00.000+02:00,-22.494389,-29.579971,0
2022-06-23T16:11:00.000+02:00,-22.502913,-29.586363,0
2022-06-23T16:12:00.000+02:00,-22.506817,-29.587074,0
2022-06-23T16:13:00.000+02:00,-22.489063,-29.591335,0
2022-06-23T16:14:00.000+02:00,-22.499361,-29.593111,0
2022-06-23T16:15:00.000+02:00,-22.490837,-29.58743,0
2022-06-23T16:16:00.000+02:00,-22.493324,-29.586008,0
2022-06-23T16:17:00.000+02:00,-22.483736,-29.581392,0
2022-06-23T16:18:00.000+02:00,-22.490839,-29.586363,0
2022-06-23T16:19:00.000+02:00,-22.487642,-29.579971,0
2022-06-23T16:20:00.000+02:00,-22.491549,-29.570028,0
2022-06-23T16:21:00.000+02:00,-22.490839,-29.57074,0
2022-06-23T16:22:00.000+02:00,-22.482315,-29.572868,0
2022-06-23T16:23:00.000+02:00,-22.48267,-29.57074,0
2022-06-23T16:24:00.000+02:00,-22.487288,-29.57358,0
2022-06-23T16:25:00.000+02:00,-22.478764,-29.569674,0
2022-06-23T16:26:00.000+02:00,-22.485867,-29.574646,0
2022-06-23T16:27:00.000+02:00,-22.483025,-29.57571,0
2022-06-23T16:28:00.000+02:00,-22.49581,-29.570028,0
2022-06-23T16:29:00.000+02:00,-22.481249,-29.565056,0
2022-06-23T16:30:00.000+02:00,-22.500427,-29.564346,0
2022-06-23T16:31:00.000+02:00,-22.487642,-29.55547,0
2022-06-23T16:32:00.000+02:00,-22.498295,-29.546236,0
2022-06-23T16:33:00.000+02:00,-22.493324,-29.537357,0
2022-06-23T16:34:00.000+02:00,-22.494743,-29.529545,0
2022-06-23T16:35:00.000+02:00,-22.500782,-29.51179,0
2022-06-23T16:36:00.000+02:00,-22.483025,-29.505753,0
2022-06-23T16:37:00.000+02:00,-22.510725,-29.511791,0
2022-06-23T16:38:00.000+02:00,-22.561152,-29.502201,0
2022-06-23T16:39:00.000+02:00,-22.49865,-29.50007,0
2022-06-23T16:40:00.000+02:00,-22.497585,-29.523863,0
2022-06-23T16:41:00.000+02:00,-22.485512,-29.521023,0
2022-06-23T16:42:00.000+02:00,-22.490482,-29.521023,0
2022-06-23T16:43:00.000+02:00,-22.48409,-29.506819,0
2022-06-23T16:44:00.000+02:00,-22.442898,-29.469887,0
2022-06-23T16:45:00.000+02:00,-22.432598,-29.48196,0
2022-06-23T16:46:00.000+02:00,-22.43047,-29.492258,0
2022-06-23T16:47:00.000+02:00,-22.431889,-29.49226,0
2022-06-23T16:48:00.000+02:00,-22.445385,-29.49368,0
2022-06-23T16:49:00.000+02:00,-22.442898,-29.499716,0
2022-06-23T16:50:00.000+02:00,-22.437927,-29.49794,0
2022-06-23T16:51:00.000+02:00,-22.441477,-29.500425,0
2022-06-23T16:52:00.000+02:00,-22.43331,-29.49723,0
2022-06-23T16:53:00.000+02:00,-22.4326,-29.501492,0
2022-06-23T16:54:00.000+02:00,-22.428337,-29.500782,0
2022-06-23T16:55:00.000+02:00,-22.435795,-29.500072,0
2022-06-23T16:56:00.000+02:00,-22.43757,-29.498295,0
2022-06-23T16:57:00.000+02:00,-22.432955,-29.502201,0
2022-06-23T16:58:00.000+02:00,-22.438637,-29.499361,0
2022-06-23T16:59:00.000+02:00,-22.432955,-29.497585,0
2022-06-23T17:00:00.000+02:00,-22.43331,-29.506462,0
2022-06-23T17:01:00.000+02:00,-22.437216,-29.507528,0
2022-06-23T17:02:00.000+02:00,-22.440767,-29.506464,0
2022-06-23T17:03:00.000+02:00,-22.441122,-29.503977,0
2022-06-23T17:04:00.000+02:00,-22.443607,-29.49723,0
2022-06-23T17:05:00.000+02:00,-22.441477,-29.494743,0
2022-06-23T17:06:00.000+02:00,-22.44929,-29.489418,0
2022-06-23T17:07:00.000+02:00,-22.437927,-29.487288,0
2022-06-23T17:08:00.000+02:00,-22.441832,-29.476278,0
2022-06-23T17:09:00.000+02:00,-22.443964,-29.47983,0
2022-06-23T17:10:00.000+02:00,-22.43118,-29.478054,0
2022-06-23T17:11:00.000+02:00,-22.440767,-29.488352,0
2022-06-23T17:12:00.000+02:00,-22.440056,-29.48409,0
2022-06-23T17:13:00.000+02:00,-22.435085,-29.477345,0
2022-06-23T17:14:00.000+02:00,-22.441122,-29.478764,0
2022-06-23T17:15:00.000+02:00,-22.427984,-29.479473,0
2022-06-23T17:16:00.000+02:00,-22.442543,-29.479118,0
2022-06-23T17:17:00.000+02:00,-22.427982,-29.475567,0
2022-06-23T17:18:00.000+02:00,-22.443962,-29.483736,0
2022-06-23T17:19:00.000+02:00,-22.43544,-29.483027,0
2022-06-23T17:20:00.000+02:00,-22.441477,-29.479118,0
2022-06-23T17:21:00.000+02:00,-22.438992,-29.48125,0
2022-06-23T17:22:00.000+02:00,-22.426918,-29.48267,0
2022-06-23T17:23:00.000+02:00,-22.41804,-29.478409,0
2022-06-23T17:24:00.000+02:00,-22.426918,-29.481606,0
2022-06-23T17:25:00.000+02:00,-22.42976,-29.489063,0
2022-06-23T17:26:00.000+02:00,-22.438637,-29.486576,0
2022-06-23T17:27:00.000+02:00,-22.440056,-29.485512,0
2022-06-23T17:28:00.000+02:00,-22.428339,-29.490128,0
2022-06-23T17:29:00.000+02:00,-22.429049,-29.489063,0
2022-06-23T17:30:00.000+02:00,-22.433666,-29.49297,0
2022-06-23T17:31:00.000+02:00,-22.43473,-29.494743,0
2022-06-23T17:32:00.000+02:00,-22.426563,-29.498295,0
2022-06-23T17:33:00.000+02:00,-22.43473,-29.49794,0
2022-06-23T17:34:00.000+02:00,-22.432243,-29.501137,0
2022-06-23T17:35:00.000+02:00,-22.429403,-29.49297,0
2022-06-23T17:36:00.000+02:00,-22.43544,-29.495455,0
2022-06-23T17:37:00.000+02:00,-22.441833,-29.489418,0
2022-06-23T17:38:00.000+02:00,-22.437216,-29.49368,0
2022-06-23T17:39:00.000+02:00,-22.43544,-29.496876,0
2022-06-23T17:40:00.000+02:00,-22.443962,-29.496876,0
2022-06-23T17:41:00.000+02:00,-22.439346,-29.496521,0
2022-06-23T17:42:00.000+02:00,-22.433664,-29.492258,0
2022-06-23T17:43:00.000+02:00,-22.438637,-29.498295,0
2022-06-23T17:44:00.000+02:00,-22.437216,-29.501846,0
2022-06-23T17:45:00.000+02:00,-22.433664,-29.4951,0
2022-06-23T17:46:00.000+02:00,-22.432245,-29.491194,0
2022-06-23T17:47:00.000+02:00,-22.43118,-29.492615,0
2022-06-23T17:48:00.000+02:00,-22.425854,-29.489418,0
2022-06-23T17:49:00.000+02:00,-22.436861,-29.491194,0
2022-06-23T17:50:00.000+02:00,-22.425852,-29.491194,0
2022-06-23T17:51:00.000+02:00,-22.441832,-29.49581,0
2022-06-23T17:52:00.000+02:00,-22.444674,-29.489773,0
2022-06-23T17:53:00.000+02:00,-22.438992,-29.485512,0
2022-06-23T17:54:00.000+02:00,-22.424786,-29.486221,0
2022-06-23T17:55:00.000+02:00,-22.429403,-29.490482,0
2022-06-23T17:56:00.000+02:00,-22.429049,-29.488708,0
2022-06-23T17:57:00.000+02:00,-22.43047,-29.488707,0
2022-06-23T17:58:00.000+02:00,-22.43047,-29.488708,0
2022-06-23T17:59:00.000+02:00,-22.430824,-29.488708,0
2022-06-23T18:00:00.000+02:00,-22.428694,-29.484446,0
2022-06-23T18:01:00.000+02:00,-22.429049,-29.478409,0
2022-06-23T18:02:00.000+02:00,-22.43331,-29.482315,0
2022-06-23T18:03:00.000+02:00,-22.424788,-29.494389,0
2022-06-23T18:04:00.000+02:00,-22.435085,-29.482315,0
2022-06-23T18:05:00.000+02:00,-22.425497,-29.48267,0
2022-06-23T18:06:00.000+02:00,-22.429403,-29.486576,0
2022-06-23T18:07:00.000+02:00,-22.428337,-29.48196,0
2022-06-23T18:08:00.000+02:00,-22.415554,-29.484446,0
2022-06-23T18:09:00.000+02:00,-22.427273,-29.486221,0
2022-06-23T18:10:00.000+02:00,-22.418396,-29.485157,0
2022-06-23T18:11:00.000+02:00,-22.429049,-29.486221,0
2022-06-23T18:12:00.000+02:00,-22.425142,-29.489773,0
2022-06-23T18:13:00.000+02:00,-22.428337,-29.488708,0
2022-06-23T18:14:00.000+02:00,-22.427982,-29.489773,0
2022-06-23T18:15:00.000+02:00,-22.42443,-29.496164,0
2022-06-23T18:16:00.000+02:00,-22.423367,-29.499361,0
2022-06-23T18:17:00.000+02:00,-22.424076,-29.499361,0
2022-06-23T18:18:00.000+02:00,-22.426563,-29.499006,0
2022-06-23T18:19:00.000+02:00,-22.427273,-29.49794,0
2022-06-23T18:20:00.000+02:00,-22.421236,-29.497585,0
2022-06-23T18:21:00.000+02:00,-22.415554,-29.497585,0
2022-06-23T18:22:00.000+02:00,-22.432955,-29.491903,0
2022-06-23T18:23:00.000+02:00,-22.429049,-29.488352,0
2022-06-23T18:24:00.000+02:00,-22.43118,-29.487288,0
2022-06-23T18:25:00.000+02:00,-22.4326,-29.485157,0
2022-06-23T18:26:00.000+02:00,-22.441122,-29.480896,0
2022-06-23T18:27:00.000+02:00,-22.415909,-29.478054,0
2022-06-23T18:28:00.000+02:00,-22.43757,-29.471306,0
2022-06-23T18:29:00.000+02:00,-22.426208,-29.467756,0
2022-06-23T18:30:00.000+02:00,-22.42088,-29.461363,0
2022-06-23T18:31:00.000+02:00,-22.424076,-29.456392,0
2022-06-23T18:32:00.000+02:00,-22.416618,-29.452486,0
2022-06-23T18:33:00.000+02:00,-22.433664,-29.446804,0
2022-06-23T18:34:00.000+02:00,-22.422302,-29.43615,0
2022-06-23T18:35:00.000+02:00,-22.421946,-29.430824,0
2022-06-23T18:36:00.000+02:00,-22.425142,-29.428694,0
2022-06-23T18:37:00.000+02:00,-22.433664,-29.430824,0
2022-06-23T18:38:00.000+02:00,-22.4326,-29.430115,0
2022-06-23T18:39:00.000+02:00,-22.43615,-29.424433,0
2022-06-23T18:40:00.000+02:00,-22.427982,-29.427982,0
2022-06-23T18:41:00.000+02:00,-22.433664,-29.435795,0
2022-06-23T18:42:00.000+02:00,-22.428337,-29.437927,0
2022-06-23T18:43:00.000+02:00,-22.43331,-29.442898,0
2022-06-23T18:44:00.000+02:00,-22.425142,-29.444674,0
2022-06-23T18:45:00.000+02:00,-22.422657,-29.454971,0
2022-06-23T18:46:00.000+02:00,-22.419106,-29.457813,0
2022-06-23T18:47:00.000+02:00,-22.420881,-29.454617,0
2022-06-23T18:48:00.000+02:00,-22.412712,-29.467045,0
2022-06-23T18:49:00.000+02:00,-22.415909,-29.474148,0
2022-06-23T18:50:00.000+02:00,-22.424076,-29.480894,0
2022-06-23T18:51:00.000+02:00,-22.420527,-29.483736,0
2022-06-23T18:52:00.000+02:00,-22.423012,-29.483381,0
2022-06-23T18:53:00.000+02:00,-22.428339,-29.483736,0
2022-06-23T18:54:00.000+02:00,-22.419106,-29.48693,0
2022-06-23T18:55:00.000+02:00,-22.426208,-29.487286,0
2022-06-23T18:56:00.000+02:00,-22.43331,-29.490128,0
2022-06-23T18:57:00.000+02:00,-22.42017,-29.483736,0
2022-06-23T18:58:00.000+02:00,-22.434021,-29.4777,0
2022-06-23T18:59:00.000+02:00,-22.41804,-29.472729,0
2022-06-23T19:00:00.000+02:00,-22.435085,-29.472727,0
2022-06-23T19:01:00.000+02:00,-22.429403,-29.470242,0
2022-06-23T19:02:00.000+02:00,-22.435795,-29.474857,0
2022-06-23T19:03:00.000+02:00,-22.43544,-29.475567,0
2022-06-23T19:04:00.000+02:00,-22.41946,-29.470596,0
2022-06-23T19:05:00.000+02:00,-22.43473,-29.469887,0
2022-06-23T19:06:00.000+02:00,-22.431534,-29.467045,0
2022-06-23T19:07:00.000+02:00,-22.424076,-29.467756,0
2022-06-23T19:08:00.000+02:00,-22.422657,-29.46882,0
2022-06-23T19:09:00.000+02:00,-22.434376,-29.469532,0
2022-06-23T19:10:00.000+02:00,-22.429403,-29.46598,0
2022-06-23T19:11:00.000+02:00,-22.426918,-29.468466,0
2022-06-23T19:12:00.000+02:00,-22.437927,-29.468111,0
2022-06-23T19:13:00.000+02:00,-22.429758,-29.467754,0
2022-06-23T19:14:00.000+02:00,-22.423721,-29.466335,0
2022-06-23T19:15:00.000+02:00,-22.433664,-29.463139,0
2022-06-23T19:16:00.000+02:00,-22.433664,-29.467756,0
2022-06-23T19:17:00.000+02:00,-22.43544,-29.467045,0
2022-06-23T19:18:00.000+02:00,-22.437572,-29.470242,0
2022-06-23T19:19:00.000+02:00,-22.441479,-29.469532,0
2022-06-23T19:20:00.000+02:00,-22.436861,-29.46669,0
2022-06-23T19:21:00.000+02:00,-22.430824,-29.468111,0
2022-06-23T19:22:00.000+02:00,-22.427273,-29.463139,0
2022-06-23T19:23:00.000+02:00,-22.438992,-29.466335,0
2022-06-23T19:24:00.000+02:00,-22.439346,-29.46243,0
2022-06-23T19:25:00.000+02:00,-22.43331,-29.46385,0
2022-06-23T19:26:00.000+02:00,-22.427273,-29.454971,0
2022-06-23T19:27:00.000+02:00,-22.431534,-29.455683,0
2022-06-23T19:28:00.000+02:00,-22.430824,-29.456392,0
2022-06-23T19:29:00.000+02:00,-22.437927,-29.46243,0
2022-06-23T19:30:00.000+02:00,-22.437925,-29.457813,0
2022-06-23T19:31:00.000+02:00,-22.435795,-29.462784,0
2022-06-23T19:32:00.000+02:00,-22.447868,-29.457102,0
2022-06-23T19:33:00.000+02:00,-22.431889,-29.457813,0
2022-06-23T19:34:00.000+02:00,-22.44858,-29.456392,0
2022-06-23T19:35:00.000+02:00,-22.441477,-29.459232,0
2022-06-23T19:36:00.000+02:00,-22.434376,-29.459232,0
2022-06-23T19:37:00.000+02:00,-22.425852,-29.45284,0
2022-06-23T19:38:00.000+02:00,-22.439701,-29.453196,0
2022-06-23T19:39:00.000+02:00,-22.433664,-29.455326,0
2022-06-23T19:40:00.000+02:00,-22.4326,-29.45071,0
