_c0,signal_std_final,signal_rad_final,pluie
2022-06-15T02:52:00.000+02:00,-22.371876,-29.34098,0
2022-06-15T02:53:00.000+02:00,-22.43615,-29.343466,0
2022-06-15T02:54:00.000+02:00,-22.41875,-29.337784,0
2022-06-15T02:55:00.000+02:00,-22.430824,-29.33743,0
2022-06-15T02:56:00.000+02:00,-22.429403,-29.338495,0
2022-06-15T02:57:00.000+02:00,-22.424788,-29.336365,0
2022-06-15T02:58:00.000+02:00,-22.396023,-29.344887,0
2022-06-15T02:59:00.000+02:00,-22.440767,-29.317543,0
2022-06-15T03:00:00.000+02:00,-22.460299,-29.300142,0
2022-06-15T03:01:00.000+02:00,-22.442898,-29.298367,0
2022-06-15T03:02:00.000+02:00,-22.43615,-29.29943,0
2022-06-15T03:03:00.000+02:00,-22.428337,-29.31541,0
2022-06-15T03:04:00.000+02:00,-22.434376,-29.288424,0
2022-06-15T03:05:00.000+02:00,-22.381819,-29.282387,0
2022-06-15T03:06:00.000+02:00,-22.431534,-29.314701,0
2022-06-15T03:07:00.000+02:00,-22.41804,-29.302628,0
2022-06-15T03:08:00.000+02:00,-22.445383,-29.2902,0
2022-06-15T03:09:00.000+02:00,-22.416264,-29.303692,0
2022-06-15T03:10:00.000+02:00,-22.43331,-29.336365,0
2022-06-15T03:11:00.000+02:00,-22.405966,-29.309021,0
2022-06-15T03:12:00.000+02:00,-22.394602,-29.316122,0
2022-06-15T03:13:00.000+02:00,-22.45355,-29.312927,0
2022-06-15T03:14:00.000+02:00,-22.467756,-29.296236,0
2022-06-15T03:15:00.000+02:00,-22.457813,-29.32855,0
2022-06-15T03:16:00.000+02:00,-22.394604,-29.332102,0
2022-06-15T03:17:00.000+02:00,-22.424788,-29.347729,0
2022-06-15T03:18:00.000+02:00,-22.429403,-29.360157,0
2022-06-15T03:19:00.000+02:00,-22.380043,-29.334232,0
2022-06-15T03:20:00.000+02:00,-22.43047,-29.320028,0
2022-06-15T03:21:00.000+02:00,-22.442188,-29.298012,1
2022-06-15T03:22:00.000+02:00,-22.42159,-29.273865,1
2022-06-15T03:23:00.000+02:00,-22.471663,-29.234446,1
2022-06-15T03:24:00.000+02:00,-22.473438,-29.266407,0
2022-06-15T03:25:00.000+02:00,-22.46669,-29.237286,1
2022-06-15T03:26:00.000+02:00,-22.457813,-29.260014,1
2022-06-15T03:27:00.000+02:00,-22.440056,-29.26179,1
2022-06-15T03:28:00.000+02:00,-22.397799,-29.295881,1
2022-06-15T03:29:00.000+02:00,-22.41875,-29.29304,1
2022-06-15T03:30:00.000+02:00,-22.436504,-29.257883,1
2022-06-15T03:31:00.000+02:00,-22.566477,-29.094532,1
2022-06-15T03:32:00.000+02:00,-22.927982,-28.647799,1
2022-06-15T03:33:00.000+02:00,-22.860157,-28.704262,1
2022-06-15T03:34:00.000+02:00,-22.514986,-29.02422,1
2022-06-15T03:35:00.000+02:00,-22.565413,-29.073935,1
2022-06-15T03:36:00.000+02:00,-22.60199,-28.976988,1
2022-06-15T03:37:00.000+02:00,-22.669106,-28.898508,1
2022-06-15T03:38:00.000+02:00,-22.786648,-28.804758,1
2022-06-15T03:39:00.000+02:00,-22.826065,-28.740837,1
2022-06-15T03:40:00.000+02:00,-22.627201,-28.947159,1
2022-06-15T03:41:00.000+02:00,-22.536293,-29.046946,1
2022-06-15T03:42:00.000+02:00,-22.799433,-28.777771,1
2022-06-15T03:43:00.000+02:00,-23.593466,-27.91946,1
2022-06-15T03:44:00.000+02:00,-23.284813,-28.537655,1
2022-06-15T03:45:00.000+02:00,-23.3929455,-28.448698,1
2022-06-15T03:46:00.000+02:00,-23.2580015,-28.518123,1
2022-06-15T03:47:00.000+02:00,-23.333878,-27.975569,1
2022-06-15T03:48:00.000+02:00,-23.389631,-28.005398,1
2022-06-15T03:49:00.000+02:00,-23.635723,-27.952131,1
