_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-20 00:06:00,-17.1,-26.08,0.0,-17.1,-26.08,0.0,0.0
2023-02-20 00:07:00,-17.15,-26.09,0.0,-17.15,-26.09,0.0,0.0
2023-02-20 00:08:00,-17.14,-26.08,0.0,-17.14,-26.08,0.0,0.0
2023-02-20 00:09:00,-17.11,-26.08,0.0,-17.11,-26.08,0.0,0.0
2023-02-20 00:10:00,-17.13,-26.08,0.0,-17.13,-26.08,0.0,0.0
2023-02-20 00:11:00,-17.12,-26.07,0.0,-17.12,-26.07,0.0,0.0
2023-02-20 00:12:00,-17.16,-26.09,0.0,-17.16,-26.09,0.0,0.0
2023-02-20 00:13:00,-17.14,-26.09,0.0,-17.14,-26.09,0.0,0.0
2023-02-20 00:14:00,-17.13,-26.08,0.0,-17.13,-26.08,0.0,0.0
