_c0,signal_std,signal_rad,signal_temperature,critere,pluie,baseline_std,baseline_rad,rainfall_db,rainfall_mmh,model,is_rain_assimilated
2022-12-28 15:59:00,-20.288778,-31.410229,32.4375,3.435599e-05,0,-20.288778,-31.410229,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:00:00,-20.320028,-31.442188,32.40625,3.7738646e-05,0,-20.320028,-31.442188,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:01:00,-20.360512,-31.433666,32.375,3.9135357e-05,0,-20.360512,-31.433666,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:02:00,-20.335653,-31.442898,32.40625,4.1967534e-05,0,-20.335653,-31.442898,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:03:00,-20.290909,-31.433664,32.21875,4.289865e-05,0,-20.290909,-31.433664,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:04:00,-20.302273,-31.434376,32.125,4.890912e-05,0,-20.302273,-31.434376,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:05:00,,,,5.7090107e-05,0,-20.2902,-31.421236,,,dual_WUH_WLV,True
2022-12-28 16:06:00,-20.278126,-31.408096,31.625,7.602738e-05,0,-20.278126,-31.408096,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:07:00,-20.307243,-31.41449,31.5,0.00010906291,0,-20.307243,-31.41449,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:08:00,-20.20142,-31.402416,31.3125,0.00018289685,0,-20.20142,-31.402416,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:09:00,-20.23267,-31.399574,31.21875,0.00031980872,0,-20.23267,-31.399574,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:10:00,-20.221306,-31.384659,31.0625,0.00056922436,0,-20.221306,-31.384659,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:11:00,-20.224857,-31.394604,31.0,0.0010222495,0,-20.224857,-31.394604,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:12:00,-20.23267,-31.374006,30.78125,0.0015341043,0,-20.23267,-31.374006,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:13:00,-20.249004,-31.371166,30.75,0.0017316043,0,-20.249004,-31.371166,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:14:00,-20.241194,-31.369034,30.71875,0.0015557706,0,-20.241194,-31.369034,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:15:00,-20.285938,-31.376137,30.6875,0.0013124347,0,-20.285938,-31.376137,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:16:00,-20.249716,-31.371876,30.6875,0.0010895729,0,-20.249716,-31.371876,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:17:00,-20.133238,-31.377558,30.6875,0.00082951784,0,-20.133238,-31.377558,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:18:00,,,,0.00049331784,0,-20.122585,-31.365248,,,dual_WUH_WLV,True
2022-12-28 16:19:00,,,,0.00028011203,0,-20.11193,-31.352936,,,dual_WUH_WLV,True
2022-12-28 16:20:00,-20.101278,-31.340626,30.5,0.00019553304,0,-20.101278,-31.340626,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:21:00,-20.153835,-31.364773,30.5625,0.00013568997,0,-20.153835,-31.364773,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:22:00,-20.207102,-31.373295,30.59375,9.6428674e-05,0,-20.207102,-31.373295,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:23:00,-20.197159,-31.378267,30.75,6.889574e-05,0,-20.197159,-31.378267,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:24:00,-20.226278,-31.368324,30.6875,5.4385855e-05,0,-20.226278,-31.368324,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:25:00,-20.264631,-31.378267,30.71875,4.496375e-05,0,-20.264631,-31.378267,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:26:00,-20.19645,-31.377556,30.75,3.541362e-05,0,-20.19645,-31.377556,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:27:00,-20.16875,-31.366903,30.6875,2.9377297e-05,0,-20.16875,-31.366903,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:28:00,-20.212784,-31.361221,30.6875,2.1699401e-05,0,-20.212784,-31.361221,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:29:00,-20.29233,-31.376137,30.75,1.9581315e-05,0,-20.29233,-31.376137,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:30:00,-20.127558,-31.32784,30.75,7.610515e-05,0,-20.127558,-31.32784,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:31:00,-20.275993,-31.381817,30.75,7.726678e-05,0,-20.275993,-31.381817,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:32:00,-20.23693,-31.384659,30.71875,7.4527095e-05,0,-20.23693,-31.384659,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:33:00,-20.236221,-31.38324,30.75,6.363483e-05,0,-20.236221,-31.38324,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:34:00,-20.247585,-31.382528,30.75,5.3710886e-05,0,-20.247585,-31.382528,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:35:00,-20.273865,-31.384659,30.59375,4.7153746e-05,0,-20.273865,-31.384659,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:36:00,-20.211365,-31.375427,30.59375,4.670227e-05,0,-20.211365,-31.375427,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:37:00,-20.244034,-31.376137,30.625,5.2067266e-05,0,-20.244034,-31.376137,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:38:00,-20.162357,-31.370455,30.46875,5.912487e-05,0,-20.162357,-31.370455,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:39:00,-20.219177,-31.371164,30.40625,7.033832e-05,0,-20.219177,-31.371164,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:40:00,-20.246876,-31.360512,30.34375,8.8181536e-05,0,-20.246876,-31.360512,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:41:00,-20.162357,-31.35838,30.21875,9.0736285e-05,0,-20.162357,-31.35838,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:42:00,-20.202131,-31.35696,30.1875,8.6960245e-05,0,-20.202131,-31.35696,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:43:00,-20.253267,-31.366905,30.34375,8.5820175e-05,0,-20.253267,-31.366905,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:44:00,-20.239063,-31.363352,30.375,7.955423e-05,0,-20.239063,-31.363352,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:45:00,-20.17443,-31.358381,30.375,7.6988596e-05,0,-20.17443,-31.358381,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:46:00,-20.17159,-31.36193,30.46875,8.4590756e-05,0,-20.17159,-31.36193,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:47:00,-20.204971,-31.367615,30.4375,9.317984e-05,0,-20.204971,-31.367615,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:48:00,-20.219177,-31.366905,30.4375,9.988933e-05,0,-20.219177,-31.366905,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:49:00,-20.253267,-31.374716,30.5,0.00010642345,0,-20.253267,-31.374716,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:50:00,-20.188637,-31.365482,30.375,9.994641e-05,0,-20.188637,-31.365482,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:51:00,-20.19574,-31.376137,30.375,8.847502e-05,0,-20.19574,-31.376137,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:52:00,-20.255398,-31.35696,30.375,7.833714e-05,0,-20.255398,-31.35696,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:53:00,-20.215626,-31.374006,30.3125,6.7883135e-05,0,-20.215626,-31.374006,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:54:00,-20.236221,-31.364773,30.15625,5.881141e-05,0,-20.236221,-31.364773,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:55:00,-20.230541,-31.35909,30.09375,5.531548e-05,0,-20.230541,-31.35909,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:56:00,-20.197868,-31.355541,30.15625,4.9184346e-05,0,-20.197868,-31.355541,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:57:00,-20.22699,-31.360512,30.0625,4.7483754e-05,0,-20.22699,-31.360512,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:58:00,-20.187927,-31.359802,30.15625,4.707444e-05,0,-20.187927,-31.359802,0.0,0.0,dual_WUH_WLV,True
2022-12-28 16:59:00,-20.16946,-31.361221,30.1875,5.2043037e-05,0,-20.16946,-31.361221,0.0,0.0,dual_WUH_WLV,True
2022-12-28 17:00:00,-20.19858,-31.3527,30.1875,6.5220156e-05,0,-20.19858,-31.3527,0.0,0.0,dual_WUH_WLV,True
2022-12-28 17:01:00,-20.199291,-31.351278,30.09375,9.09697e-05,0,-20.199291,-31.351278,0.0,0.0,dual_WUH_WLV,True
