_c0,signal_std,signal_rad,signal_temperature,critere,pluie,baseline_std,baseline_rad,rainfall_db,rainfall_mmh,model,is_rain_assimilated
2022-12-06 02:19:00,-19.82074,-31.050854,24.125,7.203526e-05,0,-19.82074,-31.050854,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:20:00,-19.836365,-31.04943,24.0625,6.2222054e-05,0,-19.836365,-31.04943,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:21:00,-19.869743,-31.04517,24.0,5.5552213e-05,0,-19.869743,-31.04517,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:22:00,-19.859802,-31.052273,24.03125,4.8084596e-05,0,-19.859802,-31.052273,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:23:00,-19.807243,-31.048721,24.03125,4.1831318e-05,0,-19.807243,-31.048721,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:24:00,-19.865482,-31.047302,24.0625,4.095624e-05,0,-19.865482,-31.047302,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:25:00,-19.864063,-31.048721,24.0625,4.4270237e-05,0,-19.864063,-31.048721,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:26:00,-19.815056,-31.0402,24.0,4.6664383e-05,0,-19.815056,-31.0402,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:27:00,-19.815056,-31.04659,24.09375,5.4701908e-05,0,-19.815056,-31.04659,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:28:00,-19.833523,-31.048012,24.1875,6.724049e-05,0,-19.833523,-31.048012,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:29:00,-19.82642,-31.051563,24.125,7.286805e-05,0,-19.82642,-31.051563,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:30:00,-19.864063,-31.04375,24.09375,7.669883e-05,0,-19.864063,-31.04375,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:31:00,-19.842045,-31.04233,24.03125,7.6095355e-05,0,-19.842045,-31.04233,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:32:00,-19.85483,-31.054403,24.0625,7.3841766e-05,0,-19.85483,-31.054403,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:33:00,-19.815056,-31.04375,24.15625,7.773641e-05,0,-19.815056,-31.04375,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:34:00,-19.860512,-31.050142,24.125,7.9838865e-05,0,-19.860512,-31.050142,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:35:00,-19.872585,-31.053692,24.15625,7.641089e-05,0,-19.872585,-31.053692,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:36:00,-19.8527,-31.04517,24.0625,7.6944045e-05,0,-19.8527,-31.04517,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:37:00,-19.832102,-31.033096,24.0625,7.397357e-05,0,-19.832102,-31.033096,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:38:00,-19.832104,-31.048721,24.0,6.964899e-05,0,-19.832104,-31.048721,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:39:00,-19.845596,-31.048012,23.96875,6.508626e-05,0,-19.845596,-31.048012,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:40:00,-19.873295,-31.035938,23.96875,6.275314e-05,0,-19.873295,-31.035938,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:41:00,-19.816477,-31.04659,23.90625,6.298463e-05,0,-19.816477,-31.04659,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:42:00,-19.827843,-31.052982,23.90625,6.5320186e-05,0,-19.827843,-31.052982,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:43:00,-19.806534,-31.04233,23.875,7.664224e-05,0,-19.806534,-31.04233,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:44:00,-19.817898,-31.058666,23.9375,9.724839e-05,0,-19.817898,-31.058666,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:45:00,-19.820028,-31.045881,23.9375,0.000119325996,0,-19.820028,-31.045881,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:46:00,-19.811504,-31.041618,24.0,0.0001228927,0,-19.811504,-31.041618,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:47:00,-19.812927,-31.04943,23.96875,0.0001046992,0,-19.812927,-31.04943,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:48:00,-19.876137,-31.04304,23.875,8.534776e-05,0,-19.876137,-31.04304,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:49:00,-19.829971,-31.032387,23.90625,7.498751e-05,0,-19.829971,-31.032387,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:50:00,-19.82571,-31.037357,23.84375,6.2914696e-05,0,-19.82571,-31.037357,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:51:00,-19.818607,-31.04375,23.84375,5.654328e-05,0,-19.818607,-31.04375,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:52:00,-19.819317,-31.042328,23.78125,5.711543e-05,0,-19.819317,-31.042328,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:53:00,-19.805115,-31.036648,23.75,5.6515462e-05,0,-19.805115,-31.036648,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:54:00,-19.815767,-31.04517,23.75,5.0752788e-05,0,-19.815767,-31.04517,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:55:00,-19.837784,-31.030254,23.71875,4.532038e-05,0,-19.837784,-31.030254,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:56:00,-19.810085,-31.030254,23.75,4.5541343e-05,0,-19.810085,-31.030254,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:57:00,-19.844887,-31.035227,23.6875,4.929874e-05,0,-19.844887,-31.035227,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:58:00,-19.810085,-31.034517,23.6875,5.8662295e-05,0,-19.810085,-31.034517,0.0,0.0,dual_WUH_WLV,True
2022-12-06 02:59:00,-19.798012,-31.037357,23.65625,7.0242124e-05,0,-19.798012,-31.037357,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:00:00,-19.834232,-31.032387,23.625,7.7305995e-05,0,-19.834232,-31.032387,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:01:00,-19.834944,-31.033808,23.5625,8.130895e-05,0,-19.834944,-31.033808,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:02:00,-19.817188,-31.031677,23.5625,8.0588696e-05,0,-19.817188,-31.031677,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:03:00,-19.819317,-31.029545,23.5,7.104532e-05,0,-19.819317,-31.029545,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:04:00,-19.864063,-31.030256,23.5625,6.792224e-05,0,-19.864063,-31.030256,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:05:00,-19.850569,-31.033096,23.5,7.0405695e-05,0,-19.850569,-31.033096,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:06:00,-19.817188,-31.030254,23.5,7.368665e-05,0,-19.817188,-31.030254,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:07:00,-19.82358,-31.038067,23.5,7.918999e-05,0,-19.82358,-31.038067,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:08:00,-19.815058,-31.028126,23.40625,9.3082235e-05,0,-19.815058,-31.028126,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:09:00,-19.823578,-31.024574,23.5,0.000116199546,0,-19.823578,-31.024574,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:10:00,-19.814346,-31.027416,23.5,0.00013008714,0,-19.814346,-31.027416,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:11:00,-19.834232,-31.023155,23.5,0.00012364984,0,-19.834232,-31.023155,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:12:00,-19.840626,-31.035938,23.5,0.00011821586,0,-19.840626,-31.035938,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:13:00,-19.875427,-31.027416,23.53125,0.00011217436,0,-19.875427,-31.027416,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:14:00,-19.847729,-31.030966,23.53125,9.8655844e-05,0,-19.847729,-31.030966,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:15:00,-19.802982,-31.025284,23.5625,7.728521e-05,0,-19.802982,-31.025284,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:16:00,-19.815767,-31.03949,23.5625,6.323253e-05,0,-19.815767,-31.03949,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:17:00,-19.88892,-31.028835,23.65625,5.0606486e-05,0,-19.88892,-31.028835,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:18:00,-19.822159,-31.036648,23.65625,4.0633447e-05,0,-19.822159,-31.036648,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:19:00,-19.842754,-31.028835,23.65625,3.2450385e-05,0,-19.842754,-31.028835,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:20:00,-19.82145,-31.030966,23.65625,2.7746308e-05,0,-19.82145,-31.030966,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:21:00,-19.837074,-31.028126,23.6875,2.718078e-05,0,-19.837074,-31.028126,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:22:00,-19.827131,-31.021732,23.65625,2.5806796e-05,0,-19.827131,-31.021732,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:23:00,-19.79375,-31.028126,23.6875,2.3619936e-05,0,-19.79375,-31.028126,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:24:00,-19.846306,-31.026705,23.53125,2.0149824e-05,0,-19.846306,-31.026705,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:25:00,-19.844887,-31.028835,23.65625,1.8368e-05,0,-19.844887,-31.028835,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:26:00,-19.817898,-31.030254,23.65625,1.7069406e-05,0,-19.817898,-31.030254,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:27:00,-19.834232,-31.024574,23.6875,1.6144722e-05,0,-19.834232,-31.024574,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:28:00,-19.839203,-31.021732,23.65625,1.6967013e-05,0,-19.839203,-31.021732,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:29:00,-19.82642,-31.022442,23.71875,1.854019e-05,0,-19.82642,-31.022442,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:30:00,-19.849148,-31.022444,23.6875,5.356482e-06,0,-19.849148,-31.022444,0.0,0.0,dual_WUH_WLV,True
2022-12-06 03:31:00,-19.822159,-31.031677,23.6875,5.4312277e-06,0,-19.822159,-31.031677,0.0,0.0,dual_WUH_WLV,True
