_c0,signal_std_final,signal_rad_final,pluie
2022-07-07T14:52:00.000+02:00,-22.794815,-29.955326,0
2022-07-07T14:53:00.000+02:00,-22.767471,-29.938282,0
2022-07-07T14:54:00.000+02:00,-22.756107,-29.946095,0
2022-07-07T14:55:00.000+02:00,-22.765697,-29.938992,0
2022-07-07T14:56:00.000+02:00,-22.750427,-29.935795,0
2022-07-07T14:57:00.000+02:00,-22.753622,-29.937216,0
2022-07-07T14:58:00.000+02:00,-22.753622,-29.93331,0
2022-07-07T14:59:00.000+02:00,-22.73125,-29.930113,0
2022-07-07T15:00:00.000+02:00,-22.76179,-29.92159,0
2022-07-07T15:01:00.000+02:00,-22.764275,-29.905611,0
2022-07-07T15:02:00.000+02:00,-22.756464,-29.900993,0
2022-07-07T15:03:00.000+02:00,-22.739418,-29.901705,0
2022-07-07T15:04:00.000+02:00,-22.756107,-29.897799,0
2022-07-07T15:05:00.000+02:00,-22.746521,-29.880753,0
2022-07-07T15:06:00.000+02:00,-22.752556,-29.871164,0
2022-07-07T15:07:00.000+02:00,-22.746876,-29.87152,0
2022-07-07T15:08:00.000+02:00,-22.752556,-29.87507,0
2022-07-07T15:09:00.000+02:00,-22.745455,-29.870455,0
2022-07-07T15:10:00.000+02:00,-22.741549,-29.875427,0
2022-07-07T15:11:00.000+02:00,-22.739418,-29.858381,0
2022-07-07T15:12:00.000+02:00,-22.733027,-29.862642,0
2022-07-07T15:13:00.000+02:00,-22.748652,-29.853764,0
2022-07-07T15:14:00.000+02:00,-22.740837,-29.849503,0
2022-07-07T15:15:00.000+02:00,-22.7277,-29.868324,0
2022-07-07T15:16:00.000+02:00,-22.719177,-29.865482,0
2022-07-07T15:17:00.000+02:00,-22.735512,-29.867258,0
2022-07-07T15:18:00.000+02:00,-22.720596,-29.839914,0
2022-07-07T15:19:00.000+02:00,-22.720596,-29.866903,0
2022-07-07T15:20:00.000+02:00,-22.719887,-29.8527,0
2022-07-07T15:21:00.000+02:00,-22.719887,-29.859446,0
2022-07-07T15:22:00.000+02:00,-22.7348,-29.850924,0
2022-07-07T15:23:00.000+02:00,-22.71669,-29.868324,0
2022-07-07T15:24:00.000+02:00,-22.733025,-29.880398,0
2022-07-07T15:25:00.000+02:00,-22.722017,-29.882174,0
2022-07-07T15:26:00.000+02:00,-22.727345,-29.893892,0
2022-07-07T15:27:00.000+02:00,-22.724503,-29.894247,0
2022-07-07T15:28:00.000+02:00,-22.721663,-29.881817,0
2022-07-07T15:29:00.000+02:00,-22.728765,-29.88679,0
2022-07-07T15:30:00.000+02:00,-22.726633,-29.892826,0
2022-07-07T15:31:00.000+02:00,-22.719887,-29.88963,0
2022-07-07T15:32:00.000+02:00,-22.731606,-29.878979,0
2022-07-07T15:33:00.000+02:00,-22.727345,-29.891762,0
2022-07-07T15:34:00.000+02:00,-22.741903,-29.906675,0
2022-07-07T15:35:00.000+02:00,-22.740128,-29.90419,0
2022-07-07T15:36:00.000+02:00,-22.762856,-29.881464,0
2022-07-07T15:37:00.000+02:00,-22.779545,-29.893892,0
2022-07-07T15:38:00.000+02:00,-22.762146,-29.888565,0
2022-07-07T15:39:00.000+02:00,-22.729473,-29.889986,0
2022-07-07T15:40:00.000+02:00,-22.752201,-29.88892,0
2022-07-07T15:41:00.000+02:00,-23.510725,-30.642826,0
2022-07-07T15:42:00.000+02:00,-23.41449,-30.562216,0
2022-07-07T15:43:00.000+02:00,-23.381817,-30.539488,0
2022-07-07T15:44:00.000+02:00,-23.382883,-30.534872,0
2022-07-07T15:45:00.000+02:00,-23.386435,-30.536648,0
2022-07-07T15:46:00.000+02:00,-23.393183,-30.52635,0
2022-07-07T15:47:00.000+02:00,-23.383595,-30.518892,0
2022-07-07T15:48:00.000+02:00,-23.382883,-30.514986,0
2022-07-07T15:49:00.000+02:00,-23.374716,-30.522799,0
2022-07-07T15:50:00.000+02:00,-23.350212,-30.516762,0
2022-07-07T15:51:00.000+02:00,-23.36797,-30.512856,0
2022-07-07T15:52:00.000+02:00,-23.361576,-30.518892,0
2022-07-07T15:53:00.000+02:00,-23.379688,-30.507528,0
2022-07-07T15:54:00.000+02:00,-23.358736,-30.511435,0
2022-07-07T15:55:00.000+02:00,-23.344887,-30.506819,0
2022-07-07T15:56:00.000+02:00,-23.365482,-30.510014,0
2022-07-07T15:57:00.000+02:00,-23.353764,-30.512856,0
2022-07-07T15:58:00.000+02:00,-23.361221,-30.514275,0
2022-07-07T15:59:00.000+02:00,-23.364773,-30.51392,0
2022-07-07T16:00:00.000+02:00,-23.353764,-30.507528,0
2022-07-07T16:01:00.000+02:00,-23.34382,-30.506819,0
2022-07-07T16:02:00.000+02:00,-23.347017,-30.509304,0
2022-07-07T16:03:00.000+02:00,-23.359802,-30.506462,0
2022-07-07T16:04:00.000+02:00,-23.35767,-30.51037,0
2022-07-07T16:05:00.000+02:00,-23.3527,-30.506107,0
2022-07-07T16:06:00.000+02:00,-23.35767,-30.502558,0
2022-07-07T16:07:00.000+02:00,-23.358381,-30.518892,0
2022-07-07T16:08:00.000+02:00,-23.361221,-30.512146,0
2022-07-07T16:09:00.000+02:00,-23.3701,-30.51534,0
2022-07-07T16:10:00.000+02:00,-23.367258,-30.518538,0
2022-07-07T16:11:00.000+02:00,-23.376492,-30.525639,0
2022-07-07T16:12:00.000+02:00,-23.3701,-30.524574,0
2022-07-07T16:13:00.000+02:00,-23.372585,-30.523865,0
2022-07-07T16:14:00.000+02:00,-23.369034,-30.507883,0
