_c0,signal_std,signal_rad,signal_temperature,critere,pluie,baseline_std,baseline_rad,rainfall_db,rainfall_mmh,model,is_rain_assimilated
2022-12-13 00:59:00,-19.862642,-31.10625,24.03125,7.456456e-05,0,-19.862642,-31.10625,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:00:00,-19.867615,-31.10483,24.0,8.004066e-05,0,-19.867615,-31.10483,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:01:00,-19.85696,-31.10554,24.0625,8.417616e-05,0,-19.85696,-31.10554,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:02:00,-19.843466,-31.099148,24.125,8.016075e-05,0,-19.843466,-31.099148,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:03:00,-19.861221,-31.097729,24.0,7.168725e-05,0,-19.861221,-31.097729,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:04:00,-19.922302,-31.1027,24.09375,6.5588036e-05,0,-19.922302,-31.1027,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:05:00,-19.838493,-31.098438,24.0625,6.238807e-05,0,-19.838493,-31.098438,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:06:00,-19.854118,-31.097017,24.09375,5.6289548e-05,0,-19.854118,-31.097017,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:07:00,-19.840626,-31.109802,24.09375,5.674418e-05,0,-19.840626,-31.109802,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:08:00,-19.85696,-31.092754,24.125,6.0106144e-05,0,-19.85696,-31.092754,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:09:00,-19.844177,-31.096306,24.125,5.9167513e-05,0,-19.844177,-31.096306,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:10:00,-19.873295,-31.095596,24.125,5.153443e-05,0,-19.873295,-31.095596,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:11:00,-19.849857,-31.10199,24.09375,4.4176526e-05,0,-19.849857,-31.10199,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:12:00,-19.891762,-31.094177,24.125,4.3131575e-05,0,-19.891762,-31.094177,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:13:00,-19.851988,-31.090626,24.09375,4.2825563e-05,0,-19.851988,-31.090626,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:14:00,-19.848438,-31.10199,24.03125,4.2308835e-05,0,-19.848438,-31.10199,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:15:00,-19.866903,-31.092756,24.15625,5.0545183e-05,0,-19.866903,-31.092756,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:16:00,-19.846306,-31.10483,24.1875,6.0102993e-05,0,-19.846306,-31.10483,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:17:00,-19.836365,-31.10199,24.1875,6.796715e-05,0,-19.836365,-31.10199,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:18:00,-19.85909,-31.099148,24.28125,7.919633e-05,0,-19.85909,-31.099148,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:19:00,-19.881819,-31.104118,24.25,9.675652e-05,0,-19.881819,-31.104118,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:20:00,-19.846306,-31.10696,24.28125,0.000106086416,0,-19.846306,-31.10696,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:21:00,-19.85625,-31.094887,24.34375,0.00011833678,0,-19.85625,-31.094887,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:22:00,-19.91804,-31.097729,24.34375,0.00014689565,0,-19.91804,-31.097729,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:23:00,-19.814346,-31.103409,24.34375,0.00017985702,0,-19.814346,-31.103409,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:24:00,-19.871166,-31.10625,24.4375,0.00023031235,0,-19.871166,-31.10625,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:25:00,-19.8527,-31.10483,24.5,0.0002824068,0,-19.8527,-31.10483,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:26:00,-19.889631,-31.104828,24.46875,0.0003119409,0,-19.889631,-31.104828,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:27:00,-19.864773,-31.093466,24.40625,0.000336349,0,-19.864773,-31.093466,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:28:00,-19.886791,-31.100569,24.4375,0.00035652518,0,-19.886791,-31.100569,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:29:00,-19.873295,-31.11193,24.46875,0.00035184622,0,-19.873295,-31.11193,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:30:00,-19.82571,-31.096308,24.34375,0.0001475215,0,-19.82571,-31.096308,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:31:00,-19.837074,-31.094177,24.40625,0.0001681149,0,-19.837074,-31.094177,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:32:00,-19.842756,-31.103409,24.375,0.00021591783,0,-19.842756,-31.103409,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:33:00,-19.859802,-31.098438,24.375,0.0002605021,0,-19.859802,-31.098438,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:34:00,-19.860512,-31.099148,24.40625,0.00028452277,0,-19.860512,-31.099148,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:35:00,-19.840626,-31.101278,24.4375,0.00030434132,0,-19.840626,-31.101278,0.0,0.0,dual_WUH_WLV,True
2022-12-13 01:36:00,-19.890343,-31.099148,24.40625,0.0003414452,0,-19.890343,-31.099148,0.0,0.0,dual_WUH_WLV,True
