_c0,signal_std,signal_rad,signal_temperature,critere,pluie,baseline_std,baseline_rad,rainfall_db,rainfall_mmh,model,is_rain_assimilated
2022-12-08 16:49:00,-20.32571,-31.346306,30.40625,0.00018310547,0,-20.32571,-31.346306,0.0,0.0,dual_WUH_WLV,True
2022-12-08 16:50:00,-20.26889,-31.353409,30.375,0.0001681149,0,-20.26889,-31.353409,0.0,0.0,dual_WUH_WLV,True
2022-12-08 16:51:00,-20.256107,-31.351278,30.34375,0.00014081597,0,-20.256107,-31.351278,0.0,0.0,dual_WUH_WLV,True
2022-12-08 16:52:00,-20.146732,-31.347729,30.375,0.0001184053,0,-20.146732,-31.347729,0.0,0.0,dual_WUH_WLV,True
2022-12-08 16:53:00,-20.214916,-31.340626,30.34375,8.553338e-05,0,-20.214916,-31.340626,0.0,0.0,dual_WUH_WLV,True
2022-12-08 16:54:00,-20.186504,-31.347729,30.4375,6.564617e-05,0,-20.186504,-31.347729,0.0,0.0,dual_WUH_WLV,True
2022-12-08 16:55:00,-20.22983,-31.35625,30.5,5.4212225e-05,0,-20.22983,-31.35625,0.0,0.0,dual_WUH_WLV,True
2022-12-08 16:56:00,-20.214916,-31.347017,30.5,4.533806e-05,0,-20.214916,-31.347017,0.0,0.0,dual_WUH_WLV,True
2022-12-08 16:57:00,-20.222727,-31.36193,30.53125,3.981687e-05,0,-20.222727,-31.36193,0.0,0.0,dual_WUH_WLV,True
2022-12-08 16:58:00,-20.234093,-31.366194,30.46875,3.4446868e-05,0,-20.234093,-31.366194,0.0,0.0,dual_WUH_WLV,True
2022-12-08 16:59:00,-20.190056,-31.35838,30.5,3.255739e-05,0,-20.190056,-31.35838,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:00:00,-20.209232,-31.35767,30.5,3.0317984e-05,0,-20.209232,-31.35767,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:01:00,-20.208523,-31.359802,30.6875,2.8293582e-05,0,-20.208523,-31.359802,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:02:00,-20.270313,-31.355541,30.75,3.1866653e-05,0,-20.270313,-31.355541,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:03:00,-20.211365,-31.36193,30.78125,3.5550158e-05,0,-20.211365,-31.36193,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:04:00,-20.148865,-31.35767,30.59375,3.4590365e-05,0,-20.148865,-31.35767,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:05:00,-20.279545,-31.360512,30.5,2.9221716e-05,0,-20.279545,-31.360512,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:06:00,-20.275284,-31.339205,30.375,2.4733305e-05,0,-20.275284,-31.339205,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:07:00,-20.257528,-31.346308,30.3125,2.0062636e-05,0,-20.257528,-31.346308,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:08:00,-20.216335,-31.351278,30.28125,1.8433086e-05,0,-20.216335,-31.351278,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:09:00,-20.240482,-31.338493,30.09375,1.8347902e-05,0,-20.240482,-31.338493,0.0,0.0,dual_WUH_WLV,True
2022-12-08 17:10:00,-20.298012,-31.348438,30.0,1.81325e-05,0,-20.298012,-31.348438,0.0,0.0,dual_WUH_WLV,True
